,Agent,Monster,Tree2,Tree7,Tree12,Tree17,Tree22
1408,21.0,23.0,0.0,1.0,1.0,2.0,2.0
1409,6.0,8.0,2.0,0.0,0.0,1.0,2.0
1410,11.0,14.0,1.0,1.0,0.0,2.0,1.0
1411,11.0,14.0,1.0,1.0,2.0,0.0,1.0
1412,0.0,3.0,0.0,1.0,0.0,2.0,2.0
1413,6.0,9.0,2.0,2.0,1.0,2.0,1.0
1414,1.0,3.0,0.0,1.0,2.0,2.0,1.0
1415,5.0,8.0,1.0,1.0,0.0,0.0,1.0
1416,11.0,14.0,0.0,1.0,0.0,2.0,2.0
1417,16.0,19.0,0.0,2.0,1.0,2.0,1.0
1418,21.0,23.0,0.0,0.0,0.0,2.0,2.0
1419,11.0,13.0,1.0,0.0,1.0,2.0,1.0
1420,11.0,14.0,2.0,1.0,2.0,1.0,1.0
1421,1.0,3.0,2.0,1.0,2.0,2.0,2.0
1422,15.0,18.0,1.0,2.0,2.0,2.0,0.0
1423,16.0,19.0,0.0,0.0,0.0,0.0,2.0
1424,1.0,4.0,1.0,2.0,0.0,1.0,0.0
1425,15.0,23.0,1.0,1.0,2.0,1.0,1.0
1426,21.0,23.0,1.0,0.0,1.0,1.0,1.0
1427,6.0,9.0,1.0,0.0,1.0,2.0,1.0
1428,6.0,9.0,2.0,0.0,0.0,2.0,2.0
1429,0.0,3.0,2.0,2.0,0.0,1.0,1.0
1430,1.0,4.0,2.0,2.0,1.0,1.0,1.0
1431,15.0,19.0,0.0,1.0,1.0,2.0,1.0
1432,1.0,4.0,0.0,0.0,2.0,1.0,1.0
1433,0.0,3.0,0.0,1.0,2.0,1.0,0.0
1434,11.0,13.0,0.0,0.0,0.0,0.0,0.0
1435,15.0,18.0,2.0,1.0,0.0,1.0,2.0
1436,15.0,18.0,1.0,1.0,1.0,2.0,2.0
1437,11.0,13.0,2.0,2.0,0.0,1.0,1.0
1438,1.0,4.0,0.0,2.0,1.0,1.0,0.0
1439,1.0,4.0,0.0,1.0,1.0,1.0,2.0
1440,1.0,3.0,1.0,2.0,1.0,2.0,1.0
1441,1.0,3.0,0.0,1.0,1.0,2.0,2.0
1442,11.0,14.0,0.0,1.0,0.0,2.0,1.0
1443,6.0,8.0,1.0,1.0,0.0,1.0,0.0
1444,6.0,8.0,2.0,0.0,1.0,1.0,2.0
1445,11.0,14.0,0.0,1.0,0.0,1.0,2.0
1446,16.0,23.0,0.0,2.0,0.0,0.0,1.0
1447,21.0,23.0,2.0,1.0,0.0,1.0,2.0
1448,6.0,8.0,2.0,0.0,0.0,0.0,0.0
1449,0.0,4.0,0.0,0.0,1.0,1.0,2.0
1450,11.0,13.0,0.0,2.0,0.0,0.0,0.0
1451,1.0,3.0,2.0,2.0,0.0,1.0,0.0
1452,11.0,14.0,2.0,0.0,0.0,2.0,2.0
1453,1.0,3.0,1.0,1.0,1.0,2.0,2.0
1454,15.0,19.0,2.0,2.0,2.0,1.0,0.0
1455,11.0,13.0,2.0,2.0,2.0,2.0,1.0
1456,1.0,3.0,1.0,2.0,0.0,2.0,1.0
1457,16.0,23.0,1.0,0.0,1.0,0.0,2.0
1458,6.0,9.0,0.0,0.0,2.0,2.0,2.0
1459,1.0,4.0,0.0,1.0,2.0,1.0,1.0
1460,16.0,19.0,0.0,0.0,0.0,2.0,1.0
1461,11.0,14.0,2.0,2.0,0.0,2.0,2.0
1462,1.0,4.0,2.0,1.0,2.0,1.0,1.0
1463,1.0,3.0,0.0,2.0,2.0,1.0,2.0
1464,1.0,3.0,0.0,2.0,1.0,2.0,2.0
1465,11.0,14.0,0.0,0.0,0.0,1.0,1.0
1466,16.0,18.0,0.0,0.0,1.0,2.0,0.0
1467,16.0,19.0,1.0,0.0,0.0,0.0,1.0
1468,20.0,23.0,2.0,2.0,2.0,2.0,0.0
1469,11.0,18.0,1.0,2.0,1.0,2.0,0.0
1470,11.0,13.0,0.0,1.0,1.0,2.0,2.0
1471,11.0,14.0,2.0,1.0,0.0,2.0,1.0
1472,11.0,14.0,2.0,1.0,0.0,0.0,2.0
1473,0.0,3.0,2.0,2.0,0.0,2.0,2.0
1474,16.0,18.0,0.0,1.0,1.0,0.0,0.0
1475,20.0,23.0,1.0,2.0,1.0,1.0,1.0
1476,16.0,23.0,0.0,0.0,2.0,0.0,2.0
1477,16.0,18.0,1.0,0.0,1.0,2.0,0.0
1478,1.0,3.0,0.0,2.0,0.0,0.0,2.0
1479,15.0,18.0,2.0,1.0,0.0,2.0,0.0
1480,16.0,18.0,2.0,2.0,1.0,0.0,1.0
1481,11.0,14.0,1.0,1.0,1.0,2.0,2.0
1482,6.0,9.0,2.0,2.0,1.0,1.0,0.0
1483,1.0,3.0,1.0,2.0,0.0,1.0,1.0
1484,16.0,18.0,2.0,2.0,2.0,2.0,0.0
1485,11.0,13.0,2.0,0.0,1.0,2.0,2.0
1486,11.0,14.0,0.0,2.0,0.0,2.0,0.0
1487,11.0,13.0,0.0,1.0,0.0,1.0,2.0
1488,15.0,23.0,2.0,0.0,0.0,1.0,0.0
1489,6.0,9.0,2.0,2.0,1.0,1.0,1.0
1490,16.0,23.0,1.0,0.0,1.0,0.0,0.0
1491,21.0,23.0,0.0,1.0,1.0,1.0,2.0
1492,11.0,14.0,1.0,0.0,1.0,2.0,0.0
1493,11.0,14.0,1.0,2.0,0.0,0.0,0.0
1494,16.0,19.0,1.0,2.0,0.0,0.0,0.0
1495,21.0,23.0,0.0,2.0,2.0,2.0,0.0
1496,6.0,9.0,1.0,2.0,1.0,2.0,2.0
1497,16.0,19.0,0.0,1.0,1.0,2.0,0.0
1498,16.0,18.0,0.0,0.0,2.0,2.0,0.0
1499,11.0,13.0,2.0,0.0,0.0,1.0,1.0
1500,16.0,19.0,1.0,1.0,2.0,0.0,2.0
1501,15.0,19.0,2.0,0.0,0.0,2.0,0.0
1502,6.0,9.0,2.0,1.0,1.0,1.0,0.0
1503,1.0,4.0,0.0,2.0,0.0,0.0,0.0
1504,16.0,18.0,0.0,2.0,2.0,2.0,2.0
1505,16.0,19.0,1.0,2.0,2.0,0.0,0.0
1506,16.0,18.0,0.0,2.0,0.0,0.0,1.0
1507,0.0,4.0,0.0,2.0,1.0,0.0,1.0
1508,6.0,8.0,2.0,2.0,0.0,2.0,2.0
1509,11.0,14.0,1.0,1.0,0.0,1.0,2.0
1510,1.0,4.0,2.0,0.0,1.0,1.0,0.0
1511,0.0,4.0,0.0,0.0,2.0,1.0,1.0
1512,11.0,13.0,1.0,1.0,2.0,2.0,0.0
1513,1.0,4.0,1.0,1.0,1.0,1.0,1.0
1514,11.0,18.0,0.0,0.0,2.0,2.0,1.0
1515,6.0,9.0,2.0,1.0,2.0,0.0,1.0
1516,6.0,9.0,0.0,2.0,0.0,1.0,2.0
1517,16.0,18.0,1.0,2.0,1.0,0.0,0.0
1518,1.0,3.0,2.0,0.0,1.0,2.0,0.0
1519,1.0,3.0,1.0,2.0,2.0,2.0,0.0
1520,16.0,23.0,1.0,1.0,2.0,0.0,0.0
1521,6.0,9.0,2.0,0.0,2.0,2.0,2.0
1522,6.0,8.0,2.0,1.0,1.0,0.0,1.0
1523,6.0,9.0,1.0,2.0,2.0,1.0,2.0
1524,16.0,23.0,2.0,0.0,1.0,1.0,2.0
1525,1.0,4.0,2.0,1.0,1.0,0.0,2.0
1526,1.0,3.0,1.0,2.0,1.0,2.0,2.0
1527,1.0,4.0,0.0,2.0,1.0,1.0,1.0
1528,5.0,4.0,1.0,0.0,1.0,1.0,0.0
1529,16.0,23.0,1.0,1.0,1.0,0.0,0.0
1530,11.0,13.0,0.0,1.0,0.0,1.0,0.0
1531,1.0,4.0,1.0,1.0,2.0,2.0,2.0
1532,1.0,4.0,2.0,2.0,1.0,1.0,0.0
1533,16.0,19.0,0.0,2.0,0.0,0.0,1.0
1534,0.0,4.0,1.0,2.0,0.0,2.0,1.0
1535,15.0,19.0,1.0,2.0,2.0,2.0,2.0
1536,21.0,23.0,1.0,1.0,2.0,2.0,0.0
1537,0.0,4.0,2.0,0.0,1.0,2.0,2.0
1538,6.0,9.0,0.0,1.0,2.0,1.0,2.0
1539,16.0,19.0,2.0,1.0,0.0,2.0,2.0
1540,6.0,9.0,1.0,0.0,2.0,1.0,1.0
1541,16.0,23.0,0.0,1.0,1.0,2.0,1.0
1542,11.0,19.0,0.0,2.0,1.0,2.0,1.0
1543,11.0,13.0,1.0,1.0,0.0,2.0,0.0
1544,11.0,14.0,2.0,2.0,0.0,1.0,0.0
1545,16.0,18.0,1.0,1.0,2.0,1.0,1.0
1546,16.0,19.0,2.0,2.0,1.0,2.0,0.0
1547,6.0,9.0,2.0,0.0,1.0,1.0,0.0
1548,5.0,9.0,0.0,0.0,2.0,1.0,0.0
1549,5.0,9.0,0.0,2.0,0.0,0.0,1.0
1550,1.0,4.0,2.0,0.0,1.0,1.0,1.0
1551,1.0,3.0,0.0,1.0,1.0,1.0,0.0
1552,11.0,14.0,1.0,2.0,0.0,2.0,2.0
1553,1.0,3.0,2.0,2.0,2.0,1.0,2.0
1554,1.0,4.0,1.0,0.0,2.0,0.0,0.0
1555,1.0,3.0,1.0,1.0,2.0,1.0,0.0
1556,16.0,19.0,0.0,0.0,2.0,0.0,0.0
1557,15.0,19.0,1.0,1.0,2.0,0.0,1.0
1558,1.0,3.0,1.0,1.0,1.0,1.0,2.0
1559,1.0,4.0,2.0,2.0,0.0,2.0,2.0
1560,16.0,19.0,2.0,1.0,1.0,0.0,2.0
1561,11.0,18.0,1.0,2.0,0.0,2.0,2.0
1562,16.0,19.0,2.0,1.0,2.0,0.0,1.0
1563,6.0,8.0,1.0,2.0,2.0,1.0,0.0
1564,0.0,3.0,2.0,2.0,2.0,0.0,0.0
1565,11.0,13.0,1.0,2.0,0.0,1.0,2.0
1566,11.0,14.0,0.0,2.0,1.0,2.0,1.0
1567,6.0,9.0,1.0,1.0,2.0,1.0,2.0
1568,1.0,3.0,0.0,1.0,1.0,2.0,1.0
1569,11.0,14.0,1.0,1.0,0.0,0.0,1.0
1570,21.0,23.0,1.0,1.0,0.0,1.0,0.0
1571,15.0,23.0,1.0,0.0,1.0,2.0,1.0
1572,6.0,9.0,2.0,1.0,1.0,2.0,0.0
1573,21.0,23.0,2.0,2.0,2.0,1.0,2.0
1574,0.0,4.0,2.0,2.0,1.0,0.0,0.0
1575,20.0,23.0,1.0,0.0,1.0,2.0,0.0
1576,11.0,14.0,1.0,1.0,1.0,1.0,1.0
1577,21.0,23.0,1.0,2.0,1.0,0.0,0.0
1578,21.0,23.0,2.0,1.0,2.0,1.0,0.0
1579,0.0,3.0,0.0,2.0,2.0,1.0,1.0
1580,15.0,18.0,1.0,1.0,2.0,1.0,2.0
1581,6.0,8.0,2.0,2.0,1.0,0.0,1.0
1582,16.0,18.0,2.0,0.0,0.0,1.0,1.0
1583,20.0,23.0,2.0,2.0,1.0,0.0,1.0
1584,11.0,13.0,2.0,2.0,0.0,1.0,2.0
1585,15.0,19.0,2.0,0.0,1.0,1.0,1.0
1586,1.0,3.0,0.0,0.0,0.0,1.0,1.0
1587,15.0,19.0,0.0,0.0,2.0,1.0,1.0
1588,6.0,8.0,1.0,0.0,2.0,2.0,0.0
1589,15.0,19.0,1.0,2.0,2.0,1.0,0.0
1590,6.0,8.0,2.0,1.0,2.0,2.0,1.0
1591,16.0,19.0,0.0,0.0,1.0,2.0,2.0
1592,1.0,4.0,1.0,2.0,1.0,1.0,2.0
1593,0.0,4.0,2.0,1.0,0.0,1.0,0.0
1594,16.0,18.0,1.0,1.0,0.0,2.0,1.0
1595,6.0,8.0,0.0,0.0,1.0,2.0,2.0
1596,1.0,4.0,1.0,1.0,1.0,1.0,0.0
1597,5.0,8.0,2.0,0.0,0.0,1.0,0.0
1598,11.0,13.0,1.0,2.0,0.0,1.0,1.0
1599,16.0,23.0,2.0,2.0,1.0,0.0,2.0
1600,16.0,19.0,0.0,0.0,1.0,0.0,2.0
1601,16.0,18.0,0.0,1.0,2.0,0.0,1.0
1602,6.0,9.0,0.0,0.0,0.0,1.0,2.0
1603,15.0,23.0,2.0,2.0,1.0,0.0,2.0
1604,11.0,13.0,0.0,1.0,0.0,0.0,0.0
1605,1.0,4.0,1.0,1.0,1.0,1.0,2.0
1606,0.0,3.0,1.0,0.0,2.0,1.0,2.0
1607,1.0,4.0,0.0,2.0,0.0,0.0,1.0
1608,1.0,4.0,1.0,1.0,2.0,2.0,0.0
1609,6.0,9.0,1.0,1.0,0.0,2.0,1.0
1610,6.0,8.0,0.0,0.0,2.0,0.0,0.0
1611,5.0,9.0,2.0,0.0,1.0,1.0,1.0
1612,5.0,4.0,1.0,2.0,2.0,1.0,2.0
1613,11.0,14.0,0.0,1.0,0.0,0.0,2.0
1614,1.0,3.0,0.0,2.0,0.0,1.0,1.0
1615,5.0,9.0,2.0,1.0,1.0,2.0,1.0
1616,11.0,14.0,1.0,2.0,0.0,0.0,1.0
1617,11.0,13.0,2.0,1.0,1.0,1.0,2.0
1618,11.0,14.0,1.0,2.0,2.0,2.0,2.0
1619,15.0,19.0,2.0,2.0,1.0,1.0,1.0
1620,21.0,23.0,1.0,1.0,0.0,2.0,0.0
1621,6.0,8.0,0.0,0.0,0.0,1.0,0.0
1622,21.0,23.0,2.0,2.0,1.0,1.0,1.0
1623,1.0,4.0,0.0,2.0,2.0,1.0,2.0
1624,11.0,19.0,0.0,2.0,1.0,2.0,2.0
1625,1.0,3.0,0.0,2.0,2.0,2.0,0.0
1626,16.0,19.0,2.0,0.0,1.0,0.0,2.0
1627,1.0,3.0,0.0,2.0,1.0,1.0,1.0
1628,11.0,14.0,2.0,1.0,0.0,1.0,0.0
1629,6.0,8.0,0.0,0.0,1.0,1.0,2.0
1630,6.0,9.0,1.0,0.0,2.0,0.0,2.0
1631,21.0,23.0,2.0,1.0,1.0,2.0,1.0
1632,0.0,3.0,2.0,1.0,0.0,1.0,1.0
1633,16.0,19.0,0.0,2.0,1.0,1.0,0.0
1634,5.0,8.0,2.0,1.0,1.0,1.0,1.0
1635,16.0,19.0,0.0,1.0,0.0,0.0,1.0
1636,15.0,23.0,2.0,2.0,1.0,2.0,2.0
1637,16.0,18.0,1.0,0.0,1.0,0.0,2.0
1638,6.0,8.0,2.0,1.0,2.0,1.0,1.0
1639,11.0,14.0,2.0,1.0,1.0,1.0,2.0
1640,1.0,3.0,2.0,1.0,1.0,2.0,2.0
1641,15.0,19.0,0.0,1.0,2.0,1.0,0.0
1642,15.0,19.0,0.0,0.0,2.0,1.0,2.0
1643,11.0,13.0,2.0,1.0,1.0,2.0,1.0
1644,1.0,3.0,2.0,2.0,1.0,0.0,1.0
1645,1.0,4.0,0.0,2.0,2.0,2.0,2.0
1646,15.0,23.0,2.0,2.0,0.0,2.0,0.0
1647,6.0,9.0,0.0,2.0,2.0,0.0,0.0
1648,11.0,14.0,0.0,2.0,0.0,1.0,2.0
1649,1.0,4.0,1.0,2.0,1.0,2.0,2.0
1650,11.0,14.0,2.0,2.0,0.0,0.0,1.0
1651,16.0,18.0,2.0,0.0,1.0,1.0,2.0
1652,6.0,9.0,1.0,2.0,0.0,0.0,2.0
1653,21.0,23.0,2.0,1.0,0.0,2.0,0.0
1654,11.0,13.0,2.0,2.0,0.0,0.0,0.0
1655,16.0,18.0,0.0,0.0,2.0,0.0,2.0
1656,16.0,19.0,1.0,0.0,2.0,0.0,0.0
1657,11.0,13.0,0.0,0.0,0.0,0.0,2.0
1658,11.0,13.0,2.0,0.0,0.0,1.0,2.0
1659,16.0,18.0,0.0,2.0,0.0,2.0,1.0
1660,0.0,4.0,0.0,0.0,1.0,2.0,0.0
1661,15.0,18.0,0.0,2.0,2.0,1.0,2.0
1662,16.0,18.0,0.0,2.0,1.0,0.0,2.0
1663,11.0,13.0,2.0,1.0,0.0,0.0,2.0
1664,1.0,4.0,2.0,0.0,2.0,0.0,2.0
1665,11.0,13.0,2.0,0.0,2.0,2.0,1.0
1666,16.0,23.0,0.0,2.0,2.0,2.0,0.0
1667,1.0,4.0,2.0,2.0,1.0,2.0,2.0
1668,16.0,19.0,0.0,2.0,2.0,2.0,0.0
1669,0.0,3.0,2.0,2.0,1.0,1.0,1.0
1670,16.0,18.0,0.0,0.0,2.0,0.0,1.0
1671,21.0,23.0,0.0,2.0,2.0,0.0,2.0
1672,1.0,4.0,0.0,0.0,0.0,0.0,1.0
1673,21.0,23.0,1.0,2.0,2.0,0.0,1.0
1674,1.0,4.0,1.0,1.0,0.0,2.0,2.0
1675,1.0,4.0,0.0,1.0,2.0,1.0,2.0
1676,6.0,9.0,1.0,0.0,2.0,0.0,0.0
1677,11.0,13.0,0.0,0.0,0.0,0.0,1.0
1678,15.0,23.0,1.0,2.0,2.0,0.0,0.0
1679,16.0,19.0,2.0,0.0,0.0,0.0,1.0
1680,11.0,14.0,2.0,2.0,0.0,0.0,0.0
1681,1.0,4.0,1.0,1.0,1.0,2.0,2.0
1682,16.0,18.0,0.0,0.0,1.0,1.0,1.0
1683,16.0,19.0,1.0,2.0,1.0,0.0,1.0
1684,0.0,3.0,1.0,0.0,1.0,1.0,2.0
1685,15.0,18.0,2.0,2.0,2.0,0.0,0.0
1686,11.0,13.0,1.0,1.0,0.0,1.0,2.0
1687,0.0,3.0,2.0,2.0,1.0,0.0,2.0
1688,6.0,8.0,0.0,0.0,2.0,1.0,0.0
1689,16.0,18.0,2.0,2.0,0.0,0.0,2.0
1690,11.0,13.0,0.0,0.0,0.0,1.0,0.0
1691,16.0,18.0,2.0,0.0,2.0,0.0,1.0
1692,0.0,3.0,1.0,0.0,1.0,2.0,0.0
1693,5.0,9.0,1.0,2.0,0.0,1.0,1.0
1694,16.0,18.0,2.0,1.0,1.0,2.0,1.0
1695,15.0,18.0,1.0,2.0,0.0,0.0,1.0
1696,11.0,14.0,2.0,2.0,0.0,1.0,1.0
1697,11.0,14.0,0.0,2.0,0.0,1.0,2.0
1698,1.0,3.0,0.0,1.0,2.0,2.0,2.0
1699,5.0,4.0,0.0,2.0,2.0,0.0,1.0
1700,16.0,18.0,2.0,1.0,2.0,0.0,2.0
1701,16.0,19.0,2.0,0.0,0.0,0.0,2.0
1702,11.0,18.0,1.0,1.0,1.0,2.0,1.0
1703,15.0,19.0,1.0,1.0,1.0,0.0,1.0
1704,5.0,4.0,1.0,0.0,0.0,1.0,1.0
1705,11.0,13.0,2.0,0.0,0.0,1.0,2.0
1706,6.0,8.0,2.0,0.0,2.0,1.0,0.0
1707,11.0,14.0,2.0,2.0,0.0,0.0,2.0
1708,16.0,23.0,2.0,2.0,1.0,0.0,2.0
1709,21.0,23.0,1.0,2.0,2.0,1.0,0.0
1710,0.0,3.0,0.0,1.0,1.0,1.0,1.0
1711,6.0,8.0,2.0,0.0,1.0,1.0,1.0
1712,6.0,4.0,2.0,1.0,2.0,1.0,1.0
1713,6.0,8.0,2.0,0.0,1.0,2.0,1.0
1714,16.0,18.0,0.0,0.0,1.0,0.0,1.0
1715,16.0,18.0,1.0,1.0,1.0,0.0,2.0
1716,11.0,13.0,1.0,2.0,0.0,0.0,1.0
1717,6.0,9.0,2.0,0.0,1.0,1.0,2.0
1718,1.0,3.0,0.0,2.0,2.0,0.0,0.0
1719,5.0,4.0,2.0,2.0,2.0,2.0,0.0
1720,0.0,3.0,1.0,0.0,2.0,0.0,2.0
1721,6.0,8.0,0.0,0.0,1.0,1.0,2.0
1722,6.0,9.0,1.0,0.0,2.0,2.0,2.0
1723,1.0,3.0,0.0,2.0,1.0,1.0,0.0
1724,6.0,9.0,2.0,0.0,1.0,0.0,1.0
1725,15.0,18.0,2.0,1.0,1.0,0.0,2.0
1726,6.0,9.0,2.0,0.0,2.0,2.0,2.0
1727,21.0,23.0,2.0,2.0,0.0,1.0,0.0
1728,16.0,18.0,1.0,1.0,2.0,0.0,2.0
1729,16.0,19.0,2.0,0.0,1.0,0.0,1.0
1730,11.0,23.0,0.0,2.0,1.0,2.0,2.0
1731,6.0,8.0,1.0,0.0,0.0,0.0,1.0
1732,6.0,9.0,2.0,0.0,2.0,1.0,1.0
1733,5.0,3.0,0.0,1.0,1.0,0.0,0.0
1734,6.0,8.0,1.0,0.0,0.0,2.0,2.0
1735,1.0,4.0,0.0,2.0,0.0,0.0,0.0
1736,6.0,9.0,2.0,0.0,0.0,1.0,1.0
1737,16.0,18.0,2.0,1.0,1.0,0.0,2.0
1738,6.0,9.0,1.0,0.0,1.0,2.0,2.0
1739,11.0,13.0,2.0,2.0,0.0,2.0,2.0
1740,11.0,14.0,2.0,0.0,0.0,0.0,0.0
1741,11.0,14.0,0.0,1.0,0.0,2.0,1.0
1742,6.0,4.0,0.0,1.0,1.0,2.0,1.0
1743,1.0,3.0,0.0,0.0,1.0,1.0,1.0
1744,6.0,8.0,2.0,0.0,0.0,2.0,2.0
1745,6.0,3.0,2.0,1.0,1.0,2.0,1.0
1746,1.0,3.0,0.0,1.0,0.0,0.0,1.0
1747,16.0,18.0,2.0,1.0,0.0,0.0,1.0
1748,16.0,23.0,1.0,0.0,1.0,2.0,2.0
1749,11.0,8.0,2.0,2.0,1.0,2.0,0.0
1750,11.0,14.0,1.0,1.0,0.0,1.0,0.0
1751,6.0,8.0,1.0,0.0,1.0,1.0,2.0
1752,16.0,19.0,1.0,2.0,2.0,0.0,2.0
1753,15.0,18.0,1.0,0.0,1.0,1.0,2.0
1754,16.0,18.0,2.0,2.0,1.0,0.0,1.0
1755,6.0,9.0,1.0,0.0,0.0,1.0,0.0
1756,6.0,3.0,1.0,1.0,1.0,2.0,0.0
1757,11.0,13.0,0.0,1.0,0.0,1.0,1.0
1758,0.0,4.0,1.0,2.0,0.0,0.0,0.0
1759,6.0,8.0,2.0,0.0,2.0,0.0,1.0
1760,11.0,13.0,1.0,1.0,0.0,1.0,1.0
1761,5.0,3.0,1.0,2.0,0.0,2.0,2.0
1762,1.0,3.0,0.0,1.0,1.0,0.0,1.0
1763,6.0,4.0,0.0,1.0,0.0,1.0,1.0
1764,5.0,9.0,2.0,0.0,1.0,1.0,1.0
1765,15.0,18.0,2.0,2.0,2.0,2.0,2.0
1766,0.0,4.0,1.0,1.0,0.0,0.0,2.0
1767,11.0,13.0,2.0,0.0,0.0,1.0,1.0
1768,20.0,23.0,0.0,2.0,2.0,2.0,0.0
1769,6.0,9.0,1.0,0.0,2.0,1.0,0.0
1770,16.0,18.0,1.0,1.0,1.0,0.0,1.0
1771,6.0,3.0,1.0,1.0,1.0,2.0,1.0
1772,1.0,3.0,0.0,2.0,1.0,2.0,1.0
1773,6.0,8.0,1.0,0.0,1.0,1.0,0.0
1774,16.0,18.0,2.0,2.0,0.0,0.0,1.0
1775,1.0,3.0,0.0,1.0,1.0,2.0,0.0
1776,11.0,13.0,2.0,1.0,0.0,1.0,0.0
1777,16.0,18.0,1.0,0.0,2.0,0.0,1.0
1778,6.0,8.0,0.0,0.0,0.0,1.0,0.0
1779,16.0,18.0,1.0,2.0,1.0,0.0,0.0
1780,11.0,9.0,1.0,2.0,2.0,1.0,2.0
1781,21.0,23.0,2.0,1.0,2.0,1.0,0.0
1782,6.0,4.0,0.0,1.0,1.0,2.0,0.0
1783,6.0,4.0,1.0,1.0,1.0,2.0,1.0
1784,11.0,8.0,1.0,2.0,0.0,2.0,0.0
1785,11.0,14.0,2.0,1.0,0.0,1.0,1.0
1786,16.0,19.0,1.0,1.0,2.0,0.0,2.0
1787,6.0,9.0,2.0,0.0,0.0,2.0,2.0
1788,11.0,14.0,1.0,0.0,0.0,1.0,2.0
1789,1.0,3.0,0.0,1.0,1.0,2.0,2.0
1790,6.0,3.0,2.0,1.0,2.0,1.0,2.0
1791,16.0,19.0,0.0,1.0,0.0,0.0,1.0
1792,6.0,3.0,2.0,2.0,1.0,1.0,1.0
1793,6.0,8.0,2.0,0.0,2.0,2.0,0.0
1794,11.0,13.0,0.0,1.0,0.0,1.0,2.0
1795,1.0,3.0,0.0,2.0,2.0,2.0,2.0
1796,6.0,9.0,1.0,0.0,1.0,2.0,0.0
1797,11.0,14.0,0.0,2.0,0.0,1.0,1.0
1798,1.0,3.0,0.0,1.0,1.0,1.0,1.0
1799,16.0,19.0,0.0,0.0,1.0,0.0,1.0
1800,5.0,8.0,0.0,1.0,1.0,1.0,0.0
1801,6.0,9.0,2.0,0.0,1.0,1.0,1.0
1802,6.0,3.0,2.0,1.0,1.0,1.0,0.0
1803,1.0,3.0,0.0,2.0,1.0,1.0,1.0
1804,15.0,19.0,0.0,2.0,1.0,0.0,1.0
1805,1.0,4.0,0.0,0.0,0.0,1.0,0.0
1806,11.0,14.0,1.0,0.0,0.0,0.0,1.0
1807,1.0,3.0,0.0,1.0,1.0,2.0,1.0
1808,11.0,14.0,2.0,1.0,0.0,1.0,2.0
1809,16.0,19.0,2.0,1.0,0.0,0.0,2.0
1810,6.0,9.0,2.0,0.0,2.0,0.0,1.0
1811,6.0,4.0,1.0,1.0,2.0,0.0,1.0
1812,21.0,23.0,1.0,1.0,2.0,1.0,0.0
1813,15.0,19.0,2.0,2.0,1.0,2.0,0.0
1814,16.0,18.0,2.0,1.0,1.0,0.0,1.0
1815,11.0,4.0,2.0,2.0,1.0,1.0,2.0
1816,11.0,13.0,1.0,2.0,0.0,0.0,2.0
1817,6.0,4.0,2.0,0.0,1.0,2.0,1.0
1818,11.0,23.0,1.0,1.0,1.0,2.0,2.0
1819,6.0,4.0,2.0,2.0,2.0,1.0,1.0
1820,16.0,19.0,1.0,0.0,2.0,0.0,2.0
1821,6.0,3.0,2.0,2.0,0.0,1.0,2.0
1822,5.0,3.0,1.0,1.0,0.0,2.0,1.0
1823,5.0,3.0,1.0,2.0,2.0,1.0,2.0
1824,11.0,14.0,2.0,2.0,0.0,2.0,2.0
1825,11.0,13.0,2.0,1.0,0.0,2.0,1.0
1826,15.0,19.0,0.0,0.0,2.0,1.0,0.0
1827,1.0,3.0,0.0,2.0,0.0,0.0,1.0
1828,15.0,23.0,1.0,0.0,0.0,2.0,2.0
1829,6.0,8.0,1.0,0.0,2.0,1.0,1.0
1830,16.0,19.0,1.0,2.0,2.0,0.0,1.0
1831,1.0,4.0,0.0,2.0,2.0,2.0,2.0
1832,1.0,4.0,0.0,2.0,1.0,2.0,0.0
1833,11.0,13.0,1.0,1.0,0.0,1.0,2.0
1834,16.0,23.0,1.0,0.0,1.0,1.0,1.0
1835,6.0,4.0,1.0,2.0,2.0,1.0,2.0
1836,11.0,13.0,1.0,0.0,0.0,2.0,0.0
1837,6.0,9.0,2.0,0.0,0.0,2.0,1.0
1838,11.0,13.0,0.0,2.0,0.0,1.0,2.0
1839,5.0,9.0,2.0,0.0,1.0,0.0,0.0
1840,21.0,23.0,0.0,2.0,1.0,2.0,0.0
1841,20.0,23.0,0.0,2.0,2.0,2.0,1.0
1842,5.0,3.0,2.0,2.0,0.0,1.0,2.0
1843,16.0,23.0,1.0,1.0,2.0,0.0,1.0
1844,15.0,18.0,2.0,2.0,0.0,1.0,1.0
1845,6.0,9.0,2.0,0.0,0.0,1.0,0.0
1846,16.0,19.0,0.0,1.0,2.0,0.0,2.0
1847,16.0,18.0,1.0,1.0,2.0,0.0,1.0
1848,1.0,3.0,0.0,1.0,2.0,1.0,1.0
1849,11.0,14.0,0.0,0.0,0.0,1.0,1.0
1850,16.0,23.0,0.0,2.0,2.0,1.0,0.0
1851,11.0,14.0,1.0,0.0,0.0,2.0,0.0
1852,6.0,9.0,1.0,0.0,0.0,0.0,1.0
1853,16.0,19.0,1.0,1.0,0.0,0.0,2.0
1854,6.0,8.0,0.0,0.0,0.0,0.0,1.0
1855,11.0,18.0,0.0,1.0,1.0,2.0,2.0
1856,15.0,23.0,2.0,2.0,1.0,2.0,1.0
1857,16.0,18.0,2.0,2.0,1.0,0.0,0.0
