,Fact id,Fact,SF,Fact actions,Recourse,num_cfs,uncertainty,fidelity,exceptionality,sparsity,Value
23,14,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[15.0, 18.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[3, 0, 4]","[0, 4, 2]",False,0.3,0.33236946165561676,0.7142857142857143,1.0,0
24,14,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[15.0, 18.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[3, 0, 4]","[0, 4, 2]",False,0.3,0.3296809146801631,0.8958333333333334,1.0,0
25,14,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[16.0, 18.0, 1.0, 1.0, 0.0, 2.0, 2.0]","[3, 0, 4]","[4, 1, 3]",False,0.1,0.49597377019623917,0.5515873015873015,1.0,0
26,14,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[15.0, 18.0, 1.0, 1.0, 2.0, 2.0, 2.0]","[3, 0, 4]","[4, 2, 2]",False,0.4,0.3224813441435496,0.8571428571428571,1.0,0
27,14,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[21.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, 0, 4]","[4, 1, 4]",False,1.0,0.269718239394327,0.5515873015873015,1.0,0
28,14,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[16.0, 18.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[3, 0, 4]","[4, 3, 1]",False,0.6,0.4632105208002031,0.580952380952381,1.0,0
29,14,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[21.0, 18.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[3, 0, 4]","[1, 4, 5]",False,1.0,0.008872501164053878,1.0,1.0,0
30,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 2.0, 2.0, 1.0, 2.0, 1.0]","[1, 1, 1]","[1, 5, 0]",False,1.0,0.27468276396393776,0.38888888888888884,1.0,0
31,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[16.0, 23.0, 0.0, 2.0, 1.0, 0.0, 1.0]","[1, 1, 1]","[4, -1, -1]",False,1.0,0.005919807590544224,1.0,0.3333333333333333,0
32,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[20.0, 23.0, 0.0, 2.0, 1.0, 2.0, 1.0]","[1, 1, 1]","[1, 2, -1]",False,1.0,0.37015266343951225,0.8333333333333333,0.6666666666666666,0
33,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 2.0, 2.0, 2.0, 0.0, 1.0]","[1, 1, 1]","[4, 1, 5]",False,1.0,0.15072775655426085,0.7222222222222223,1.0,0
34,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 0.0, 2.0, 0.0, 0.0, 1.0]","[1, 1, 1]","[4, 1, 5]",False,1.0,0.20427574519999325,0.5277777777777778,1.0,0
35,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 1.0, 2.0, 0.0, 2.0, 2.0]","[1, 1, 1]","[1, 4, 4]",False,0.3,0.502066453297933,0.8888888888888888,1.0,0
36,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 0.0, 2.0, 0.0, 2.0, 2.0]","[1, 1, 1]","[1, 4, 4]",False,0.3,0.5052246525883675,0.7222222222222222,1.0,0
37,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 1.0, 2.0, 1.0, 2.0, 2.0]","[1, 1, 1]","[1, 4, 1]",False,0.2,0.5109018286069235,0.9523809523809524,1.0,0
38,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[11.0, 23.0, 1.0, 2.0, 1.0, 0.0, 1.0]","[1, 1, 1]","[0, 4, 3]",False,1.0,0.07949974667280912,0.7333333333333334,1.0,0
39,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[20.0, 23.0, 2.0, 2.0, 0.0, 0.0, 1.0]","[1, 1, 1]","[4, 1, 2]",False,1.0,0.15748160115132728,0.5555555555555556,1.0,0
40,17,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[15.0, 23.0, 0.0, 2.0, 1.0, 0.0, 1.0]","[1, 1, 1]","[4, 5, 2]",False,1.0,0.017183488079657156,0.75,1.0,0
41,19,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[0.0, 4.0, 2.0, 0.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[3, 2, 3]",False,0.7,0.3157626502215862,0.75,1.0,0
42,19,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[0.0, 4.0, 2.0, 1.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[3, 2, 3]",False,0.7,0.31903018554051715,0.6851851851851851,1.0,0
43,19,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[1.0, 4.0, 2.0, 1.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[4, 3, 3]",False,0.6,0.2413434957464536,0.8333333333333334,1.0,0
44,19,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[3.0, 4.0, 1.0, 2.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[3, 0, 0]",False,0.3,0.3339101920525233,0.75,1.0,0
45,19,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[11.0, 4.0, 2.0, 0.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[5, 5, 1]",False,1.0,0.003959271697870766,1.0,1.0,0
46,19,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[6.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[1, 5, 3]",False,1.0,0.23292745603248477,0.7777777777777778,1.0,0
47,19,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[0.0, 4.0, 1.0, 2.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[4, 2, 3]",False,0.2,0.28122491637865704,1.0,1.0,0
48,19,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[6.0, 4.0, 0.0, 2.0, 0.0, 2.0, 2.0]","[3, 3, 3]","[1, 4, 3]",False,1.0,0.29484115820378065,0.75,1.0,0
49,19,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[16.0, 4.0, 0.0, 1.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[1, 1, -1]",False,1.0,0.01639624172821641,1.0,0.6666666666666666,0
50,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[15.0, 23.0, 2.0, 1.0, 1.0, 0.0, 1.0]","[1, 1, 1]","[5, 2, 1]",False,1.0,0.17112450596566,0.7333333333333334,1.0,0
51,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[20.0, 23.0, 2.0, 0.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[1, 4, 1]",False,0.5,0.3321571896473567,0.7999999999999999,1.0,0
52,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[20.0, 23.0, 2.0, 0.0, 1.0, 0.0, 2.0]","[1, 1, 1]","[1, 4, 1]",False,0.5,0.3547993153333664,0.5777777777777777,1.0,0
53,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[10.0, 23.0, 2.0, 1.0, 1.0, 2.0, 2.0]","[1, 1, 1]","[1, 3, -1]",False,1.0,0.32804208947345614,0.7,0.6666666666666666,0
54,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[10.0, 23.0, 2.0, 0.0, 1.0, 2.0, 1.0]","[1, 1, 1]","[5, 5, -1]",False,1.0,0.0016476119635626674,1.0,0.6666666666666666,0
55,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[20.0, 23.0, 2.0, 0.0, 1.0, 2.0, 2.0]","[1, 1, 1]","[1, 1, 5]",False,0.4,0.3298089508898556,1.0,1.0,0
56,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[20.0, 23.0, 2.0, 1.0, 1.0, 0.0, 2.0]","[1, 1, 1]","[1, 1, 5]",False,0.4,0.3471349321771413,0.7777777777777777,1.0,0
57,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[17.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[1, 1, 1]","[1, 0, 0]",False,1.0,0.27231790622075397,0.5499999999999999,1.0,0
58,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[20.0, 23.0, 2.0, 1.0, 1.0, 2.0, 2.0]","[1, 1, 1]","[1, 1, 2]",False,0.6,0.5095020234584808,0.5499999999999999,1.0,0
59,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[21.0, 23.0, 2.0, 0.0, 1.0, 2.0, 1.0]","[1, 1, 1]","[1, 1, 0]",False,0.5,0.5377187132835388,0.5111111111111111,1.0,0
60,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[20.0, 23.0, 2.0, 2.0, 1.0, 1.0, 1.0]","[1, 1, 1]","[1, 5, 1]",False,0.4,0.4904234700758631,0.7333333333333334,1.0,0
61,20,"[10.0, 23.0, 2.0, 0.0, 1.0, 0.0, 0.0]","[11.0, 23.0, 2.0, 2.0, 0.0, 1.0, 0.0]","[1, 1, 1]","[5, 0, 4]",False,1.0,0.0827111656156679,0.7777777777777778,1.0,0
62,21,"[15.0, 23.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[15.0, 23.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[1, 1, 1]","[5, 5, 4]",False,1.0,0.00948518980294466,1.0,1.0,0
63,21,"[15.0, 23.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[21.0, 23.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[1, 1, 1]","[0, 5, 1]",False,0.5,0.33765568436744314,0.7333333333333334,1.0,0
64,21,"[15.0, 23.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[20.0, 23.0, 1.0, 1.0, 1.0, 0.0, 2.0]","[1, 1, 1]","[1, 1, 5]",False,0.2,0.2927898960188031,1.0,1.0,0
65,21,"[15.0, 23.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[20.0, 23.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[1, 1, 1]","[4, 1, 5]",False,0.3,0.18733576654146114,0.8333333333333334,1.0,0
66,21,"[15.0, 23.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[20.0, 23.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[1, 1, 1]","[4, 1, 5]",False,0.3,0.1870169440905253,1.0,1.0,0
67,21,"[15.0, 23.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[6.0, 23.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[1, 1, 1]","[0, 3, 3]",False,1.0,0.06699726482232411,0.7777777777777778,1.0,0
68,21,"[15.0, 23.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[5.0, 23.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[1, 1, 1]","[3, 3, -1]",False,1.0,0.014974354300647974,1.0,0.6666666666666666,0
69,22,"[16.0, 8.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[16.0, 8.0, 2.0, 1.0, 1.0, 2.0, 1.0]","[3, 0, 3]","[0, 1, 3]",False,1.0,0.2584359087049961,0.7777777777777778,1.0,0
70,22,"[16.0, 8.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[10.0, 8.0, 2.0, 1.0, 2.0, 2.0, 1.0]","[3, 0, 3]","[0, 3, 2]",False,1.0,0.30263619994123775,0.7142857142857143,1.0,0
71,22,"[16.0, 8.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[21.0, 8.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[3, 0, 3]","[4, 1, -1]",False,1.0,0.03882773220539093,1.0,0.6666666666666666,0
72,22,"[16.0, 8.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[11.0, 8.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[3, 0, 3]","[4, 3, 0]",False,1.0,0.2604797047873338,0.75,1.0,0
73,22,"[16.0, 8.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[21.0, 8.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[3, 0, 3]","[5, 4, 1]",False,1.0,0.024163917677166562,1.0,1.0,0
74,23,"[11.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[16.0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[3, 3, 3]","[1, 0, -1]",False,1.0,0.056524669751524925,1.0,0.6666666666666666,0
75,23,"[11.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[6.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[3, 3, 3]","[4, 4, 3]",False,1.0,0.2496285274003943,0.6111111111111112,1.0,0
76,23,"[11.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[10.0, 4.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[3, 3, 3]","[4, 0, 2]",False,1.0,0.13892308622598648,0.7222222222222222,1.0,0
77,23,"[11.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[16.0, 4.0, 2.0, 1.0, 1.0, 2.0, 1.0]","[3, 3, 3]","[1, 4, 5]",False,1.0,0.030257312425722677,1.0,1.0,0
78,24,"[11.0, 9.0, 0.0, 1.0, 2.0, 1.0, 1.0]","[11.0, 9.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[3, 3, 3]","[2, 5, 0]",False,1.0,0.1478561615028108,0.75,1.0,0
79,24,"[11.0, 9.0, 0.0, 1.0, 2.0, 1.0, 1.0]","[11.0, 9.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, 3, 3]","[4, -1, -1]",False,1.0,0.0036609165836125612,1.0,0.3333333333333333,0
80,24,"[11.0, 9.0, 0.0, 1.0, 2.0, 1.0, 1.0]","[0.0, 9.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[3, 3, 3]","[2, 3, 3]",False,1.0,0.1527016299466292,0.5,1.0,0
81,24,"[11.0, 9.0, 0.0, 1.0, 2.0, 1.0, 1.0]","[5.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[3, 3, 3]","[3, 4, 2]",False,0.5,0.5136057386795679,0.9259259259259259,1.0,0
82,24,"[11.0, 9.0, 0.0, 1.0, 2.0, 1.0, 1.0]","[5.0, 9.0, 0.0, 2.0, 2.0, 1.0, 1.0]","[3, 3, 3]","[3, 4, 2]",False,0.5,0.520126536488533,0.7222222222222222,1.0,0
83,24,"[11.0, 9.0, 0.0, 1.0, 2.0, 1.0, 1.0]","[6.0, 9.0, 0.0, 2.0, 2.0, 1.0, 1.0]","[3, 3, 3]","[3, 4, 4]",False,0.1,0.5329330687721571,0.7222222222222222,1.0,0
84,24,"[11.0, 9.0, 0.0, 1.0, 2.0, 1.0, 1.0]","[10.0, 9.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, 3, 3]","[5, 4, 2]",False,1.0,0.02169683963681261,0.7777777777777777,1.0,0
85,25,"[10.0, 23.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[0.0, 23.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[3, 3, 5]",False,1.0,0.02173019666224718,1.0,1.0,0
86,25,"[10.0, 23.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[15.0, 23.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[1, -1, -1]",False,1.0,0.6328921318054199,1.0,0.3333333333333333,0
87,25,"[10.0, 23.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[20.0, 23.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[1, 1, 1]","[1, 1, 1]",False,0.5,0.3918609917163849,0.8333333333333334,1.0,0
88,25,"[10.0, 23.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[21.0, 23.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[1, 1, 1]","[1, 1, 0]",False,0.7,0.5338893433411916,0.7222222222222222,1.0,0
89,25,"[10.0, 23.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[0.0, 23.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[1, 1, 1]","[3, 3, -1]",False,1.0,0.03496545273810625,1.0,0.6666666666666666,0
90,25,"[10.0, 23.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[16.0, 23.0, 1.0, 2.0, 1.0, 0.0, 0.0]","[1, 1, 1]","[1, 0, 4]",False,1.0,0.27408094704151154,0.75,1.0,0
91,25,"[10.0, 23.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[16.0, 23.0, 1.0, 1.0, 1.0, 0.0, 2.0]","[1, 1, 1]","[1, 0, 4]",False,1.0,0.39159390330314636,0.7000000000000001,1.0,0
92,25,"[10.0, 23.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[20.0, 23.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[1, 4, 1]",False,0.3,0.34983758131663006,1.0,1.0,0
93,25,"[10.0, 23.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[20.0, 23.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[1, 2, 1]",False,0.6,0.3118082135915756,1.0,1.0,0
94,26,"[16.0, 8.0, 2.0, 2.0, 0.0, 1.0, 2.0]","[15.0, 8.0, 2.0, 2.0, 2.0, 0.0, 2.0]","[3, 0, 3]","[4, 2, 5]",False,1.0,0.041149924509227276,1.0,1.0,0
95,26,"[16.0, 8.0, 2.0, 2.0, 0.0, 1.0, 2.0]","[15.0, 8.0, 2.0, 2.0, 1.0, 2.0, 2.0]","[3, 0, 3]","[4, 2, -1]",False,1.0,0.060258686542510986,1.0,0.6666666666666666,0
96,26,"[16.0, 8.0, 2.0, 2.0, 0.0, 1.0, 2.0]","[16.0, 8.0, 2.0, 2.0, 1.0, 2.0, 2.0]","[3, 0, 3]","[4, 3, 1]",False,1.0,0.210544403642416,0.8333333333333334,1.0,0
97,26,"[16.0, 8.0, 2.0, 2.0, 0.0, 1.0, 2.0]","[6.0, 8.0, 2.0, 2.0, 2.0, 1.0, 2.0]","[3, 0, 3]","[3, 3, -1]",False,1.0,0.6310824751853943,0.6666666666666666,0.6666666666666666,0
98,26,"[16.0, 8.0, 2.0, 2.0, 0.0, 1.0, 2.0]","[5.0, 8.0, 2.0, 2.0, 2.0, 1.0, 2.0]","[3, 0, 3]","[3, 3, 2]",False,1.0,0.43594901636242867,0.49206349206349204,1.0,0
99,26,"[16.0, 8.0, 2.0, 2.0, 0.0, 1.0, 2.0]","[6.0, 8.0, 2.0, 2.0, 0.0, 0.0, 2.0]","[3, 0, 3]","[4, 3, 3]",False,1.0,0.40834205597639084,0.75,1.0,0
100,26,"[16.0, 8.0, 2.0, 2.0, 0.0, 1.0, 2.0]","[6.0, 8.0, 2.0, 2.0, 1.0, 0.0, 2.0]","[3, 0, 3]","[4, 3, 3]",False,1.0,0.39016899714867276,0.7777777777777778,1.0,0
101,27,"[11.0, 14.0, 0.0, 1.0, 1.0, 2.0, 1.0]","[16.0, 14.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, 0, 4]","[1, 4, -1]",False,1.0,0.011923985788598657,0.75,0.6666666666666666,0
102,27,"[11.0, 14.0, 0.0, 1.0, 1.0, 2.0, 1.0]","[5.0, 14.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[3, 0, 4]","[4, 3, 2]",False,1.0,0.2902488528440396,0.6984126984126985,1.0,0
103,27,"[11.0, 14.0, 0.0, 1.0, 1.0, 2.0, 1.0]","[11.0, 14.0, 2.0, 1.0, 2.0, 2.0, 1.0]","[3, 0, 4]","[4, 4, 5]",False,0.1,0.3007392324119185,1.0,1.0,0
104,27,"[11.0, 14.0, 0.0, 1.0, 1.0, 2.0, 1.0]","[16.0, 14.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[3, 0, 4]","[1, 4, 5]",False,1.0,0.00837915336402754,0.8333333333333334,1.0,0
105,28,"[10.0, 23.0, 2.0, 2.0, 0.0, 2.0, 0.0]","[10.0, 23.0, 2.0, 2.0, 2.0, 2.0, 0.0]","[1, 1, 1]","[4, 2, 2]",False,1.0,0.06773788978656133,0.4666666666666666,1.0,0
106,28,"[10.0, 23.0, 2.0, 2.0, 0.0, 2.0, 0.0]","[15.0, 23.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[1, 1, 1]","[1, 5, -1]",False,1.0,0.39775875373743474,0.625,0.6666666666666666,0
107,28,"[10.0, 23.0, 2.0, 2.0, 0.0, 2.0, 0.0]","[5.0, 23.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[1, 1, 1]","[4, 4, 3]",False,1.0,0.027301562018692493,1.0,1.0,0
108,28,"[10.0, 23.0, 2.0, 2.0, 0.0, 2.0, 0.0]","[12.0, 23.0, 2.0, 2.0, 0.0, 2.0, 2.0]","[1, 1, 1]","[2, 0, 0]",False,1.0,0.0626264860232671,0.7222222222222222,1.0,0
109,28,"[10.0, 23.0, 2.0, 2.0, 0.0, 2.0, 0.0]","[16.0, 23.0, 2.0, 2.0, 1.0, 2.0, 2.0]","[1, 1, 1]","[1, 0, -1]",False,1.0,0.5736918300390244,0.6,0.6666666666666666,0
