,Fact id,Fact,SF,Fact actions,Recourse,num_cfs,uncertainty,fidelity,exceptionality,sparsity,Value
150,34,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[21.0, 18.0, 1.0, 1.0, 2.0, 2.0, 0.0]","[3, 0, 4]","[4, 1, 4]",False,1.0,0.269718239394327,0.5515873015873015,1.0,0
151,34,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[11.0, 18.0, 1.0, 1.0, 2.0, 0.0, 2.0]","[3, 0, 4]","[5, 4, 3]",False,1.0,0.2637276625803982,0.5966666666666667,1.0,0
152,34,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[11.0, 18.0, 1.0, 1.0, 0.0, 0.0, 2.0]","[3, 0, 4]","[5, 4, 3]",False,1.0,0.2660955239941056,0.5714285714285714,1.0,0
153,34,"[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[11.0, 18.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[3, 0, 4]","[4, 3, -1]",False,1.0,0.397921439493075,0.5714285714285714,0.6666666666666666,0
154,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[10.0, 8.0, 1.0, 1.0, 1.0, 0.0, 2.0]","[3, 3, 3]","[2, 4, -1]",False,1.0,0.05473250523209572,1.0,0.6666666666666666,0
155,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 8.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, 3, 3]","[5, 3, 3]",False,1.0,0.2393506938436379,0.717948717948718,1.0,0
156,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[17.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, 3, 3]","[5, 1, 0]",False,0.6,0.05126736119079093,1.0,1.0,0
157,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 8.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, 3, 3]","[4, 3, 3]",False,1.0,0.28186850311855477,0.5666666666666667,1.0,0
158,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[6.0, 8.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, 3, 3]","[3, 4, -1]",False,1.0,0.7407427728176117,0.75,0.6666666666666666,0
159,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[21.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, 3, 3]","[1, 1, 5]",False,1.0,0.022860146321666736,1.0,1.0,0
160,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[11.0, 8.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[3, 3, 3]","[2, 0, 5]",False,1.0,0.1470669130794704,0.7222222222222222,1.0,0
161,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[6.0, 8.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[3, 3, 3]","[3, 4, 4]",False,0.8,0.5157960976163546,0.6825396825396824,1.0,0
162,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[5.0, 8.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, 3, 3]","[3, 4, 2]",False,1.0,0.5054464067022005,0.4525252525252525,1.0,0
163,35,"[11.0, 8.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[11.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[3, 3, 3]","[3, 4, 1]",False,1.0,0.49423911546667415,0.5222222222222223,1.0,0
164,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[15.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[1, 0, 4]","[2, 4, 2]",False,1.0,0.0894881480683883,0.75,1.0,0
165,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[6.0, 19.0, 1.0, 2.0, 0.0, 1.0, 1.0]","[1, 0, 4]","[3, 3, -1]",False,1.0,0.01828545331954956,1.0,0.6666666666666666,0
166,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[12.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[1, 0, 4]","[3, 0, 1]",False,0.9,0.18689727472762266,1.0,1.0,0
167,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[17.0, 19.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[1, 0, 4]","[4, 0, -1]",False,1.0,0.43309902772307396,0.5294117647058824,0.6666666666666666,0
168,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[16.0, 19.0, 1.0, 2.0, 0.0, 0.0, 1.0]","[1, 0, 4]","[4, 3, 1]",False,0.7,0.4708593174194296,0.9333333333333332,1.0,0
169,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[21.0, 19.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[1, 0, 4]","[1, -1, -1]",False,1.0,0.02102711796760559,1.0,0.3333333333333333,0
170,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[16.0, 19.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[1, 0, 4]","[5, 4, -1]",False,1.0,0.3950362280011177,0.75,0.6666666666666666,0
171,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[16.0, 19.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[1, 0, 4]","[4, 4, -1]",False,0.7,0.41955145448446274,1.0,0.6666666666666666,0
172,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[16.0, 19.0, 1.0, 2.0, 2.0, 0.0, 1.0]","[1, 0, 4]","[4, 1, 3]",False,0.7,0.5300430441275239,0.7111111111111111,1.0,0
173,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[15.0, 19.0, 1.0, 0.0, 0.0, 2.0, 1.0]","[1, 0, 4]","[4, 4, 2]",False,1.0,0.3013590748111407,0.6277777777777778,1.0,0
174,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[21.0, 19.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[1, 0, 4]","[4, 1, -1]",False,1.0,0.3915656483732164,0.9,0.6666666666666666,0
175,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[21.0, 19.0, 1.0, 2.0, 2.0, 1.0, 0.0]","[1, 0, 4]","[5, 1, 4]",False,1.0,0.013696589196721712,1.0,1.0,0
176,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[18.0, 19.0, 1.0, 2.0, 2.0, 0.0, 1.0]","[1, 0, 4]","[4, 0, 0]",False,0.9,0.3168183167775472,0.6785714285714285,1.0,0
177,36,"[16.0, 19.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[10.0, 19.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[1, 0, 4]","[4, 2, 3]",False,1.0,0.2837200903644164,0.6862745098039215,1.0,0
178,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[16.0, 23.0, 1.0, 2.0, 1.0, 0.0, 1.0]","[1, 1, 1]","[4, 5, 4]",False,1.0,0.025438508251681924,0.7333333333333334,1.0,0
179,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[16.0, 23.0, 2.0, 2.0, 2.0, 0.0, 1.0]","[1, 1, 1]","[5, 5, 4]",False,1.0,0.0025722263380885124,1.0,1.0,0
180,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[16.0, 23.0, 2.0, 2.0, 0.0, 2.0, 1.0]","[1, 1, 1]","[1, 0, 3]",False,1.0,0.28059277186791104,0.6969696969696969,1.0,0
181,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[16.0, 23.0, 0.0, 2.0, 1.0, 2.0, 1.0]","[1, 1, 1]","[1, 0, 3]",False,1.0,0.2810933931420247,0.5925925925925926,1.0,0
182,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[22.0, 23.0, 0.0, 2.0, 1.0, 2.0, 0.0]","[1, 1, 1]","[1, 4, 0]",False,1.0,0.5054808383186659,0.5518518518518519,1.0,0
183,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[11.0, 23.0, 0.0, 2.0, 1.0, 0.0, 1.0]","[1, 1, 1]","[4, 5, 3]",False,1.0,0.017015529641260702,0.75,1.0,0
184,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 2.0, 2.0, 2.0, 2.0, 0.0]","[1, 1, 1]","[1, 4, 4]",False,1.0,0.5004056269923846,0.5897000565930957,1.0,0
185,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 0.0, 2.0, 1.0, 2.0, 0.0]","[1, 1, 1]","[1, 4, 4]",False,1.0,0.5101778854926428,0.5351851851851852,1.0,0
186,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 2.0, 2.0, 0.0, 2.0, 0.0]","[1, 1, 1]","[1, 4, 4]",False,1.0,0.5033928255240122,0.5730994152046783,1.0,0
187,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 0.0, 2.0, 2.0, 2.0, 0.0]","[1, 1, 1]","[1, 4, -1]",False,1.0,0.7175427079200745,0.8333333333333333,0.6666666666666666,0
188,37,"[16.0, 23.0, 0.0, 2.0, 0.0, 2.0, 1.0]","[11.0, 23.0, 2.0, 2.0, 2.0, 0.0, 1.0]","[1, 1, 1]","[4, 3, -1]",False,1.0,0.01877542259171605,1.0,0.6666666666666666,0
189,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[1.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[3, 3, 3]","[3, 0, 3]",False,0.6,0.5266716753443083,0.5,1.0,0
190,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[11.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0]","[3, 3, 3]","[5, 5, 5]",False,1.0,0.0007157808868214488,1.0,1.0,0
191,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[1.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, 3, 3]","[4, 3, 3]",False,0.4,0.4753201154138272,1.0,1.0,0
192,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[11.0, 3.0, 1.0, 1.0, 0.0, 2.0, 2.0]","[3, 3, 3]","[2, 0, 4]",False,1.0,0.12062047390888135,0.75,1.0,0
193,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[15.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[3, 3, 3]","[2, 4, 1]",False,1.0,0.04148841773470243,0.7777777777777778,1.0,0
194,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0]","[3, 3, 3]","[3, 4, 3]",False,0.4,0.5334941372275352,0.8333333333333334,1.0,0
195,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[1.0, 3.0, 0.0, 1.0, 2.0, 1.0, 0.0]","[3, 3, 3]","[3, 3, -1]",False,0.8,0.7723077535629272,1.0,0.6666666666666666,0
196,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[6.0, 3.0, 2.0, 1.0, 2.0, 2.0, 2.0]","[3, 3, 3]","[5, 3, -1]",False,1.0,0.30779341934248805,0.875,0.6666666666666666,0
197,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[7.0, 3.0, 0.0, 0.0, 2.0, 1.0, 0.0]","[3, 3, 3]","[3, 4, 0]",False,0.8,0.2956012027959029,1.0,1.0,0
198,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[11.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0]","[3, 3, 3]","[4, 5, -1]",False,1.0,0.0012772742193192244,1.0,0.6666666666666666,0
199,38,"[11.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[16.0, 3.0, 1.0, 1.0, 2.0, 2.0, 0.0]","[3, 3, 3]","[1, -1, -1]",False,1.0,0.02133364975452423,1.0,0.3333333333333333,0
200,39,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[1.0, 4.0, 0.0, 2.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[3, 4, 3]",False,0.5,0.3245855172475179,0.4270833333333333,1.0,0
201,39,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[16.0, 4.0, 2.0, 0.0, 1.0, 0.0, 2.0]","[3, 3, 3]","[1, 1, 4]",False,1.0,0.01453504323338469,1.0,1.0,0
202,39,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[11.0, 4.0, 1.0, 2.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[4, 0, 1]",False,1.0,0.05680646374821663,0.7222222222222222,1.0,0
203,39,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[5.0, 4.0, 0.0, 1.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[3, 2, 1]",False,1.0,0.3046171030340095,0.6851851851851851,1.0,0
204,39,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[0.0, 4.0, 2.0, 1.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[5, 2, 3]",False,1.0,0.15377236620891685,0.7083333333333334,1.0,0
205,39,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[16.0, 4.0, 0.0, 1.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[1, 1, -1]",False,1.0,0.01639624172821641,1.0,0.6666666666666666,0
206,39,"[6.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[3.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0]","[3, 3, 3]","[3, 0, 0]",False,0.8,0.3162013168136279,0.75,1.0,0
