Fact id,Fact,SF,Fact_readable,SF_readable,Fact actions,Recourse,uncertainty,fidelity,sparsity,num_cfs,exceptionality,Value,Found
1263,"[11.0, 13.0, 1.0, 2.0, 0.0, 1.0, 0.0]","[16.0, 13.0, 1.0, 2.0, 0.0, 1.0, 0.0]","Agent: 11.0 Monster: 13.0 Trees: [{2: 1}, {7: 2}, {17: 1}]","Agent: 16.0 Monster: 13.0 Trees: [{2: 1}, {7: 2}, {17: 1}]","[3, 0, 4]","[4, 4, 1]",0.3,0.06740451697260141,1.0,False,1.0,0,1
1298,"[11.0, 13.0, 2.0, 2.0, 0.0, 1.0, 1.0]","[16.0, 13.0, 2.0, 2.0, 0.0, 1.0, 1.0]","Agent: 11.0 Monster: 13.0 Trees: [{2: 2}, {7: 2}, {17: 1}, {22: 1}]","Agent: 16.0 Monster: 13.0 Trees: [{2: 2}, {7: 2}, {17: 1}, {22: 1}]","[1, 1, 4]","[0, 2, 1]",0.9,0.05702580170085033,1.0,False,0.6944444444444443,0,1
1329,"[6.0, 8.0, 0.0, 0.0, 1.0, 2.0, 1.0]","[15.0, 8.0, 0.0, 0.0, 1.0, 2.0, 1.0]","Agent: 6.0 Monster: 8.0 Trees: [{12: 1}, {17: 2}, {22: 1}]","Agent: 15.0 Monster: 8.0 Trees: [{12: 1}, {17: 2}, {22: 1}]","[0, 1, 4]","[1, 2, 1]",0.2,0.04098824970424175,1.0,False,1.0,0,1
1335,"[16.0, 18.0, 0.0, 2.0, 0.0, 0.0, 2.0]","[21.0, 18.0, 0.0, 2.0, 0.0, 0.0, 2.0]","Agent: 16.0 Monster: 18.0 Trees: [{7: 2}, {22: 2}]","Agent: 21.0 Monster: 18.0 Trees: [{7: 2}, {22: 2}]","[1, 0, 4]","[1, 0, -1]",0.3,0.039771088398993015,0.6666666666666666,False,1.0,0,1
1362,"[16.0, 18.0, 1.0, 2.0, 0.0, 1.0, 1.0]","[15.0, 18.0, 1.0, 2.0, 0.0, 1.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {7: 2}, {17: 1}, {22: 1}]","Agent: 15.0 Monster: 18.0 Trees: [{2: 1}, {7: 2}, {17: 1}, {22: 1}]","[1, 1, 0]","[0, 5, 2]",0.5,0.05604194197803736,1.0,False,1.0,0,1
1408,"[15.0, 19.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 19.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Agent: 15.0 Monster: 19.0 Trees: [{2: 1}],Agent: 21.0 Monster: 19.0 Trees: [{2: 1}],"[1, 1, 1]","[1, 0, 4]",0.2,0.07043804135173559,1.0,False,1.0,0,1
1411,"[0.0, 4.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[1.0, 4.0, 1.0, 0.0, 1.0, 2.0, 1.0]","Agent: 0.0 Monster: 4.0 Trees: [{2: 1}, {12: 1}, {17: 2}, {22: 1}]","Agent: 1.0 Monster: 4.0 Trees: [{2: 1}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 3]","[5, 4, 0]",0.7,0.2389314726460725,1.0,False,1.0,0,1
1453,"[21.0, 23.0, 0.0, 2.0, 2.0, 2.0, 1.0]","[20.0, 23.0, 0.0, 2.0, 2.0, 2.0, 1.0]","Agent: 21.0 Monster: 23.0 Trees: [{7: 2}, {12: 2}, {17: 2}, {22: 1}]","Agent: 20.0 Monster: 23.0 Trees: [{7: 2}, {12: 2}, {17: 2}, {22: 1}]","[1, 1, 1]","[0, 2, -1]",0.6,0.07714655250310898,0.6666666666666666,False,0.09090909090909091,0,1
1497,"[0.0, 3.0, 2.0, 2.0, 0.0, 1.0, 1.0]","[1.0, 3.0, 2.0, 2.0, 0.0, 1.0, 1.0]","Agent: 0.0 Monster: 3.0 Trees: [{2: 2}, {7: 2}, {17: 1}, {22: 1}]","Agent: 1.0 Monster: 3.0 Trees: [{2: 2}, {7: 2}, {17: 1}, {22: 1}]","[3, 3, 3]","[4, 4, 0]",0.5,0.2697269916534424,1.0,False,0.8888888888888888,0,1
1508,"[1.0, 4.0, 0.0, 2.0, 1.0, 1.0, 0.0]","[6.0, 4.0, 0.0, 2.0, 1.0, 1.0, 0.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 2}, {12: 1}, {17: 1}]","Agent: 6.0 Monster: 4.0 Trees: [{7: 2}, {12: 1}, {17: 1}]","[3, 3, 4]","[4, 3, 1]",0.1,0.053690784610807896,1.0,False,1.0,0,1
1510,"[1.0, 3.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[6.0, 3.0, 1.0, 2.0, 1.0, 2.0, 1.0]","Agent: 1.0 Monster: 3.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 3]","[3, 1, 0]",1.0,0.08391546830534935,1.0,False,1.0,0,1
1510,"[1.0, 3.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[6.0, 3.0, 1.0, 2.0, 1.0, 2.0, 1.0]","Agent: 1.0 Monster: 3.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 3]","[3, 4, 3]",0.1,0.48214050754904747,1.0,False,1.0,0,1
1534,"[1.0, 3.0, 0.0, 2.0, 2.0, 1.0, 2.0]","[11.0, 3.0, 0.0, 2.0, 2.0, 1.0, 2.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 11.0 Monster: 3.0 Trees: [{7: 2}, {12: 2}, {17: 1}, {22: 2}]","[0, 3, 4]","[4, 1, 1]",0.7,0.02584010890374581,1.0,False,0.6790123456790124,0,1
1535,"[1.0, 3.0, 0.0, 2.0, 1.0, 2.0, 2.0]","[11.0, 3.0, 0.0, 2.0, 1.0, 2.0, 2.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {12: 1}, {17: 2}, {22: 2}]","Agent: 11.0 Monster: 3.0 Trees: [{7: 2}, {12: 1}, {17: 2}, {22: 2}]","[3, 3, 3]","[1, 1, 0]",0.5,0.05165302179132899,1.0,False,1.0,0,1
1535,"[1.0, 3.0, 0.0, 2.0, 1.0, 2.0, 2.0]","[11.0, 3.0, 0.0, 2.0, 1.0, 2.0, 2.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {12: 1}, {17: 2}, {22: 2}]","Agent: 11.0 Monster: 3.0 Trees: [{7: 2}, {12: 1}, {17: 2}, {22: 2}]","[3, 3, 3]","[3, 4, 5]",0.1,0.2647377048463871,1.0,False,1.0,0,1
1550,"[15.0, 18.0, 2.0, 1.0, 0.0, 2.0, 0.0]","[16.0, 18.0, 2.0, 1.0, 0.0, 2.0, 0.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {17: 2}]","Agent: 16.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {17: 2}]","[1, 1, 1]","[5, 4, 0]",0.2,0.23629885950746635,1.0,False,1.0,0,1
1555,"[16.0, 18.0, 2.0, 2.0, 2.0, 2.0, 0.0]","[21.0, 18.0, 2.0, 2.0, 2.0, 2.0, 0.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}]","Agent: 21.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}]","[1, 1, 1]","[0, 1, -1]",0.5,0.10051603708416224,0.6666666666666666,False,1.0,0,1
1604,"[1.0, 4.0, 0.0, 1.0, 2.0, 2.0, 1.0]","[5.0, 4.0, 0.0, 1.0, 2.0, 2.0, 1.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {12: 2}, {17: 2}, {22: 1}]","Agent: 5.0 Monster: 4.0 Trees: [{7: 1}, {12: 2}, {17: 2}, {22: 1}]","[3, 3, 4]","[1, 0, 2]",0.8,0.08416446391493082,1.0,False,1.0,0,1
1627,"[1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 0.0]","[5.0, 3.0, 1.0, 1.0, 2.0, 1.0, 0.0]","Agent: 1.0 Monster: 3.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 1}]","Agent: 5.0 Monster: 3.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 1}]","[3, 3, 3]","[3, 2, 1]",0.5,0.05960647761821747,1.0,False,1.0,0,1
1627,"[1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 0.0]","[5.0, 3.0, 1.0, 1.0, 2.0, 1.0, 0.0]","Agent: 1.0 Monster: 3.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 1}]","Agent: 5.0 Monster: 3.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 1}]","[3, 3, 3]","[2, 3, 3]",0.1,0.4149693598349889,1.0,False,1.0,0,1
1639,"[6.0, 9.0, 1.0, 1.0, 2.0, 1.0, 2.0]","[15.0, 9.0, 1.0, 1.0, 2.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 1}, {22: 2}]","Agent: 15.0 Monster: 9.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 1}, {22: 2}]","[3, 0, 3]","[1, 2, 1]",1.0,0.03548488641778628,1.0,False,0.7777777777777777,0,1
1641,"[11.0, 14.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[20.0, 14.0, 1.0, 1.0, 0.0, 0.0, 1.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 1}, {7: 1}, {22: 1}]","Agent: 20.0 Monster: 14.0 Trees: [{2: 1}, {7: 1}, {22: 1}]","[0, 3, 4]","[2, 1, 1]",0.1,0.036924457332740225,1.0,False,1.0,0,1
1699,"[16.0, 19.0, 2.0, 0.0, 1.0, 0.0, 2.0]","[15.0, 19.0, 2.0, 0.0, 1.0, 0.0, 2.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 2}, {12: 1}, {22: 2}]","Agent: 15.0 Monster: 19.0 Trees: [{2: 2}, {12: 1}, {22: 2}]","[1, 1, 1]","[1, 2, 3]",0.1,0.22227493642518917,1.0,False,1.0,0,1
1723,"[11.0, 14.0, 0.0, 2.0, 0.0, 1.0, 2.0]","[16.0, 14.0, 0.0, 2.0, 0.0, 1.0, 2.0]","Agent: 11.0 Monster: 14.0 Trees: [{7: 2}, {17: 1}, {22: 2}]","Agent: 16.0 Monster: 14.0 Trees: [{7: 2}, {17: 1}, {22: 2}]","[3, 0, 4]","[1, 0, 0]",0.3,0.06488578611363967,1.0,False,1.0,0,1
1728,"[21.0, 23.0, 2.0, 1.0, 0.0, 2.0, 0.0]","[20.0, 23.0, 2.0, 1.0, 0.0, 2.0, 0.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {7: 1}, {17: 2}]","Agent: 20.0 Monster: 23.0 Trees: [{2: 2}, {7: 1}, {17: 2}]","[1, 1, 4]","[3, 2, 1]",0.4,0.29416891746222973,1.0,False,0.8333333333333334,0,1
1807,"[16.0, 19.0, 2.0, 0.0, 1.0, 0.0, 1.0]","[20.0, 19.0, 2.0, 0.0, 1.0, 0.0, 1.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 2}, {12: 1}, {22: 1}]","Agent: 20.0 Monster: 19.0 Trees: [{2: 2}, {12: 1}, {22: 1}]","[3, 0, 4]","[1, 2, 2]",0.2,0.04106602072715759,1.0,False,1.0,0,1
1810,"[6.0, 9.0, 2.0, 0.0, 2.0, 1.0, 1.0]","[11.0, 9.0, 2.0, 0.0, 2.0, 1.0, 1.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {12: 2}, {17: 1}, {22: 1}]","Agent: 11.0 Monster: 9.0 Trees: [{2: 2}, {12: 2}, {17: 1}, {22: 1}]","[3, 3, 4]","[1, 5, -1]",0.5,0.005219020997174084,0.6666666666666666,False,0.145,0,1
1831,"[15.0, 18.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[16.0, 18.0, 1.0, 0.0, 1.0, 1.0, 2.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {12: 1}, {17: 1}, {22: 2}]","[1, 1, 1]","[0, 1, 3]",0.4,0.4537775479257107,1.0,False,1.0,0,1
1841,"[6.0, 4.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 1.0]","Agent: 6.0 Monster: 4.0 Trees: [{7: 1}, {17: 1}, {22: 1}]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {17: 1}, {22: 1}]","[3, 3, 3]","[5, 0, 3]",0.3,0.2903297713880117,1.0,False,0.8888888888888888,0,1
1883,"[6.0, 4.0, 2.0, 1.0, 1.0, 1.0, 0.0]","[21.0, 4.0, 2.0, 1.0, 1.0, 1.0, 0.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}]","Agent: 21.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}]","[3, 3, 3]","[1, 1, 1]",0.7,0.048154051105181374,1.0,False,0.7777777777777777,0,1
1883,"[6.0, 4.0, 2.0, 1.0, 1.0, 1.0, 0.0]","[21.0, 4.0, 2.0, 1.0, 1.0, 1.0, 0.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}]","Agent: 21.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}]","[3, 3, 3]","[1, 1, 1]",0.2,0.1574518084526062,1.0,False,1.0,0,1
1886,"[15.0, 19.0, 0.0, 2.0, 1.0, 0.0, 1.0]","[16.0, 19.0, 0.0, 2.0, 1.0, 0.0, 1.0]","Agent: 15.0 Monster: 19.0 Trees: [{7: 2}, {12: 1}, {22: 1}]","Agent: 16.0 Monster: 19.0 Trees: [{7: 2}, {12: 1}, {22: 1}]","[1, 1, 1]","[0, 4, 4]",0.4,0.27787723888953525,1.0,False,1.0,0,1
1915,"[1.0, 4.0, 0.0, 2.0, 2.0, 2.0, 2.0]","[0.0, 4.0, 0.0, 2.0, 2.0, 2.0, 2.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 2}, {12: 2}, {17: 2}, {22: 2}]","Agent: 0.0 Monster: 4.0 Trees: [{7: 2}, {12: 2}, {17: 2}, {22: 2}]","[3, 0, 4]","[2, 4, -1]",0.6,0.05178503319621086,0.6666666666666666,False,0.5208333333333334,0,1
1960,"[6.0, 8.0, 2.0, 0.0, 2.0, 1.0, 1.0]","[5.0, 8.0, 2.0, 0.0, 2.0, 1.0, 1.0]","Agent: 6.0 Monster: 8.0 Trees: [{2: 2}, {12: 2}, {17: 1}, {22: 1}]","Agent: 5.0 Monster: 8.0 Trees: [{2: 2}, {12: 2}, {17: 1}, {22: 1}]","[3, 3, 3]","[4, 2, -1]",0.4,0.08050824701786041,0.6666666666666666,False,0.5238095238095238,0,1
1997,"[1.0, 4.0, 0.0, 1.0, 2.0, 1.0, 1.0]","[5.0, 4.0, 0.0, 1.0, 2.0, 1.0, 1.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {12: 2}, {17: 1}, {22: 1}]","Agent: 5.0 Monster: 4.0 Trees: [{7: 1}, {12: 2}, {17: 1}, {22: 1}]","[3, 3, 4]","[2, 1, 2]",0.4,0.06063752699022492,1.0,False,0.509009009009009,0,1
2001,"[0.0, 3.0, 1.0, 2.0, 2.0, 0.0, 2.0]","[6.0, 3.0, 1.0, 2.0, 2.0, 0.0, 2.0]","Agent: 0.0 Monster: 3.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {22: 2}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {22: 2}]","[3, 3, 3]","[1, 4, 0]",0.7,0.17331838607788086,1.0,False,0.8666666666666667,0,1
2001,"[0.0, 3.0, 1.0, 2.0, 2.0, 0.0, 2.0]","[6.0, 3.0, 1.0, 2.0, 2.0, 0.0, 2.0]","Agent: 0.0 Monster: 3.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {22: 2}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {22: 2}]","[3, 3, 3]","[3, 3, 0]",0.1,0.5161309639612833,1.0,False,0.7833333333333333,0,1
2008,"[16.0, 18.0, 2.0, 2.0, 2.0, 0.0, 0.0]","[15.0, 18.0, 2.0, 2.0, 2.0, 0.0, 0.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}]","[0, 1, 4]","[4, 2, 2]",0.1,0.06813463817040126,1.0,False,1.0,0,1
2014,"[1.0, 3.0, 0.0, 2.0, 0.0, 1.0, 1.0]","[6.0, 3.0, 0.0, 2.0, 0.0, 1.0, 1.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {17: 1}, {22: 1}]","Agent: 6.0 Monster: 3.0 Trees: [{7: 2}, {17: 1}, {22: 1}]","[3, 0, 4]","[0, 2, 1]",0.3,0.048499343916773796,1.0,False,1.0,0,1
2018,"[1.0, 4.0, 0.0, 2.0, 1.0, 2.0, 1.0]","[21.0, 4.0, 0.0, 2.0, 1.0, 2.0, 1.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 2}, {12: 1}, {17: 2}, {22: 1}]","Agent: 21.0 Monster: 4.0 Trees: [{7: 2}, {12: 1}, {17: 2}, {22: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
2061,"[1.0, 3.0, 0.0, 2.0, 1.0, 2.0, 0.0]","[5.0, 3.0, 0.0, 2.0, 1.0, 2.0, 0.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {12: 1}, {17: 2}]","Agent: 5.0 Monster: 3.0 Trees: [{7: 2}, {12: 1}, {17: 2}]","[0, 3, 4]","[1, 2, -1]",0.3,0.04503330122679472,0.6666666666666666,False,1.0,0,1
2081,"[16.0, 18.0, 1.0, 1.0, 2.0, 0.0, 0.0]","[15.0, 18.0, 1.0, 1.0, 2.0, 0.0, 0.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {12: 2}]","Agent: 15.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {12: 2}]","[1, 0, 4]","[3, 2, 1]",0.2,0.26183646358549595,1.0,False,0.8333333333333334,0,1
2084,"[6.0, 4.0, 2.0, 1.0, 1.0, 0.0, 1.0]","[11.0, 4.0, 2.0, 1.0, 1.0, 0.0, 1.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {22: 1}]","Agent: 11.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {22: 1}]","[3, 3, 3]","[1, 0, 0]",0.5,0.1830532451470693,1.0,False,1.0,0,1
2084,"[6.0, 4.0, 2.0, 1.0, 1.0, 0.0, 1.0]","[11.0, 4.0, 2.0, 1.0, 1.0, 0.0, 1.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {22: 1}]","Agent: 11.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {22: 1}]","[3, 3, 3]","[3, 5, 3]",0.1,0.41638709759960574,1.0,False,1.0,0,1
2136,"[6.0, 4.0, 2.0, 1.0, 2.0, 1.0, 0.0]","[1.0, 4.0, 2.0, 1.0, 2.0, 1.0, 0.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 1}]","Agent: 1.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 1}]","[3, 3, 3]","[4, 3, 0]",0.2,0.2751089334487915,1.0,False,1.0,0,1
2201,"[11.0, 14.0, 1.0, 2.0, 2.0, 0.0, 1.0]","[15.0, 14.0, 1.0, 2.0, 2.0, 0.0, 1.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {22: 1}]","Agent: 15.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {22: 1}]","[1, 0, 1]","[1, 2, 4]",0.3,0.08935051783919334,1.0,False,1.0,0,1
2201,"[11.0, 14.0, 1.0, 2.0, 2.0, 0.0, 1.0]","[15.0, 14.0, 1.0, 2.0, 2.0, 0.0, 1.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {22: 1}]","Agent: 15.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {22: 1}]","[1, 0, 1]","[1, 1, 1]",0.2,0.2401492583254973,1.0,False,1.0,0,1
2202,"[1.0, 4.0, 2.0, 2.0, 2.0, 0.0, 0.0]","[6.0, 4.0, 2.0, 2.0, 2.0, 0.0, 0.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 2}, {7: 2}, {12: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 2}, {12: 2}]","[3, 3, 3]","[3, 0, 1]",0.2,0.12119760736823082,1.0,False,1.0,0,1
2202,"[1.0, 4.0, 2.0, 2.0, 2.0, 0.0, 0.0]","[6.0, 4.0, 2.0, 2.0, 2.0, 0.0, 0.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 2}, {7: 2}, {12: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 2}, {12: 2}]","[3, 3, 3]","[-1, 3, 3]",0.3,0.643947958946228,0.6666666666666666,False,1.0,0,1
2205,"[16.0, 18.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[21.0, 18.0, 1.0, 0.0, 1.0, 1.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {12: 1}, {17: 1}, {22: 1}]","Agent: 21.0 Monster: 18.0 Trees: [{2: 1}, {12: 1}, {17: 1}, {22: 1}]","[1, 1, 0]","[2, 1, 0]",0.7,0.08494996093213558,1.0,False,1.0,0,1
2210,"[16.0, 19.0, 1.0, 2.0, 2.0, 2.0, 1.0]","[15.0, 19.0, 1.0, 2.0, 2.0, 2.0, 1.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {17: 2}, {22: 1}]","Agent: 15.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {17: 2}, {22: 1}]","[1, 0, 1]","[2, 2, 4]",1.0,0.10472743089000384,1.0,False,0.6944444444444443,0,1
2210,"[16.0, 19.0, 1.0, 2.0, 2.0, 2.0, 1.0]","[15.0, 19.0, 1.0, 2.0, 2.0, 2.0, 1.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {17: 2}, {22: 1}]","Agent: 15.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {17: 2}, {22: 1}]","[1, 0, 1]","[1, 1, 2]",0.3,0.3067643990119298,1.0,False,1.0,0,1
2250,"[15.0, 18.0, 2.0, 0.0, 0.0, 1.0, 2.0]","[16.0, 18.0, 2.0, 0.0, 0.0, 1.0, 2.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {17: 1}, {22: 2}]","Agent: 16.0 Monster: 18.0 Trees: [{2: 2}, {17: 1}, {22: 2}]","[1, 1, 1]","[4, 2, 0]",0.3,0.30946487685044605,1.0,False,1.0,0,1
2288,"[6.0, 8.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[5.0, 8.0, 1.0, 2.0, 1.0, 2.0, 1.0]","Agent: 6.0 Monster: 8.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","Agent: 5.0 Monster: 8.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[3, 0, 3]","[2, 4, 2]",1.0,0.14557340492804846,1.0,False,1.0,0,1
2288,"[6.0, 8.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[5.0, 8.0, 1.0, 2.0, 1.0, 2.0, 1.0]","Agent: 6.0 Monster: 8.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","Agent: 5.0 Monster: 8.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[3, 0, 3]","[2, 3, 3]",0.1,0.2799635132153829,1.0,False,1.0,0,1
2299,"[6.0, 4.0, 1.0, 1.0, 2.0, 0.0, 1.0]","[0.0, 4.0, 1.0, 1.0, 2.0, 0.0, 1.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {22: 1}]","Agent: 0.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {22: 1}]","[3, 3, 3]","[4, 2, 3]",0.1,0.15483606730898222,1.0,False,1.0,0,1
2323,"[16.0, 19.0, 2.0, 0.0, 0.0, 2.0, 0.0]","[15.0, 19.0, 2.0, 0.0, 0.0, 2.0, 0.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 2}, {17: 2}]","Agent: 15.0 Monster: 19.0 Trees: [{2: 2}, {17: 2}]","[1, 1, 0]","[5, 2, 5]",0.1,0.0343152581093212,1.0,False,1.0,0,1
2333,"[16.0, 19.0, 2.0, 2.0, 1.0, 2.0, 2.0]","[15.0, 19.0, 2.0, 2.0, 1.0, 2.0, 2.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 2}, {22: 2}]","Agent: 15.0 Monster: 19.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 2}, {22: 2}]","[1, 1, 0]","[2, 2, 4]",1.0,0.0990355871617794,1.0,False,1.0,0,1
2333,"[16.0, 19.0, 2.0, 2.0, 1.0, 2.0, 2.0]","[15.0, 19.0, 2.0, 2.0, 1.0, 2.0, 2.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 2}, {22: 2}]","Agent: 15.0 Monster: 19.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 2}, {22: 2}]","[1, 1, 0]","[2, 1, 1]",0.1,0.38476749509572983,1.0,False,1.0,0,1
2399,"[6.0, 9.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[15.0, 9.0, 2.0, 1.0, 0.0, 2.0, 1.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","Agent: 15.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","[0, 3, 3]","[1, 1, 2]",0.7,0.045301261047522225,1.0,False,1.0,0,1
2399,"[6.0, 9.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[15.0, 9.0, 2.0, 1.0, 0.0, 2.0, 1.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","Agent: 15.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","[0, 3, 3]","[-1, 2, 5]",0.7,0.08587051031645387,0.6666666666666666,False,1.0,0,1
