Fact id,Fact,SF,Fact_readable,SF_readable,Fact actions,Recourse,sparsity,fidelity,exceptionality,uncertainty,num_cfs,Value,Found
419,"[11.0, 13.0, 0.0, 0.0, 1.0, 1.0, 2.0]","[1.0, 13.0, 0.0, 0.0, 1.0, 1.0, 2.0]","Agent: 11.0 Monster: 13.0 Trees: [{12: 1}, {17: 1}, {22: 2}]","Agent: 1.0 Monster: 13.0 Trees: [{12: 1}, {17: 1}, {22: 2}]","[1, 1, 0]","[4, 3, 3]",1.0,0.28133033961057663,0.7999999999999999,0.1,False,0,1
419,"[11.0, 13.0, 0.0, 0.0, 1.0, 1.0, 2.0]","[1.0, 13.0, 0.0, 0.0, 1.0, 1.0, 2.0]","Agent: 11.0 Monster: 13.0 Trees: [{12: 1}, {17: 1}, {22: 2}]","Agent: 1.0 Monster: 13.0 Trees: [{12: 1}, {17: 1}, {22: 2}]","[1, 1, 0]","[4, 3, 0]",1.0,0.1648095821340879,1.0,0.2,False,0,1
420,"[6.0, 8.0, 2.0, 2.0, 0.0, 2.0, 2.0]","[20.0, 8.0, 2.0, 2.0, 0.0, 2.0, 2.0]","Agent: 6.0 Monster: 8.0 Trees: [{2: 2}, {7: 2}, {17: 2}, {22: 2}]","Agent: 20.0 Monster: 8.0 Trees: [{2: 2}, {7: 2}, {17: 2}, {22: 2}]","[3, 3, 3]","[0, 2, -1]",0.6666666666666666,0.12010162323713303,1.0,0.1,False,0,1
486,"[21.0, 23.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[16.0, 23.0, 2.0, 2.0, 1.0, 1.0, 2.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","[1, 1, 0]","[1, 5, 3]",1.0,0.06848659257714947,0.3846153846153846,1.0,False,0,1
486,"[21.0, 23.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[16.0, 23.0, 2.0, 2.0, 1.0, 1.0, 2.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","[1, 1, 0]","[0, 5, 1]",1.0,0.273657858138904,1.0,0.1,False,0,1
491,"[16.0, 18.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[6.0, 18.0, 0.0, 1.0, 1.0, 1.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 1}]","Agent: 6.0 Monster: 18.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 1}]","[1, 1, 1]","[0, 3, 3]",1.0,0.0673505465189616,1.0,0.5,False,0,1
491,"[16.0, 18.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[6.0, 18.0, 0.0, 1.0, 1.0, 1.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 1}]","Agent: 6.0 Monster: 18.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 1}]","[1, 1, 1]","[1, 1, 3]",1.0,0.4171547517180443,1.0,0.1,False,0,1
558,"[5.0, 8.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[11.0, 8.0, 0.0, 1.0, 2.0, 0.0, 2.0]","Agent: 5.0 Monster: 8.0 Trees: [{7: 1}, {12: 2}, {22: 2}]","Agent: 11.0 Monster: 8.0 Trees: [{7: 1}, {12: 2}, {22: 2}]","[3, 3, 3]","[0, 0, 1]",1.0,0.2718068907658259,1.0,0.1,False,0,1
578,"[16.0, 19.0, 2.0, 0.0, 1.0, 2.0, 2.0]","[0.0, 19.0, 2.0, 0.0, 1.0, 2.0, 2.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 2}, {12: 1}, {17: 2}, {22: 2}]","Agent: 0.0 Monster: 19.0 Trees: [{2: 2}, {12: 1}, {17: 2}, {22: 2}]","[1, 1, 1]","[5, 2, 5]",1.0,0.017696718956964713,1.0,0.4,False,0,1
583,"[6.0, 3.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[1.0, 3.0, 2.0, 1.0, 0.0, 2.0, 1.0]","Agent: 6.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","Agent: 1.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","[3, 3, 3]","[3, 4, 3]",1.0,0.46145395189523697,0.7083333333333334,0.1,False,0,1
600,"[1.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0]","[5.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0]","Agent: 1.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {17: 1}]","Agent: 5.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {17: 1}]","[3, 3, 3]","[2, 3, 1]",1.0,0.07243191078305244,1.0,0.1,False,0,1
600,"[1.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0]","[5.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0]","Agent: 1.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {17: 1}]","Agent: 5.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {17: 1}]","[3, 3, 3]","[3, 2, 3]",1.0,0.4660750478506088,0.8333333333333334,0.1,False,0,1
607,"[1.0, 4.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[16.0, 4.0, 2.0, 2.0, 1.0, 1.0, 0.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}]","Agent: 16.0 Monster: 4.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}]","[3, 3, 3]",,1.0,1.0,1.0,1.0,1,0,0
641,"[11.0, 14.0, 2.0, 2.0, 2.0, 1.0, 2.0]","[1.0, 14.0, 2.0, 2.0, 2.0, 1.0, 2.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 1.0 Monster: 14.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 1}, {22: 2}]","[1, 0, 1]","[3, 5, 3]",1.0,0.038097282483552895,1.0,1.0,False,0,1
641,"[11.0, 14.0, 2.0, 2.0, 2.0, 1.0, 2.0]","[1.0, 14.0, 2.0, 2.0, 2.0, 1.0, 2.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 1.0 Monster: 14.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 1}, {22: 2}]","[1, 0, 1]","[4, 3, 0]",1.0,0.18596618374188742,1.0,0.1,False,0,1
844,"[21.0, 23.0, 2.0, 0.0, 2.0, 0.0, 1.0]","[16.0, 23.0, 2.0, 0.0, 2.0, 0.0, 1.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {12: 2}, {22: 1}]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {12: 2}, {22: 1}]","[1, 1, 1]","[1, 5, 3]",1.0,0.04100725706666708,0.7083333333333334,0.3,False,0,1
844,"[21.0, 23.0, 2.0, 0.0, 2.0, 0.0, 1.0]","[16.0, 23.0, 2.0, 0.0, 2.0, 0.0, 1.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {12: 2}, {22: 1}]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {12: 2}, {22: 1}]","[1, 1, 1]","[-1, 1, 1]",0.6666666666666666,0.6344098150730133,1.0,0.1,False,0,1
918,"[11.0, 9.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[16.0, 9.0, 1.0, 2.0, 1.0, 2.0, 1.0]","Agent: 11.0 Monster: 9.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","Agent: 16.0 Monster: 9.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 0]","[2, 1, 0]",1.0,0.1985700378815333,0.7777777777777777,1.0,False,0,1
918,"[11.0, 9.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[16.0, 9.0, 1.0, 2.0, 1.0, 2.0, 1.0]","Agent: 11.0 Monster: 9.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","Agent: 16.0 Monster: 9.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 0]","[3, 4, 0]",1.0,0.34531916429599124,1.0,0.1,False,0,1
969,"[11.0, 9.0, 0.0, 2.0, 1.0, 0.0, 0.0]","[6.0, 9.0, 0.0, 2.0, 1.0, 0.0, 0.0]","Agent: 11.0 Monster: 9.0 Trees: [{7: 2}, {12: 1}]","Agent: 6.0 Monster: 9.0 Trees: [{7: 2}, {12: 1}]","[3, 0, 3]","[1, 3, 3]",1.0,0.3754328489303589,0.8333333333333334,0.1,False,0,1
1067,"[16.0, 23.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 23.0, 1.0, 2.0, 0.0, 2.0, 1.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 1}, {7: 2}, {17: 2}, {22: 1}]","Agent: 21.0 Monster: 23.0 Trees: [{2: 1}, {7: 2}, {17: 2}, {22: 1}]","[1, 1, 0]","[1, 5, 5]",1.0,0.23835716924319664,0.8333333333333334,0.5,False,0,1
1197,"[11.0, 14.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[1.0, 14.0, 1.0, 2.0, 1.0, 2.0, 1.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","Agent: 1.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 0]","[0, 3, 3]",1.0,0.05731565753618876,1.0,1.0,False,0,1
1224,"[6.0, 8.0, 2.0, 2.0, 0.0, 1.0, 1.0]","[1.0, 8.0, 2.0, 2.0, 0.0, 1.0, 1.0]","Agent: 6.0 Monster: 8.0 Trees: [{2: 2}, {7: 2}, {17: 1}, {22: 1}]","Agent: 1.0 Monster: 8.0 Trees: [{2: 2}, {7: 2}, {17: 1}, {22: 1}]","[3, 3, 0]","[3, 0, 3]",1.0,0.10793886085351308,0.7000000000000001,0.8,False,0,1
1234,"[6.0, 9.0, 1.0, 2.0, 1.0, 1.0, 2.0]","[11.0, 9.0, 1.0, 2.0, 1.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","Agent: 11.0 Monster: 9.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","[3, 3, 3]","[2, 0, 1]",1.0,0.2272042619685332,0.2735042735042735,1.0,False,0,1
1251,"[16.0, 19.0, 1.0, 2.0, 2.0, 2.0, 2.0]","[15.0, 19.0, 1.0, 2.0, 2.0, 2.0, 2.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {17: 2}, {22: 2}]","Agent: 15.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {17: 2}, {22: 2}]","[0, 1, 1]","[2, 4, 5]",1.0,0.05044805988048514,0.6923076923076922,1.0,False,0,1
1251,"[16.0, 19.0, 1.0, 2.0, 2.0, 2.0, 2.0]","[15.0, 19.0, 1.0, 2.0, 2.0, 2.0, 2.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {17: 2}, {22: 2}]","Agent: 15.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}, {17: 2}, {22: 2}]","[0, 1, 1]","[1, 4, 1]",1.0,0.23007160238921642,1.0,0.4,False,0,1
1355,"[1.0, 4.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[6.0, 4.0, 1.0, 1.0, 2.0, 1.0, 1.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 1}, {22: 1}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 1}, {22: 1}]","[0, 3, 3]","[1, 0, 0]",1.0,0.13318642601370811,0.6833333333333332,1.0,False,0,1
1411,"[0.0, 4.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[1.0, 4.0, 1.0, 0.0, 1.0, 2.0, 1.0]","Agent: 0.0 Monster: 4.0 Trees: [{2: 1}, {12: 1}, {17: 2}, {22: 1}]","Agent: 1.0 Monster: 4.0 Trees: [{2: 1}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 3]","[5, 0, 0]",1.0,0.2169916684894512,1.0,0.3,False,0,1
1473,"[21.0, 23.0, 0.0, 1.0, 1.0, 2.0, 2.0]","[6.0, 23.0, 0.0, 1.0, 1.0, 2.0, 2.0]","Agent: 21.0 Monster: 23.0 Trees: [{7: 1}, {12: 1}, {17: 2}, {22: 2}]","Agent: 6.0 Monster: 23.0 Trees: [{7: 1}, {12: 1}, {17: 2}, {22: 2}]","[1, 1, 1]","[0, 3, 1]",1.0,0.23067188759644827,1.0,0.4,False,0,1
1485,"[21.0, 23.0, 0.0, 0.0, 0.0, 2.0, 2.0]","[6.0, 23.0, 0.0, 0.0, 0.0, 2.0, 2.0]","Agent: 21.0 Monster: 23.0 Trees: [{17: 2}, {22: 2}]","Agent: 6.0 Monster: 23.0 Trees: [{17: 2}, {22: 2}]","[1, 1, 1]","[3, 3, 3]",1.0,0.04754031449556351,1.0,0.3,False,0,1
1485,"[21.0, 23.0, 0.0, 0.0, 0.0, 2.0, 2.0]","[6.0, 23.0, 0.0, 0.0, 0.0, 2.0, 2.0]","Agent: 21.0 Monster: 23.0 Trees: [{17: 2}, {22: 2}]","Agent: 6.0 Monster: 23.0 Trees: [{17: 2}, {22: 2}]","[1, 1, 1]","[1, 5, 3]",1.0,0.2098100675114741,1.0,0.1,False,0,1
1526,"[11.0, 13.0, 2.0, 2.0, 2.0, 2.0, 1.0]","[16.0, 13.0, 2.0, 2.0, 2.0, 2.0, 1.0]","Agent: 11.0 Monster: 13.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}, {22: 1}]","Agent: 16.0 Monster: 13.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}, {22: 1}]","[3, 3, 0]","[4, 1, 5]",1.0,0.23150859664504728,0.8888888888888888,0.1,False,0,1
1555,"[16.0, 18.0, 2.0, 2.0, 2.0, 2.0, 0.0]","[5.0, 18.0, 2.0, 2.0, 2.0, 2.0, 0.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}]","Agent: 5.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}]","[1, 1, 1]","[3, 2, 3]",1.0,0.061662851522366204,1.0,0.5,False,0,1
1555,"[16.0, 18.0, 2.0, 2.0, 2.0, 2.0, 0.0]","[5.0, 18.0, 2.0, 2.0, 2.0, 2.0, 0.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}]","Agent: 5.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}]","[1, 1, 1]","[1, 2, 4]",1.0,0.20123991618553796,1.0,0.1,False,0,1
1631,"[1.0, 4.0, 2.0, 2.0, 0.0, 2.0, 2.0]","[0.0, 4.0, 2.0, 2.0, 0.0, 2.0, 2.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 2}, {7: 2}, {17: 2}, {22: 2}]","Agent: 0.0 Monster: 4.0 Trees: [{2: 2}, {7: 2}, {17: 2}, {22: 2}]","[3, 3, 3]","[2, 2, -1]",0.6666666666666666,0.12974822893738747,1.0,0.7,False,0,1
1645,"[21.0, 23.0, 2.0, 2.0, 2.0, 1.0, 2.0]","[20.0, 23.0, 2.0, 2.0, 2.0, 1.0, 2.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 20.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 1}, {22: 2}]","[1, 1, 0]","[0, 2, 1]",1.0,0.09820688515901566,1.0,1.0,False,0,1
1645,"[21.0, 23.0, 2.0, 2.0, 2.0, 1.0, 2.0]","[20.0, 23.0, 2.0, 2.0, 2.0, 1.0, 2.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 20.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 1}, {22: 2}]","[1, 1, 0]","[1, 2, 1]",1.0,0.36001718540986377,1.0,0.1,False,0,1
1690,"[11.0, 13.0, 2.0, 1.0, 1.0, 1.0, 2.0]","[16.0, 13.0, 2.0, 1.0, 1.0, 1.0, 2.0]","Agent: 11.0 Monster: 13.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 16.0 Monster: 13.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}, {22: 2}]","[3, 3, 0]","[1, 5, -1]",0.6666666666666666,0.012477886280976236,1.0,1.0,False,0,1
1690,"[11.0, 13.0, 2.0, 1.0, 1.0, 1.0, 2.0]","[16.0, 13.0, 2.0, 1.0, 1.0, 1.0, 2.0]","Agent: 11.0 Monster: 13.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 16.0 Monster: 13.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}, {22: 2}]","[3, 3, 0]","[0, 3, 5]",1.0,0.31791426334530115,1.0,0.1,False,0,1
1692,"[15.0, 19.0, 2.0, 2.0, 1.0, 1.0, 1.0]","[16.0, 19.0, 2.0, 2.0, 1.0, 1.0, 1.0]","Agent: 15.0 Monster: 19.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 1}]","Agent: 16.0 Monster: 19.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 1}]","[1, 1, 1]","[2, 4, 0]",1.0,0.3170204659303029,0.9444444444444445,1.0,False,0,1
1893,"[6.0, 4.0, 1.0, 1.0, 2.0, 0.0, 1.0]","[0.0, 4.0, 1.0, 1.0, 2.0, 0.0, 1.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {22: 1}]","Agent: 0.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {22: 1}]","[3, 3, 0]","[3, 0, 2]",1.0,0.25384211788574856,0.6031746031746031,0.4,False,0,1
1893,"[6.0, 4.0, 1.0, 1.0, 2.0, 0.0, 1.0]","[0.0, 4.0, 1.0, 1.0, 2.0, 0.0, 1.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {22: 1}]","Agent: 0.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {22: 1}]","[3, 3, 0]","[3, 3, 3]",1.0,0.39861520131429035,1.0,0.2,False,0,1
1926,"[5.0, 3.0, 2.0, 2.0, 0.0, 1.0, 2.0]","[6.0, 3.0, 2.0, 2.0, 0.0, 1.0, 2.0]","Agent: 5.0 Monster: 3.0 Trees: [{2: 2}, {7: 2}, {17: 1}, {22: 2}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 2}, {7: 2}, {17: 1}, {22: 2}]","[3, 3, 3]","[1, 0, 3]",1.0,0.3028038442134857,0.7083333333333334,0.5,False,0,1
1957,"[5.0, 3.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[6.0, 3.0, 2.0, 0.0, 0.0, 1.0, 0.0]","Agent: 5.0 Monster: 3.0 Trees: [{2: 2}, {17: 1}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 2}, {17: 1}]","[3, 3, 3]","[0, -1, -1]",0.3333333333333333,0.3443029522895813,1.0,0.6,False,0,1
2017,"[16.0, 23.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[15.0, 23.0, 1.0, 1.0, 0.0, 2.0, 1.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","Agent: 15.0 Monster: 23.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","[1, 1, 0]","[3, 2, 1]",1.0,0.23505146677295366,1.0,0.6,False,0,1
