Fact id,Fact,SF,Fact_readable,SF_readable,Fact actions,Recourse,sparsity,fidelity,exceptionality,uncertainty,num_cfs,Value,Found
252,"[16.0, 23.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[6.0, 23.0, 1.0, 0.0, 0.0, 0.0, 1.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 1}, {22: 1}]","Agent: 6.0 Monster: 23.0 Trees: [{2: 1}, {22: 1}]","[1, 1, 0]","[3, 4, 3]",1.0,0.076713760693868,1.0,0.3,False,0,1
252,"[16.0, 23.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[6.0, 23.0, 1.0, 0.0, 0.0, 0.0, 1.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 1}, {22: 1}]","Agent: 6.0 Monster: 23.0 Trees: [{2: 1}, {22: 1}]","[1, 1, 0]","[1, 0, 3]",1.0,0.22868910307685533,0.8333333333333334,0.1,False,0,1
334,"[6.0, 8.0, 2.0, 0.0, 2.0, 0.0, 1.0]","[16.0, 8.0, 2.0, 0.0, 2.0, 0.0, 1.0]","Agent: 6.0 Monster: 8.0 Trees: [{2: 2}, {12: 2}, {22: 1}]","Agent: 16.0 Monster: 8.0 Trees: [{2: 2}, {12: 2}, {22: 1}]","[3, 3, 4]","[4, 1, 1]",1.0,0.03946072328835726,1.0,0.3,False,0,1
362,"[11.0, 13.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[6.0, 13.0, 1.0, 1.0, 0.0, 1.0, 1.0]","Agent: 11.0 Monster: 13.0 Trees: [{2: 1}, {7: 1}, {17: 1}, {22: 1}]","Agent: 6.0 Monster: 13.0 Trees: [{2: 1}, {7: 1}, {17: 1}, {22: 1}]","[3, 3, 4]","[2, 3, 0]",1.0,0.0680705461030205,1.0,0.7,False,0,1
461,"[6.0, 9.0, 1.0, 0.0, 2.0, 0.0, 1.0]","[20.0, 9.0, 1.0, 0.0, 2.0, 0.0, 1.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 1}, {12: 2}, {22: 1}]","Agent: 20.0 Monster: 9.0 Trees: [{2: 1}, {12: 2}, {22: 1}]","[0, 3, 4]",,1.0,1.0,1.0,1.0,1,0,0
463,"[11.0, 9.0, 2.0, 2.0, 1.0, 1.0, 1.0]","[15.0, 9.0, 2.0, 2.0, 1.0, 1.0, 1.0]","Agent: 11.0 Monster: 9.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 1}]","Agent: 15.0 Monster: 9.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 1}]","[3, 0, 3]","[1, 2, 2]",1.0,0.07080559432506561,1.0,1.0,False,0,1
463,"[11.0, 9.0, 2.0, 2.0, 1.0, 1.0, 1.0]","[15.0, 9.0, 2.0, 2.0, 1.0, 1.0, 1.0]","Agent: 11.0 Monster: 9.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 1}]","Agent: 15.0 Monster: 9.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 1}]","[3, 0, 3]","[2, 2, 3]",1.0,0.22158698737621307,1.0,0.2,False,0,1
517,"[11.0, 14.0, 2.0, 1.0, 0.0, 2.0, 2.0]","[16.0, 14.0, 2.0, 1.0, 0.0, 2.0, 2.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 2}]","Agent: 16.0 Monster: 14.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 2}]","[1, 1, 4]","[1, 5, 0]",1.0,0.04059498590261986,0.6833333333333332,0.6,False,0,1
517,"[11.0, 14.0, 2.0, 1.0, 0.0, 2.0, 2.0]","[16.0, 14.0, 2.0, 1.0, 0.0, 2.0, 2.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 2}]","Agent: 16.0 Monster: 14.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 2}]","[1, 1, 4]","[1, 1, 1]",1.0,0.5100457969432076,0.6833333333333332,0.4,False,0,1
551,"[15.0, 18.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[11.0, 18.0, 2.0, 1.0, 0.0, 2.0, 1.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","Agent: 11.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","[1, 1, 1]","[5, 3, 0]",1.0,0.08076494125028451,0.7222222222222223,0.5,False,0,1
551,"[15.0, 18.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[11.0, 18.0, 2.0, 1.0, 0.0, 2.0, 1.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","Agent: 11.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {17: 2}, {22: 1}]","[1, 1, 1]","[1, 1, 0]",1.0,0.24050523340702057,1.0,0.1,False,0,1
560,"[11.0, 14.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[5.0, 14.0, 1.0, 2.0, 0.0, 0.0, 0.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}]","Agent: 5.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}]","[1, 1, 4]","[2, 2, 3]",1.0,0.04886977467685938,1.0,0.2,False,0,1
560,"[11.0, 14.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[5.0, 14.0, 1.0, 2.0, 0.0, 0.0, 0.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}]","Agent: 5.0 Monster: 14.0 Trees: [{2: 1}, {7: 2}]","[1, 1, 4]","[1, 2, 4]",1.0,0.24417718251546225,1.0,0.1,False,0,1
579,"[11.0, 4.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[16.0, 4.0, 1.0, 1.0, 2.0, 2.0, 1.0]","Agent: 11.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 2}, {22: 1}]","Agent: 16.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 2}, {22: 1}]","[3, 3, 0]","[1, 3, 1]",1.0,0.29269012808799744,0.8333333333333334,1.0,False,0,1
579,"[11.0, 4.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[16.0, 4.0, 1.0, 1.0, 2.0, 2.0, 1.0]","Agent: 11.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 2}, {22: 1}]","Agent: 16.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 2}, {17: 2}, {22: 1}]","[3, 3, 0]","[3, 5, 0]",1.0,0.25514091256385046,1.0,0.2,False,0,1
610,"[6.0, 4.0, 0.0, 2.0, 1.0, 1.0, 0.0]","[1.0, 4.0, 0.0, 2.0, 1.0, 1.0, 0.0]","Agent: 6.0 Monster: 4.0 Trees: [{7: 2}, {12: 1}, {17: 1}]","Agent: 1.0 Monster: 4.0 Trees: [{7: 2}, {12: 1}, {17: 1}]","[3, 3, 3]","[0, 4, 3]",1.0,0.2777483485794316,1.0,0.2,False,0,1
620,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[6.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {17: 1}, {22: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{7: 1}, {17: 1}, {22: 2}]","[3, 0, 4]","[4, 1, 5]",1.0,0.029055995439800125,1.0,0.4,False,0,1
620,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[6.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {17: 1}, {22: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{7: 1}, {17: 1}, {22: 2}]","[3, 0, 4]","[0, 5, -1]",0.6666666666666666,0.04329252213938162,1.0,0.1,False,0,1
625,"[20.0, 23.0, 0.0, 1.0, 2.0, 2.0, 0.0]","[21.0, 23.0, 0.0, 1.0, 2.0, 2.0, 0.0]","Agent: 20.0 Monster: 23.0 Trees: [{7: 1}, {12: 2}, {17: 2}]","Agent: 21.0 Monster: 23.0 Trees: [{7: 1}, {12: 2}, {17: 2}]","[1, 1, 1]","[0, 1, 1]",1.0,0.09136153509219487,1.0,0.1,False,0,1
632,"[21.0, 23.0, 1.0, 0.0, 2.0, 1.0, 0.0]","[0.0, 23.0, 1.0, 0.0, 2.0, 1.0, 0.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 1}, {12: 2}, {17: 1}]","Agent: 0.0 Monster: 23.0 Trees: [{2: 1}, {12: 2}, {17: 1}]","[1, 0, 4]",,1.0,1.0,1.0,1.0,1,0,0
645,"[16.0, 18.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[15.0, 18.0, 0.0, 1.0, 1.0, 0.0, 0.0]","Agent: 16.0 Monster: 18.0 Trees: [{7: 1}, {12: 1}]","Agent: 15.0 Monster: 18.0 Trees: [{7: 1}, {12: 1}]","[1, 1, 4]","[2, 4, 2]",1.0,0.07219745963811874,0.7222222222222223,0.2,False,0,1
651,"[5.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0]","Agent: 5.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {17: 1}]","Agent: 0.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {17: 1}]","[3, 3, 3]","[2, 5, 3]",1.0,0.17130181267081449,0.8333333333333334,0.3,False,0,1
709,"[6.0, 9.0, 1.0, 0.0, 0.0, 2.0, 1.0]","[1.0, 9.0, 1.0, 0.0, 0.0, 2.0, 1.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 1}, {17: 2}, {22: 1}]","Agent: 1.0 Monster: 9.0 Trees: [{2: 1}, {17: 2}, {22: 1}]","[3, 3, 4]","[3, 3, 3]",1.0,0.03175562247633934,1.0,0.2,False,0,1
709,"[6.0, 9.0, 1.0, 0.0, 0.0, 2.0, 1.0]","[1.0, 9.0, 1.0, 0.0, 0.0, 2.0, 1.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 1}, {17: 2}, {22: 1}]","Agent: 1.0 Monster: 9.0 Trees: [{2: 1}, {17: 2}, {22: 1}]","[3, 3, 4]","[3, 3, 3]",1.0,0.45375387991468114,1.0,0.1,False,0,1
754,"[1.0, 4.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[6.0, 4.0, 0.0, 1.0, 1.0, 1.0, 2.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 2}]","[3, 3, 4]","[1, -1, -1]",0.3333333333333333,0.014444747939705849,1.0,0.9,False,0,1
754,"[1.0, 4.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[6.0, 4.0, 0.0, 1.0, 1.0, 1.0, 2.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 2}]","[3, 3, 4]","[3, 1, 3]",1.0,0.5127395602564017,0.7777777777777778,0.1,False,0,1
759,"[16.0, 18.0, 2.0, 0.0, 0.0, 0.0, 2.0]","[15.0, 18.0, 2.0, 0.0, 0.0, 0.0, 2.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 2}, {22: 2}]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {22: 2}]","[1, 0, 4]","[4, 2, -1]",0.6666666666666666,0.07895652949810028,1.0,0.1,False,0,1
762,"[5.0, 9.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[6.0, 9.0, 0.0, 0.0, 1.0, 1.0, 0.0]","Agent: 5.0 Monster: 9.0 Trees: [{12: 1}, {17: 1}]","Agent: 6.0 Monster: 9.0 Trees: [{12: 1}, {17: 1}]","[3, 3, 3]","[0, 0, 2]",1.0,0.07974066585302353,1.0,0.3,False,0,1
781,"[15.0, 19.0, 0.0, 2.0, 0.0, 1.0, 1.0]","[6.0, 19.0, 0.0, 2.0, 0.0, 1.0, 1.0]","Agent: 15.0 Monster: 19.0 Trees: [{7: 2}, {17: 1}, {22: 1}]","Agent: 6.0 Monster: 19.0 Trees: [{7: 2}, {17: 1}, {22: 1}]","[1, 1, 1]","[3, 3, 0]",1.0,0.09567117070158322,1.0,0.5,False,0,1
799,"[6.0, 3.0, 2.0, 0.0, 2.0, 1.0, 2.0]","[20.0, 3.0, 2.0, 0.0, 2.0, 1.0, 2.0]","Agent: 6.0 Monster: 3.0 Trees: [{2: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 20.0 Monster: 3.0 Trees: [{2: 2}, {12: 2}, {17: 1}, {22: 2}]","[3, 3, 3]","[4, 1, 2]",1.0,0.08846652135252953,1.0,0.1,False,0,1
857,"[6.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 1}, {22: 1}]","Agent: 0.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 1}, {22: 1}]","[3, 3, 3]","[3, 2, 3]",1.0,0.2629415988922119,0.8888888888888888,1.0,False,0,1
878,"[16.0, 18.0, 2.0, 0.0, 0.0, 0.0, 1.0]","[20.0, 18.0, 2.0, 0.0, 0.0, 0.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 2}, {22: 1}]","Agent: 20.0 Monster: 18.0 Trees: [{2: 2}, {22: 1}]","[1, 1, 4]","[2, 1, 5]",1.0,0.024445062968879938,1.0,0.3,False,0,1
908,"[6.0, 4.0, 1.0, 2.0, 0.0, 0.0, 2.0]","[0.0, 4.0, 1.0, 2.0, 0.0, 0.0, 2.0]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 2}, {22: 2}]","Agent: 0.0 Monster: 4.0 Trees: [{2: 1}, {7: 2}, {22: 2}]","[3, 3, 3]","[2, 3, -1]",0.6666666666666666,0.22239740192890167,1.0,0.4,False,0,1
913,"[21.0, 23.0, 2.0, 1.0, 1.0, 2.0, 0.0]","[16.0, 23.0, 2.0, 1.0, 1.0, 2.0, 0.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 2}]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 2}]","[1, 1, 1]","[4, 3, 0]",1.0,0.0455612534036239,0.6781609195402298,0.5,False,0,1
913,"[21.0, 23.0, 2.0, 1.0, 1.0, 2.0, 0.0]","[16.0, 23.0, 2.0, 1.0, 1.0, 2.0, 0.0]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 2}]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 2}]","[1, 1, 1]","[5, 1, 1]",1.0,0.5121813766503086,0.7777777777777778,0.2,False,0,1
959,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[0.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {12: 2}, {22: 2}]","Agent: 0.0 Monster: 4.0 Trees: [{7: 1}, {12: 2}, {22: 2}]","[3, 3, 4]","[3, 3, 2]",1.0,0.0833762635787328,0.42857142857142855,0.2,False,0,1
959,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[0.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {12: 2}, {22: 2}]","Agent: 0.0 Monster: 4.0 Trees: [{7: 1}, {12: 2}, {22: 2}]","[3, 3, 4]","[3, 2, 3]",1.0,0.4942857176065445,1.0,0.1,False,0,1
1098,"[6.0, 8.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[1.0, 8.0, 1.0, 0.0, 1.0, 2.0, 1.0]","Agent: 6.0 Monster: 8.0 Trees: [{2: 1}, {12: 1}, {17: 2}, {22: 1}]","Agent: 1.0 Monster: 8.0 Trees: [{2: 1}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 4]","[3, 0, -1]",0.6666666666666666,0.04523804597556591,1.0,0.5,False,0,1
1132,"[11.0, 14.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 14.0, 2.0, 0.0, 0.0, 1.0, 0.0]","Agent: 11.0 Monster: 14.0 Trees: [{2: 2}, {17: 1}]","Agent: 0.0 Monster: 14.0 Trees: [{2: 2}, {17: 1}]","[1, 1, 4]","[2, 3, 3]",1.0,0.03152162084976832,1.0,0.2,False,0,1
1133,"[11.0, 18.0, 1.0, 2.0, 1.0, 2.0, 2.0]","[15.0, 18.0, 1.0, 2.0, 1.0, 2.0, 2.0]","Agent: 11.0 Monster: 18.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 2}]","Agent: 15.0 Monster: 18.0 Trees: [{2: 1}, {7: 2}, {12: 1}, {17: 2}, {22: 2}]","[1, 0, 1]","[4, 1, 2]",1.0,0.2662244588136673,1.0,0.3,False,0,1
1199,"[1.0, 4.0, 0.0, 1.0, 1.0, 0.0, 2.0]","[16.0, 4.0, 0.0, 1.0, 1.0, 0.0, 2.0]","Agent: 1.0 Monster: 4.0 Trees: [{7: 1}, {12: 1}, {22: 2}]","Agent: 16.0 Monster: 4.0 Trees: [{7: 1}, {12: 1}, {22: 2}]","[3, 3, 4]",,1.0,1.0,1.0,1.0,1,0,0
1208,"[1.0, 3.0, 0.0, 2.0, 0.0, 2.0, 2.0]","[0.0, 3.0, 0.0, 2.0, 0.0, 2.0, 2.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {17: 2}, {22: 2}]","Agent: 0.0 Monster: 3.0 Trees: [{7: 2}, {17: 2}, {22: 2}]","[3, 3, 4]","[4, 2, 3]",1.0,0.0488171416024367,1.0,0.2,False,0,1
1219,"[0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 1.0]","[21.0, 3.0, 0.0, 0.0, 2.0, 2.0, 1.0]","Agent: 0.0 Monster: 3.0 Trees: [{12: 2}, {17: 2}, {22: 1}]","Agent: 21.0 Monster: 3.0 Trees: [{12: 2}, {17: 2}, {22: 1}]","[3, 3, 3]","[0, 1, 0]",1.0,0.1157456102470557,1.0,0.1,False,0,1
1253,"[16.0, 23.0, 2.0, 0.0, 0.0, 1.0, 1.0]","[11.0, 23.0, 2.0, 0.0, 0.0, 1.0, 1.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {17: 1}, {22: 1}]","Agent: 11.0 Monster: 23.0 Trees: [{2: 2}, {17: 1}, {22: 1}]","[1, 1, 1]","[4, 3, 4]",1.0,0.07081154113014539,1.0,0.1,False,0,1
1372,"[16.0, 19.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[6.0, 19.0, 0.0, 1.0, 2.0, 0.0, 1.0]","Agent: 16.0 Monster: 19.0 Trees: [{7: 1}, {12: 2}, {22: 1}]","Agent: 6.0 Monster: 19.0 Trees: [{7: 1}, {12: 2}, {22: 1}]","[3, 0, 4]","[3, 0, 3]",1.0,0.053082309973736606,1.0,0.5,False,0,1
1443,"[16.0, 23.0, 2.0, 1.0, 2.0, 0.0, 0.0]","[21.0, 23.0, 2.0, 1.0, 2.0, 0.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 1}, {12: 2}]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {7: 1}, {12: 2}]","[1, 1, 1]","[2, 0, 1]",1.0,0.32458672672510147,1.0,0.4,False,0,1
1454,"[11.0, 13.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[16.0, 13.0, 1.0, 0.0, 0.0, 1.0, 1.0]","Agent: 11.0 Monster: 13.0 Trees: [{2: 1}, {17: 1}, {22: 1}]","Agent: 16.0 Monster: 13.0 Trees: [{2: 1}, {17: 1}, {22: 1}]","[1, 1, 4]","[4, 4, 1]",1.0,0.05636419045428435,1.0,0.4,False,0,1
1551,"[16.0, 18.0, 2.0, 2.0, 1.0, 0.0, 1.0]","[21.0, 18.0, 2.0, 2.0, 1.0, 0.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {22: 1}]","Agent: 21.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {22: 1}]","[3, 0, 4]","[0, 2, 1]",1.0,0.07800048186133306,0.689655172413793,0.5,False,0,1
1619,"[6.0, 9.0, 2.0, 0.0, 1.0, 1.0, 0.0]","[1.0, 9.0, 2.0, 0.0, 1.0, 1.0, 0.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {12: 1}, {17: 1}]","Agent: 1.0 Monster: 9.0 Trees: [{2: 2}, {12: 1}, {17: 1}]","[3, 3, 4]","[3, 3, 3]",1.0,0.12382649847616752,0.6969696969696969,0.1,False,0,1
1687,"[5.0, 9.0, 2.0, 1.0, 1.0, 2.0, 1.0]","[11.0, 9.0, 2.0, 1.0, 1.0, 2.0, 1.0]","Agent: 5.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 2}, {22: 1}]","Agent: 11.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 3]","[1, 5, 0]",1.0,0.12196818832308054,1.0,1.0,False,0,1
1687,"[5.0, 9.0, 2.0, 1.0, 1.0, 2.0, 1.0]","[11.0, 9.0, 2.0, 1.0, 1.0, 2.0, 1.0]","Agent: 5.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 2}, {22: 1}]","Agent: 11.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 2}, {22: 1}]","[3, 3, 3]","[3, 0, 3]",1.0,0.4858916401863098,1.0,0.1,False,0,1
1764,"[6.0, 8.0, 0.0, 0.0, 2.0, 1.0, 0.0]","[16.0, 8.0, 0.0, 0.0, 2.0, 1.0, 0.0]","Agent: 6.0 Monster: 8.0 Trees: [{12: 2}, {17: 1}]","Agent: 16.0 Monster: 8.0 Trees: [{12: 2}, {17: 1}]","[3, 0, 4]","[1, 5, 1]",1.0,0.009123498651509484,1.0,0.2,False,0,1
1774,"[11.0, 14.0, 0.0, 2.0, 0.0, 1.0, 2.0]","[20.0, 14.0, 0.0, 2.0, 0.0, 1.0, 2.0]","Agent: 11.0 Monster: 14.0 Trees: [{7: 2}, {17: 1}, {22: 2}]","Agent: 20.0 Monster: 14.0 Trees: [{7: 2}, {17: 1}, {22: 2}]","[1, 1, 4]","[1, 2, 1]",1.0,0.0343174299535652,1.0,0.3,False,0,1
