,Agent,Monster,Tree2,Tree7,Tree12,Tree17,Tree22
50,16.0,23.0,2.0,1.0,2.0,0.0,1.0
51,16.0,19.0,0.0,1.0,0.0,0.0,0.0
52,6.0,9.0,1.0,1.0,0.0,0.0,2.0
53,1.0,4.0,0.0,1.0,2.0,0.0,1.0
54,6.0,9.0,0.0,0.0,0.0,0.0,2.0
55,6.0,4.0,2.0,2.0,2.0,2.0,1.0
56,16.0,23.0,2.0,2.0,0.0,1.0,1.0
57,16.0,18.0,0.0,2.0,0.0,1.0,1.0
58,6.0,9.0,1.0,1.0,2.0,0.0,1.0
59,11.0,13.0,0.0,2.0,0.0,2.0,1.0
60,16.0,19.0,2.0,2.0,1.0,0.0,0.0
61,16.0,19.0,2.0,1.0,1.0,0.0,0.0
62,11.0,14.0,1.0,2.0,2.0,1.0,2.0
63,16.0,19.0,2.0,1.0,0.0,1.0,1.0
64,11.0,13.0,0.0,1.0,0.0,2.0,1.0
65,11.0,13.0,2.0,1.0,2.0,1.0,1.0
66,6.0,8.0,1.0,0.0,1.0,2.0,0.0
67,16.0,18.0,0.0,1.0,0.0,1.0,0.0
68,6.0,9.0,1.0,0.0,2.0,1.0,1.0
69,5.0,9.0,1.0,0.0,2.0,2.0,2.0
70,11.0,14.0,0.0,2.0,1.0,0.0,1.0
71,11.0,14.0,0.0,0.0,0.0,1.0,1.0
72,11.0,19.0,2.0,2.0,2.0,2.0,0.0
73,6.0,9.0,2.0,2.0,0.0,1.0,0.0
74,6.0,4.0,1.0,2.0,2.0,2.0,0.0
75,11.0,14.0,1.0,0.0,2.0,2.0,0.0
76,11.0,18.0,1.0,1.0,0.0,2.0,2.0
77,16.0,19.0,1.0,2.0,1.0,1.0,0.0
78,6.0,4.0,2.0,0.0,0.0,2.0,1.0
79,16.0,18.0,2.0,2.0,2.0,0.0,0.0
80,11.0,13.0,0.0,1.0,1.0,1.0,0.0
81,16.0,23.0,1.0,2.0,2.0,2.0,1.0
82,16.0,23.0,1.0,1.0,0.0,0.0,2.0
83,11.0,14.0,2.0,0.0,0.0,1.0,1.0
84,6.0,9.0,2.0,2.0,2.0,1.0,1.0
85,6.0,9.0,2.0,0.0,0.0,1.0,1.0
86,1.0,3.0,2.0,1.0,2.0,1.0,1.0
87,6.0,8.0,2.0,0.0,0.0,1.0,0.0
88,6.0,8.0,1.0,0.0,1.0,2.0,2.0
89,1.0,4.0,0.0,2.0,2.0,1.0,2.0
90,1.0,3.0,2.0,1.0,1.0,0.0,2.0
91,1.0,4.0,0.0,1.0,2.0,0.0,2.0
92,6.0,9.0,2.0,0.0,0.0,0.0,2.0
93,16.0,18.0,1.0,0.0,1.0,1.0,1.0
94,11.0,13.0,2.0,2.0,0.0,0.0,1.0
95,11.0,13.0,1.0,2.0,2.0,2.0,0.0
96,5.0,3.0,2.0,1.0,0.0,2.0,0.0
97,6.0,8.0,0.0,1.0,0.0,2.0,1.0
98,0.0,3.0,0.0,2.0,2.0,2.0,1.0
99,11.0,14.0,1.0,1.0,2.0,0.0,2.0
100,1.0,3.0,1.0,2.0,1.0,2.0,2.0
101,1.0,3.0,2.0,2.0,2.0,1.0,2.0
102,6.0,9.0,2.0,2.0,0.0,1.0,2.0
103,11.0,18.0,2.0,2.0,1.0,2.0,0.0
104,16.0,18.0,1.0,1.0,2.0,1.0,0.0
105,1.0,3.0,2.0,1.0,0.0,2.0,0.0
106,21.0,23.0,0.0,1.0,1.0,2.0,2.0
107,11.0,13.0,0.0,2.0,1.0,2.0,1.0
108,16.0,19.0,1.0,0.0,2.0,1.0,0.0
109,6.0,8.0,0.0,2.0,2.0,1.0,2.0
110,11.0,14.0,0.0,0.0,0.0,2.0,1.0
111,11.0,13.0,1.0,0.0,0.0,1.0,0.0
112,11.0,13.0,1.0,1.0,0.0,2.0,2.0
113,16.0,19.0,0.0,1.0,1.0,0.0,1.0
114,21.0,23.0,2.0,1.0,2.0,1.0,1.0
115,11.0,3.0,2.0,0.0,1.0,1.0,0.0
116,5.0,9.0,2.0,0.0,1.0,0.0,1.0
117,6.0,3.0,1.0,1.0,2.0,2.0,1.0
118,11.0,14.0,0.0,2.0,0.0,1.0,2.0
119,0.0,3.0,0.0,0.0,0.0,2.0,2.0
120,11.0,14.0,2.0,1.0,2.0,2.0,2.0
121,6.0,9.0,1.0,0.0,0.0,2.0,2.0
122,1.0,3.0,0.0,1.0,0.0,1.0,1.0
123,1.0,4.0,1.0,1.0,0.0,1.0,0.0
124,16.0,23.0,2.0,2.0,2.0,2.0,0.0
125,6.0,4.0,2.0,0.0,1.0,2.0,2.0
126,16.0,23.0,1.0,2.0,1.0,2.0,1.0
127,6.0,9.0,2.0,0.0,2.0,2.0,1.0
128,16.0,19.0,2.0,1.0,0.0,0.0,0.0
129,6.0,9.0,0.0,2.0,0.0,1.0,0.0
130,16.0,18.0,1.0,1.0,2.0,0.0,2.0
131,0.0,3.0,0.0,1.0,0.0,0.0,0.0
132,21.0,23.0,1.0,0.0,0.0,0.0,0.0
133,1.0,3.0,0.0,0.0,1.0,1.0,1.0
134,5.0,3.0,1.0,2.0,2.0,2.0,2.0
135,16.0,18.0,0.0,1.0,0.0,0.0,1.0
136,11.0,13.0,1.0,0.0,1.0,2.0,2.0
137,11.0,14.0,1.0,0.0,0.0,1.0,2.0
138,1.0,3.0,1.0,0.0,0.0,2.0,2.0
139,6.0,9.0,2.0,1.0,1.0,0.0,2.0
140,16.0,23.0,1.0,0.0,1.0,1.0,0.0
141,16.0,19.0,2.0,1.0,2.0,1.0,0.0
142,11.0,13.0,2.0,2.0,0.0,1.0,2.0
143,6.0,3.0,2.0,2.0,2.0,2.0,2.0
144,6.0,9.0,1.0,2.0,2.0,2.0,0.0
145,1.0,3.0,0.0,2.0,2.0,2.0,2.0
146,11.0,13.0,0.0,1.0,0.0,2.0,0.0
147,16.0,19.0,2.0,2.0,0.0,1.0,2.0
148,6.0,3.0,0.0,0.0,0.0,2.0,1.0
149,11.0,13.0,0.0,0.0,0.0,2.0,1.0
150,16.0,19.0,2.0,2.0,0.0,0.0,0.0
151,1.0,4.0,1.0,0.0,2.0,2.0,2.0
152,16.0,18.0,0.0,0.0,2.0,1.0,2.0
153,11.0,14.0,1.0,1.0,0.0,2.0,2.0
154,11.0,14.0,0.0,1.0,0.0,1.0,1.0
155,16.0,18.0,2.0,2.0,0.0,1.0,0.0
156,15.0,23.0,1.0,1.0,2.0,2.0,0.0
157,1.0,3.0,2.0,2.0,1.0,1.0,1.0
158,6.0,4.0,1.0,0.0,2.0,0.0,0.0
159,11.0,13.0,0.0,2.0,2.0,2.0,1.0
160,1.0,4.0,1.0,2.0,1.0,1.0,2.0
161,11.0,14.0,1.0,1.0,0.0,0.0,0.0
162,16.0,19.0,1.0,0.0,1.0,0.0,2.0
163,11.0,13.0,0.0,0.0,0.0,0.0,0.0
164,11.0,9.0,1.0,2.0,1.0,1.0,2.0
165,6.0,4.0,1.0,2.0,1.0,1.0,0.0
166,16.0,19.0,2.0,2.0,2.0,2.0,2.0
167,6.0,9.0,1.0,0.0,2.0,0.0,1.0
168,16.0,23.0,2.0,1.0,2.0,1.0,2.0
169,5.0,8.0,1.0,0.0,0.0,2.0,1.0
170,1.0,4.0,0.0,2.0,1.0,2.0,2.0
171,5.0,4.0,0.0,1.0,2.0,1.0,1.0
172,11.0,9.0,2.0,1.0,1.0,2.0,0.0
173,16.0,18.0,2.0,2.0,2.0,2.0,0.0
174,1.0,4.0,0.0,0.0,2.0,2.0,1.0
175,16.0,19.0,0.0,0.0,0.0,0.0,2.0
176,21.0,23.0,1.0,1.0,1.0,2.0,1.0
177,21.0,23.0,2.0,2.0,1.0,1.0,1.0
178,21.0,23.0,1.0,1.0,2.0,2.0,1.0
179,1.0,4.0,2.0,2.0,1.0,0.0,2.0
180,16.0,18.0,2.0,1.0,1.0,2.0,2.0
181,11.0,13.0,1.0,2.0,0.0,2.0,1.0
182,6.0,3.0,2.0,1.0,0.0,1.0,2.0
183,16.0,19.0,2.0,0.0,2.0,0.0,2.0
184,16.0,19.0,0.0,1.0,1.0,0.0,0.0
185,16.0,18.0,0.0,2.0,2.0,0.0,2.0
186,6.0,8.0,1.0,0.0,2.0,1.0,0.0
187,11.0,8.0,2.0,1.0,1.0,0.0,1.0
188,1.0,3.0,2.0,1.0,0.0,2.0,2.0
189,11.0,14.0,2.0,2.0,1.0,1.0,0.0
190,11.0,14.0,1.0,1.0,1.0,0.0,1.0
191,6.0,9.0,0.0,2.0,2.0,1.0,1.0
192,16.0,23.0,2.0,1.0,2.0,2.0,1.0
193,6.0,9.0,2.0,0.0,2.0,0.0,1.0
194,11.0,9.0,0.0,2.0,0.0,2.0,0.0
195,16.0,19.0,0.0,0.0,0.0,0.0,1.0
196,11.0,14.0,0.0,0.0,2.0,0.0,2.0
197,5.0,8.0,2.0,0.0,2.0,1.0,1.0
198,16.0,18.0,0.0,1.0,0.0,0.0,0.0
199,11.0,13.0,2.0,0.0,0.0,2.0,1.0
200,6.0,8.0,2.0,2.0,0.0,0.0,2.0
201,6.0,8.0,2.0,0.0,0.0,2.0,2.0
202,21.0,23.0,1.0,1.0,2.0,0.0,1.0
203,6.0,9.0,2.0,2.0,0.0,2.0,0.0
204,6.0,3.0,1.0,1.0,0.0,2.0,2.0
205,6.0,8.0,2.0,0.0,2.0,0.0,0.0
206,16.0,19.0,2.0,0.0,1.0,0.0,1.0
207,16.0,18.0,1.0,1.0,0.0,0.0,0.0
208,16.0,18.0,2.0,0.0,1.0,1.0,2.0
209,1.0,4.0,0.0,2.0,2.0,1.0,0.0
210,11.0,13.0,0.0,0.0,2.0,0.0,2.0
211,16.0,18.0,0.0,1.0,2.0,2.0,1.0
212,16.0,19.0,2.0,0.0,0.0,2.0,1.0
213,6.0,9.0,0.0,1.0,2.0,2.0,2.0
214,16.0,18.0,0.0,1.0,1.0,1.0,0.0
215,6.0,4.0,0.0,1.0,1.0,1.0,2.0
216,11.0,14.0,0.0,1.0,0.0,2.0,1.0
217,16.0,23.0,1.0,2.0,1.0,1.0,1.0
218,16.0,18.0,2.0,2.0,2.0,0.0,2.0
219,16.0,18.0,2.0,1.0,2.0,0.0,1.0
220,21.0,23.0,0.0,2.0,0.0,2.0,0.0
221,11.0,14.0,2.0,1.0,2.0,2.0,0.0
222,16.0,18.0,2.0,0.0,2.0,2.0,1.0
223,21.0,23.0,2.0,0.0,0.0,1.0,0.0
224,6.0,8.0,0.0,0.0,2.0,1.0,2.0
225,16.0,23.0,1.0,2.0,2.0,1.0,2.0
226,16.0,19.0,2.0,1.0,0.0,2.0,2.0
227,6.0,9.0,2.0,0.0,1.0,2.0,1.0
228,1.0,3.0,0.0,1.0,2.0,1.0,2.0
229,11.0,13.0,1.0,1.0,2.0,1.0,1.0
230,16.0,18.0,2.0,2.0,1.0,0.0,0.0
231,16.0,18.0,2.0,2.0,0.0,2.0,0.0
232,6.0,9.0,2.0,0.0,2.0,2.0,2.0
233,16.0,19.0,1.0,0.0,2.0,0.0,2.0
234,6.0,8.0,2.0,2.0,2.0,0.0,1.0
235,16.0,23.0,1.0,0.0,2.0,0.0,2.0
236,6.0,8.0,2.0,2.0,1.0,0.0,2.0
237,11.0,3.0,2.0,0.0,1.0,2.0,2.0
238,11.0,14.0,2.0,1.0,2.0,1.0,1.0
239,11.0,8.0,2.0,2.0,2.0,0.0,0.0
240,6.0,8.0,1.0,0.0,2.0,0.0,2.0
241,6.0,8.0,0.0,2.0,1.0,2.0,2.0
242,11.0,13.0,2.0,2.0,1.0,1.0,2.0
243,1.0,3.0,0.0,2.0,0.0,1.0,1.0
244,6.0,4.0,1.0,1.0,1.0,1.0,2.0
245,6.0,4.0,2.0,2.0,2.0,2.0,0.0
246,1.0,3.0,0.0,0.0,1.0,2.0,2.0
247,11.0,9.0,1.0,2.0,1.0,2.0,2.0
248,16.0,19.0,0.0,0.0,2.0,0.0,1.0
249,16.0,23.0,1.0,0.0,0.0,0.0,1.0
250,1.0,3.0,2.0,1.0,1.0,1.0,1.0
251,5.0,9.0,2.0,0.0,0.0,1.0,2.0
252,6.0,4.0,1.0,1.0,0.0,1.0,2.0
253,11.0,13.0,1.0,2.0,0.0,0.0,0.0
254,6.0,8.0,1.0,0.0,1.0,0.0,2.0
255,15.0,23.0,1.0,1.0,1.0,1.0,1.0
256,5.0,4.0,2.0,0.0,1.0,2.0,1.0
257,11.0,9.0,1.0,1.0,0.0,0.0,0.0
258,6.0,4.0,2.0,1.0,0.0,0.0,2.0
259,11.0,14.0,2.0,0.0,0.0,0.0,1.0
260,21.0,23.0,2.0,1.0,0.0,1.0,0.0
261,16.0,18.0,0.0,2.0,2.0,2.0,1.0
262,11.0,14.0,2.0,2.0,0.0,1.0,1.0
263,11.0,18.0,1.0,0.0,2.0,2.0,2.0
264,11.0,13.0,1.0,1.0,1.0,0.0,1.0
265,6.0,8.0,1.0,1.0,1.0,2.0,1.0
266,15.0,19.0,0.0,1.0,0.0,0.0,1.0
267,6.0,8.0,2.0,2.0,2.0,1.0,1.0
268,21.0,23.0,1.0,1.0,0.0,1.0,2.0
269,1.0,4.0,0.0,1.0,2.0,1.0,1.0
270,6.0,8.0,1.0,1.0,0.0,2.0,1.0
271,16.0,18.0,1.0,2.0,2.0,1.0,2.0
272,20.0,23.0,2.0,2.0,1.0,2.0,0.0
273,6.0,8.0,2.0,2.0,2.0,2.0,0.0
274,6.0,8.0,2.0,0.0,2.0,2.0,2.0
275,1.0,4.0,1.0,2.0,2.0,1.0,2.0
276,16.0,18.0,0.0,0.0,0.0,1.0,1.0
277,16.0,18.0,2.0,2.0,0.0,0.0,1.0
278,1.0,4.0,2.0,1.0,2.0,1.0,0.0
279,16.0,18.0,1.0,0.0,0.0,0.0,0.0
280,6.0,8.0,1.0,1.0,0.0,2.0,2.0
281,11.0,14.0,0.0,2.0,0.0,0.0,2.0
282,11.0,13.0,2.0,1.0,0.0,2.0,1.0
283,21.0,23.0,1.0,1.0,2.0,0.0,0.0
284,11.0,23.0,2.0,2.0,1.0,0.0,2.0
285,6.0,8.0,2.0,1.0,1.0,0.0,1.0
286,11.0,14.0,1.0,2.0,0.0,1.0,1.0
287,11.0,14.0,1.0,0.0,0.0,0.0,1.0
288,5.0,4.0,0.0,0.0,0.0,2.0,2.0
289,6.0,9.0,1.0,2.0,1.0,1.0,1.0
290,16.0,19.0,0.0,0.0,2.0,2.0,1.0
291,11.0,14.0,1.0,2.0,0.0,1.0,0.0
292,11.0,13.0,0.0,2.0,2.0,1.0,2.0
293,11.0,13.0,1.0,1.0,2.0,0.0,2.0
294,6.0,8.0,0.0,1.0,2.0,2.0,0.0
295,11.0,18.0,1.0,2.0,2.0,2.0,1.0
296,21.0,23.0,2.0,1.0,1.0,0.0,2.0
297,16.0,19.0,2.0,1.0,2.0,2.0,0.0
298,1.0,4.0,0.0,1.0,2.0,2.0,1.0
299,6.0,3.0,2.0,0.0,1.0,0.0,0.0
300,6.0,9.0,0.0,1.0,0.0,0.0,2.0
301,6.0,8.0,0.0,1.0,1.0,1.0,2.0
302,16.0,19.0,2.0,1.0,2.0,2.0,2.0
303,6.0,3.0,2.0,1.0,0.0,2.0,0.0
304,11.0,14.0,0.0,2.0,0.0,1.0,1.0
305,6.0,9.0,1.0,0.0,1.0,1.0,0.0
306,6.0,4.0,2.0,1.0,0.0,2.0,1.0
307,1.0,4.0,0.0,0.0,2.0,2.0,2.0
308,1.0,4.0,0.0,1.0,0.0,0.0,2.0
309,11.0,14.0,1.0,0.0,0.0,1.0,0.0
310,1.0,3.0,0.0,2.0,2.0,1.0,2.0
311,20.0,23.0,0.0,0.0,2.0,1.0,0.0
312,6.0,4.0,2.0,0.0,2.0,1.0,2.0
313,1.0,3.0,1.0,0.0,2.0,2.0,1.0
314,21.0,23.0,1.0,0.0,2.0,1.0,2.0
315,16.0,19.0,1.0,0.0,1.0,2.0,1.0
316,16.0,23.0,2.0,1.0,1.0,0.0,2.0
317,6.0,9.0,1.0,1.0,2.0,0.0,2.0
318,6.0,8.0,1.0,0.0,0.0,0.0,1.0
319,1.0,4.0,0.0,0.0,1.0,0.0,2.0
320,6.0,8.0,0.0,0.0,1.0,0.0,0.0
321,16.0,18.0,1.0,1.0,1.0,0.0,1.0
322,16.0,19.0,2.0,2.0,1.0,1.0,0.0
323,21.0,23.0,2.0,2.0,1.0,1.0,0.0
324,11.0,14.0,1.0,1.0,0.0,1.0,1.0
325,6.0,8.0,2.0,0.0,1.0,2.0,1.0
326,1.0,3.0,2.0,2.0,1.0,1.0,2.0
327,16.0,18.0,1.0,1.0,0.0,1.0,2.0
328,11.0,14.0,1.0,2.0,1.0,2.0,2.0
329,6.0,9.0,1.0,0.0,0.0,1.0,2.0
330,11.0,13.0,0.0,0.0,0.0,1.0,2.0
331,11.0,8.0,2.0,2.0,0.0,2.0,1.0
332,16.0,23.0,2.0,1.0,0.0,0.0,2.0
333,6.0,8.0,2.0,0.0,0.0,2.0,0.0
334,6.0,8.0,1.0,1.0,2.0,0.0,1.0
335,21.0,23.0,1.0,1.0,1.0,1.0,1.0
336,6.0,4.0,1.0,2.0,0.0,0.0,1.0
337,6.0,3.0,1.0,2.0,2.0,0.0,0.0
338,11.0,14.0,2.0,1.0,0.0,2.0,2.0
339,16.0,19.0,2.0,2.0,1.0,0.0,2.0
340,6.0,3.0,1.0,1.0,1.0,0.0,2.0
341,11.0,13.0,2.0,0.0,0.0,1.0,1.0
342,6.0,8.0,2.0,0.0,0.0,0.0,2.0
343,16.0,19.0,1.0,2.0,2.0,0.0,0.0
344,16.0,18.0,2.0,1.0,1.0,0.0,1.0
345,16.0,23.0,1.0,0.0,1.0,0.0,1.0
346,16.0,23.0,1.0,1.0,1.0,1.0,2.0
347,6.0,8.0,0.0,1.0,2.0,1.0,2.0
348,16.0,23.0,2.0,2.0,2.0,2.0,2.0
349,6.0,4.0,2.0,0.0,1.0,0.0,1.0
350,6.0,3.0,1.0,1.0,1.0,1.0,1.0
351,1.0,3.0,0.0,0.0,2.0,2.0,2.0
352,1.0,4.0,2.0,2.0,2.0,0.0,2.0
353,1.0,4.0,1.0,2.0,2.0,0.0,1.0
354,6.0,3.0,1.0,0.0,1.0,1.0,2.0
355,11.0,14.0,0.0,2.0,2.0,0.0,2.0
356,6.0,8.0,0.0,0.0,2.0,2.0,1.0
357,16.0,19.0,2.0,0.0,2.0,2.0,1.0
358,11.0,13.0,1.0,1.0,0.0,1.0,1.0
359,1.0,4.0,0.0,0.0,1.0,2.0,1.0
360,1.0,4.0,2.0,2.0,0.0,1.0,2.0
361,1.0,4.0,2.0,0.0,1.0,2.0,0.0
362,16.0,19.0,1.0,2.0,1.0,1.0,2.0
363,11.0,13.0,2.0,1.0,0.0,1.0,1.0
364,21.0,23.0,0.0,0.0,1.0,2.0,2.0
365,16.0,19.0,0.0,0.0,2.0,1.0,1.0
366,1.0,3.0,0.0,1.0,1.0,1.0,1.0
367,21.0,23.0,1.0,2.0,2.0,2.0,1.0
368,16.0,19.0,1.0,1.0,1.0,0.0,0.0
369,1.0,3.0,2.0,0.0,1.0,2.0,2.0
370,16.0,19.0,2.0,0.0,0.0,0.0,0.0
371,15.0,19.0,2.0,2.0,2.0,0.0,0.0
372,16.0,18.0,0.0,2.0,2.0,1.0,0.0
373,6.0,4.0,1.0,1.0,2.0,0.0,1.0
374,6.0,9.0,2.0,1.0,1.0,1.0,2.0
375,6.0,8.0,0.0,0.0,2.0,1.0,1.0
376,11.0,14.0,1.0,2.0,1.0,0.0,2.0
377,11.0,13.0,2.0,1.0,0.0,2.0,2.0
378,11.0,13.0,2.0,2.0,0.0,2.0,2.0
379,6.0,9.0,1.0,0.0,0.0,2.0,1.0
380,1.0,3.0,0.0,1.0,0.0,0.0,1.0
381,11.0,14.0,0.0,1.0,1.0,0.0,1.0
382,16.0,19.0,0.0,1.0,2.0,0.0,2.0
383,6.0,4.0,1.0,1.0,0.0,0.0,1.0
384,16.0,18.0,2.0,1.0,0.0,0.0,1.0
385,1.0,3.0,1.0,2.0,1.0,1.0,1.0
386,1.0,4.0,0.0,0.0,2.0,2.0,0.0
387,15.0,23.0,0.0,2.0,0.0,0.0,0.0
388,1.0,4.0,1.0,2.0,2.0,2.0,0.0
389,11.0,14.0,0.0,2.0,0.0,2.0,2.0
390,1.0,4.0,2.0,0.0,2.0,2.0,2.0
391,11.0,13.0,1.0,0.0,1.0,2.0,1.0
392,11.0,9.0,1.0,2.0,0.0,2.0,0.0
393,6.0,8.0,0.0,0.0,2.0,2.0,0.0
394,16.0,18.0,2.0,2.0,0.0,2.0,1.0
395,1.0,4.0,0.0,2.0,1.0,0.0,1.0
396,6.0,8.0,0.0,1.0,0.0,1.0,2.0
397,6.0,9.0,2.0,0.0,2.0,1.0,2.0
398,6.0,3.0,1.0,1.0,2.0,2.0,2.0
399,15.0,23.0,2.0,0.0,1.0,0.0,1.0
400,6.0,4.0,2.0,1.0,2.0,1.0,0.0
401,11.0,3.0,2.0,0.0,2.0,0.0,0.0
402,16.0,19.0,2.0,0.0,2.0,1.0,0.0
403,11.0,8.0,1.0,2.0,2.0,2.0,2.0
404,1.0,3.0,1.0,1.0,0.0,2.0,1.0
405,11.0,13.0,0.0,2.0,0.0,2.0,0.0
406,21.0,23.0,1.0,0.0,1.0,2.0,0.0
407,11.0,13.0,1.0,1.0,0.0,2.0,1.0
408,1.0,3.0,0.0,2.0,1.0,0.0,0.0
409,16.0,18.0,0.0,1.0,1.0,0.0,0.0
410,1.0,3.0,0.0,1.0,1.0,0.0,0.0
411,11.0,14.0,2.0,0.0,1.0,2.0,2.0
412,6.0,8.0,1.0,0.0,0.0,2.0,1.0
413,6.0,9.0,1.0,0.0,2.0,1.0,2.0
414,6.0,9.0,0.0,1.0,1.0,2.0,2.0
415,11.0,13.0,0.0,0.0,1.0,1.0,2.0
416,6.0,8.0,2.0,2.0,0.0,2.0,2.0
417,11.0,14.0,1.0,2.0,2.0,2.0,0.0
418,11.0,14.0,2.0,0.0,0.0,1.0,0.0
419,1.0,4.0,2.0,2.0,0.0,2.0,1.0
420,1.0,4.0,0.0,2.0,1.0,1.0,1.0
421,16.0,18.0,2.0,0.0,0.0,1.0,1.0
422,11.0,18.0,1.0,2.0,1.0,2.0,2.0
423,6.0,8.0,1.0,0.0,2.0,1.0,1.0
424,1.0,3.0,2.0,2.0,0.0,2.0,1.0
425,6.0,8.0,2.0,0.0,1.0,1.0,2.0
426,6.0,9.0,2.0,1.0,1.0,2.0,0.0
427,1.0,3.0,0.0,1.0,1.0,1.0,0.0
428,16.0,18.0,2.0,0.0,1.0,0.0,1.0
429,16.0,23.0,0.0,2.0,2.0,2.0,2.0
430,1.0,4.0,1.0,0.0,2.0,0.0,2.0
431,1.0,4.0,0.0,0.0,2.0,0.0,0.0
432,16.0,23.0,1.0,0.0,2.0,2.0,1.0
433,11.0,14.0,2.0,1.0,0.0,0.0,2.0
434,1.0,4.0,0.0,1.0,2.0,1.0,2.0
435,1.0,4.0,0.0,0.0,2.0,2.0,1.0
436,21.0,23.0,1.0,1.0,0.0,2.0,0.0
437,11.0,13.0,0.0,1.0,0.0,2.0,1.0
438,6.0,9.0,2.0,2.0,0.0,0.0,1.0
439,15.0,19.0,0.0,2.0,0.0,0.0,2.0
440,6.0,9.0,2.0,0.0,1.0,0.0,1.0
441,6.0,3.0,0.0,0.0,2.0,0.0,0.0
442,16.0,18.0,2.0,1.0,0.0,2.0,0.0
443,1.0,3.0,1.0,2.0,2.0,2.0,1.0
444,21.0,23.0,2.0,2.0,2.0,2.0,2.0
445,6.0,3.0,1.0,2.0,1.0,2.0,1.0
446,16.0,19.0,1.0,1.0,1.0,2.0,1.0
447,11.0,13.0,0.0,2.0,1.0,1.0,1.0
448,21.0,23.0,0.0,1.0,0.0,0.0,2.0
449,21.0,23.0,1.0,2.0,1.0,2.0,0.0
450,21.0,23.0,2.0,1.0,2.0,2.0,0.0
451,11.0,13.0,2.0,0.0,2.0,1.0,2.0
452,1.0,4.0,1.0,1.0,2.0,1.0,0.0
453,6.0,9.0,1.0,0.0,2.0,0.0,2.0
454,1.0,3.0,0.0,2.0,1.0,0.0,2.0
455,6.0,9.0,1.0,0.0,2.0,1.0,1.0
456,11.0,14.0,1.0,1.0,1.0,2.0,1.0
457,16.0,18.0,2.0,1.0,2.0,0.0,2.0
458,11.0,9.0,2.0,2.0,1.0,1.0,1.0
459,16.0,18.0,1.0,0.0,1.0,2.0,1.0
460,11.0,8.0,1.0,1.0,2.0,2.0,0.0
461,11.0,13.0,1.0,2.0,0.0,1.0,0.0
462,16.0,19.0,1.0,1.0,2.0,2.0,2.0
463,11.0,13.0,2.0,2.0,0.0,2.0,0.0
