,Agent,Monster,Tree2,Tree7,Tree12,Tree17,Tree22
50,16.0,19.0,0.0,1.0,0.0,0.0,0.0
51,6.0,9.0,1.0,1.0,0.0,0.0,2.0
52,1.0,4.0,0.0,1.0,2.0,0.0,1.0
53,6.0,9.0,0.0,0.0,0.0,0.0,2.0
54,6.0,4.0,2.0,2.0,2.0,2.0,1.0
55,16.0,23.0,2.0,2.0,0.0,1.0,1.0
56,16.0,18.0,0.0,2.0,0.0,1.0,1.0
57,6.0,9.0,1.0,1.0,2.0,0.0,1.0
58,11.0,13.0,0.0,2.0,0.0,2.0,1.0
59,16.0,19.0,2.0,2.0,1.0,0.0,0.0
60,16.0,19.0,2.0,1.0,1.0,0.0,0.0
61,11.0,14.0,1.0,2.0,2.0,1.0,2.0
62,16.0,19.0,2.0,1.0,0.0,1.0,1.0
63,11.0,13.0,0.0,1.0,0.0,2.0,1.0
64,11.0,13.0,2.0,1.0,2.0,1.0,1.0
65,6.0,8.0,1.0,0.0,1.0,2.0,0.0
66,6.0,9.0,1.0,0.0,2.0,1.0,1.0
67,5.0,9.0,1.0,0.0,2.0,2.0,2.0
68,11.0,14.0,0.0,2.0,1.0,0.0,1.0
69,11.0,14.0,0.0,0.0,0.0,1.0,1.0
70,11.0,19.0,2.0,2.0,2.0,2.0,0.0
71,6.0,9.0,2.0,2.0,0.0,1.0,0.0
72,6.0,4.0,1.0,2.0,2.0,2.0,0.0
73,11.0,14.0,1.0,0.0,2.0,2.0,0.0
74,11.0,18.0,1.0,1.0,0.0,2.0,2.0
75,16.0,19.0,1.0,2.0,1.0,1.0,0.0
76,6.0,4.0,2.0,0.0,0.0,2.0,1.0
77,16.0,18.0,2.0,2.0,2.0,0.0,0.0
78,11.0,13.0,0.0,1.0,1.0,1.0,0.0
79,16.0,23.0,1.0,2.0,2.0,2.0,1.0
80,16.0,23.0,1.0,1.0,0.0,0.0,2.0
81,11.0,14.0,2.0,0.0,0.0,1.0,1.0
82,6.0,9.0,2.0,2.0,2.0,1.0,1.0
83,6.0,9.0,2.0,0.0,0.0,1.0,1.0
84,1.0,3.0,2.0,1.0,2.0,1.0,1.0
85,6.0,8.0,2.0,0.0,0.0,1.0,0.0
86,6.0,8.0,1.0,0.0,1.0,2.0,2.0
87,1.0,4.0,0.0,2.0,2.0,1.0,2.0
88,1.0,3.0,2.0,1.0,1.0,0.0,2.0
89,1.0,4.0,0.0,1.0,2.0,0.0,2.0
90,6.0,9.0,2.0,0.0,0.0,0.0,2.0
91,16.0,18.0,1.0,0.0,1.0,1.0,1.0
92,11.0,13.0,2.0,2.0,0.0,0.0,1.0
93,11.0,13.0,1.0,2.0,2.0,2.0,0.0
94,5.0,3.0,2.0,1.0,0.0,2.0,0.0
95,6.0,8.0,0.0,1.0,0.0,2.0,1.0
96,0.0,3.0,0.0,2.0,2.0,2.0,1.0
97,1.0,4.0,0.0,1.0,0.0,1.0,2.0
98,11.0,14.0,1.0,1.0,2.0,0.0,2.0
99,1.0,3.0,1.0,2.0,1.0,2.0,2.0
100,1.0,3.0,2.0,2.0,2.0,1.0,2.0
101,6.0,9.0,2.0,2.0,0.0,1.0,2.0
102,11.0,18.0,2.0,2.0,1.0,2.0,0.0
103,16.0,18.0,1.0,1.0,2.0,1.0,0.0
104,1.0,3.0,2.0,1.0,0.0,2.0,0.0
105,21.0,23.0,0.0,1.0,1.0,2.0,2.0
106,11.0,13.0,0.0,2.0,1.0,2.0,1.0
107,16.0,19.0,1.0,0.0,2.0,1.0,0.0
108,6.0,8.0,0.0,2.0,2.0,1.0,2.0
109,11.0,14.0,0.0,0.0,0.0,2.0,1.0
110,11.0,13.0,1.0,0.0,0.0,1.0,0.0
111,11.0,13.0,1.0,1.0,0.0,2.0,2.0
112,16.0,19.0,0.0,1.0,1.0,0.0,1.0
113,21.0,23.0,2.0,1.0,2.0,1.0,1.0
114,11.0,3.0,2.0,0.0,1.0,1.0,0.0
115,5.0,9.0,2.0,0.0,1.0,0.0,1.0
116,6.0,3.0,1.0,1.0,2.0,2.0,1.0
117,11.0,14.0,0.0,2.0,0.0,1.0,2.0
118,0.0,3.0,0.0,0.0,0.0,2.0,2.0
119,11.0,14.0,2.0,1.0,2.0,2.0,2.0
120,6.0,9.0,1.0,0.0,0.0,2.0,2.0
121,1.0,3.0,0.0,1.0,0.0,1.0,1.0
122,1.0,4.0,1.0,1.0,0.0,1.0,0.0
123,16.0,23.0,2.0,2.0,2.0,2.0,0.0
124,6.0,4.0,2.0,0.0,1.0,2.0,2.0
125,16.0,23.0,1.0,2.0,1.0,2.0,1.0
126,6.0,9.0,2.0,0.0,2.0,2.0,1.0
127,16.0,19.0,2.0,1.0,0.0,0.0,0.0
128,6.0,9.0,0.0,2.0,0.0,1.0,0.0
129,16.0,18.0,1.0,1.0,2.0,0.0,2.0
130,0.0,3.0,0.0,1.0,0.0,0.0,0.0
131,21.0,23.0,1.0,0.0,0.0,0.0,0.0
132,1.0,3.0,0.0,0.0,1.0,1.0,1.0
133,5.0,3.0,1.0,2.0,2.0,2.0,2.0
134,11.0,13.0,1.0,0.0,1.0,2.0,2.0
135,11.0,14.0,1.0,0.0,0.0,1.0,2.0
136,1.0,3.0,1.0,0.0,0.0,2.0,2.0
137,6.0,9.0,2.0,1.0,1.0,0.0,2.0
138,16.0,23.0,1.0,0.0,1.0,1.0,0.0
139,16.0,19.0,2.0,1.0,2.0,1.0,0.0
140,11.0,13.0,2.0,2.0,0.0,1.0,2.0
141,6.0,3.0,2.0,2.0,2.0,2.0,2.0
142,6.0,9.0,1.0,2.0,2.0,2.0,0.0
143,11.0,13.0,0.0,1.0,0.0,2.0,0.0
144,16.0,19.0,2.0,2.0,0.0,1.0,2.0
145,6.0,3.0,0.0,0.0,0.0,2.0,1.0
146,11.0,13.0,0.0,0.0,0.0,2.0,1.0
147,16.0,19.0,2.0,2.0,0.0,0.0,0.0
148,1.0,4.0,1.0,0.0,2.0,2.0,2.0
149,16.0,19.0,2.0,1.0,2.0,0.0,1.0
150,16.0,18.0,0.0,0.0,2.0,1.0,2.0
151,11.0,14.0,1.0,1.0,0.0,2.0,2.0
152,11.0,14.0,0.0,1.0,0.0,1.0,1.0
153,16.0,18.0,2.0,2.0,0.0,1.0,0.0
154,15.0,23.0,1.0,1.0,2.0,2.0,0.0
155,1.0,3.0,2.0,2.0,1.0,1.0,1.0
156,6.0,4.0,1.0,0.0,2.0,0.0,0.0
157,11.0,13.0,0.0,2.0,2.0,2.0,1.0
158,1.0,4.0,1.0,2.0,1.0,1.0,2.0
159,11.0,14.0,1.0,1.0,0.0,0.0,0.0
160,11.0,13.0,0.0,0.0,0.0,0.0,0.0
161,11.0,9.0,1.0,2.0,1.0,1.0,2.0
162,6.0,4.0,1.0,2.0,1.0,1.0,0.0
163,6.0,9.0,1.0,0.0,2.0,0.0,1.0
164,16.0,23.0,2.0,1.0,2.0,1.0,2.0
165,5.0,8.0,1.0,0.0,0.0,2.0,1.0
166,1.0,4.0,0.0,2.0,1.0,2.0,2.0
167,5.0,4.0,0.0,1.0,2.0,1.0,1.0
168,11.0,9.0,2.0,1.0,1.0,2.0,0.0
169,16.0,18.0,2.0,2.0,2.0,2.0,0.0
170,16.0,19.0,0.0,0.0,0.0,0.0,2.0
171,21.0,23.0,1.0,1.0,1.0,2.0,1.0
172,21.0,23.0,2.0,2.0,1.0,1.0,1.0
173,21.0,23.0,1.0,1.0,2.0,2.0,1.0
174,1.0,4.0,2.0,2.0,1.0,0.0,2.0
175,16.0,18.0,2.0,1.0,1.0,2.0,2.0
176,11.0,13.0,1.0,2.0,0.0,2.0,1.0
177,6.0,3.0,2.0,1.0,0.0,1.0,2.0
178,16.0,19.0,2.0,0.0,2.0,0.0,2.0
179,16.0,19.0,0.0,1.0,1.0,0.0,0.0
180,16.0,18.0,0.0,2.0,2.0,0.0,2.0
181,6.0,8.0,1.0,0.0,2.0,1.0,0.0
182,11.0,8.0,2.0,1.0,1.0,0.0,1.0
183,1.0,3.0,2.0,1.0,0.0,2.0,2.0
184,11.0,14.0,2.0,2.0,1.0,1.0,0.0
185,11.0,14.0,1.0,1.0,1.0,0.0,1.0
186,6.0,9.0,0.0,2.0,2.0,1.0,1.0
187,16.0,23.0,2.0,1.0,2.0,2.0,1.0
188,6.0,9.0,2.0,0.0,2.0,0.0,1.0
189,11.0,9.0,0.0,2.0,0.0,2.0,0.0
190,11.0,14.0,0.0,0.0,2.0,0.0,2.0
191,16.0,18.0,0.0,1.0,0.0,0.0,0.0
192,6.0,8.0,2.0,2.0,0.0,0.0,2.0
193,6.0,8.0,2.0,0.0,0.0,2.0,2.0
194,21.0,23.0,1.0,1.0,2.0,0.0,1.0
195,6.0,9.0,2.0,2.0,0.0,2.0,0.0
196,6.0,3.0,1.0,1.0,0.0,2.0,2.0
197,6.0,8.0,2.0,0.0,2.0,0.0,0.0
198,16.0,19.0,2.0,0.0,1.0,0.0,1.0
199,16.0,18.0,2.0,0.0,1.0,1.0,2.0
200,1.0,4.0,0.0,2.0,2.0,1.0,0.0
201,11.0,13.0,0.0,0.0,2.0,0.0,2.0
202,16.0,18.0,0.0,1.0,2.0,2.0,1.0
203,16.0,19.0,2.0,0.0,0.0,2.0,1.0
204,6.0,9.0,0.0,1.0,2.0,2.0,2.0
205,6.0,4.0,0.0,1.0,1.0,1.0,2.0
206,11.0,14.0,0.0,1.0,0.0,2.0,1.0
207,16.0,23.0,1.0,2.0,1.0,1.0,1.0
208,16.0,18.0,2.0,2.0,2.0,0.0,2.0
209,21.0,23.0,0.0,2.0,0.0,2.0,0.0
210,11.0,14.0,2.0,1.0,2.0,2.0,0.0
211,16.0,18.0,2.0,0.0,2.0,2.0,1.0
212,21.0,23.0,2.0,0.0,0.0,1.0,0.0
213,6.0,8.0,0.0,0.0,2.0,1.0,2.0
214,16.0,23.0,1.0,2.0,2.0,1.0,2.0
215,16.0,19.0,2.0,1.0,0.0,2.0,2.0
216,6.0,9.0,2.0,0.0,1.0,2.0,1.0
217,16.0,23.0,1.0,1.0,2.0,2.0,2.0
218,1.0,3.0,0.0,1.0,2.0,1.0,2.0
219,11.0,13.0,1.0,1.0,2.0,1.0,1.0
220,16.0,18.0,2.0,2.0,1.0,0.0,0.0
221,16.0,18.0,2.0,2.0,0.0,2.0,0.0
222,6.0,9.0,2.0,0.0,2.0,2.0,2.0
223,16.0,19.0,1.0,0.0,2.0,0.0,2.0
224,6.0,8.0,2.0,2.0,2.0,0.0,1.0
225,16.0,23.0,1.0,0.0,2.0,0.0,2.0
226,6.0,8.0,2.0,2.0,1.0,0.0,2.0
227,11.0,3.0,2.0,0.0,1.0,2.0,2.0
228,11.0,14.0,2.0,1.0,2.0,1.0,1.0
229,11.0,8.0,2.0,2.0,2.0,0.0,0.0
230,6.0,8.0,1.0,0.0,2.0,0.0,2.0
231,6.0,8.0,0.0,2.0,1.0,2.0,2.0
232,11.0,13.0,2.0,2.0,1.0,1.0,2.0
233,1.0,3.0,0.0,2.0,0.0,1.0,1.0
234,6.0,4.0,1.0,1.0,1.0,1.0,2.0
235,6.0,4.0,2.0,2.0,2.0,2.0,0.0
236,1.0,3.0,0.0,0.0,1.0,2.0,2.0
237,11.0,9.0,1.0,2.0,1.0,2.0,2.0
238,16.0,19.0,0.0,0.0,2.0,0.0,1.0
239,16.0,23.0,1.0,0.0,0.0,0.0,1.0
240,1.0,3.0,2.0,1.0,1.0,1.0,1.0
241,5.0,9.0,2.0,0.0,0.0,1.0,2.0
242,6.0,4.0,1.0,1.0,0.0,1.0,2.0
243,11.0,13.0,1.0,2.0,0.0,0.0,0.0
244,6.0,8.0,1.0,0.0,1.0,0.0,2.0
245,15.0,23.0,1.0,1.0,1.0,1.0,1.0
246,5.0,4.0,2.0,0.0,1.0,2.0,1.0
247,11.0,9.0,1.0,1.0,0.0,0.0,0.0
248,6.0,4.0,2.0,1.0,0.0,0.0,2.0
249,11.0,14.0,2.0,0.0,0.0,0.0,1.0
250,21.0,23.0,2.0,1.0,0.0,1.0,0.0
251,16.0,18.0,0.0,2.0,2.0,2.0,1.0
252,11.0,14.0,2.0,2.0,0.0,1.0,1.0
253,11.0,18.0,1.0,0.0,2.0,2.0,2.0
254,11.0,13.0,1.0,1.0,1.0,0.0,1.0
255,6.0,8.0,1.0,1.0,1.0,2.0,1.0
256,15.0,19.0,0.0,1.0,0.0,0.0,1.0
257,6.0,8.0,2.0,2.0,2.0,1.0,1.0
258,21.0,23.0,1.0,1.0,0.0,1.0,2.0
259,1.0,4.0,0.0,1.0,2.0,1.0,1.0
260,6.0,8.0,1.0,1.0,0.0,2.0,1.0
261,20.0,23.0,2.0,2.0,1.0,2.0,0.0
262,6.0,8.0,2.0,2.0,2.0,2.0,0.0
263,6.0,8.0,2.0,0.0,2.0,2.0,2.0
264,1.0,4.0,1.0,2.0,2.0,1.0,2.0
265,16.0,18.0,0.0,0.0,0.0,1.0,1.0
266,16.0,18.0,2.0,2.0,0.0,0.0,1.0
267,1.0,4.0,2.0,1.0,2.0,1.0,0.0
268,16.0,18.0,1.0,0.0,0.0,0.0,0.0
269,6.0,8.0,1.0,1.0,0.0,2.0,2.0
270,11.0,14.0,0.0,2.0,0.0,0.0,2.0
271,11.0,13.0,2.0,1.0,0.0,2.0,1.0
272,21.0,23.0,1.0,1.0,2.0,0.0,0.0
273,11.0,23.0,2.0,2.0,1.0,0.0,2.0
274,6.0,8.0,2.0,1.0,1.0,0.0,1.0
275,11.0,14.0,1.0,2.0,0.0,1.0,1.0
276,11.0,14.0,1.0,0.0,0.0,0.0,1.0
277,6.0,9.0,1.0,2.0,1.0,1.0,1.0
278,16.0,19.0,0.0,0.0,2.0,2.0,1.0
279,11.0,14.0,1.0,2.0,0.0,1.0,0.0
280,11.0,13.0,0.0,2.0,2.0,1.0,2.0
281,11.0,13.0,1.0,1.0,2.0,0.0,2.0
282,11.0,18.0,1.0,2.0,2.0,2.0,1.0
283,21.0,23.0,2.0,1.0,1.0,0.0,2.0
284,16.0,19.0,2.0,1.0,2.0,2.0,0.0
285,1.0,4.0,0.0,1.0,2.0,2.0,1.0
286,6.0,3.0,2.0,0.0,1.0,0.0,0.0
287,6.0,9.0,0.0,1.0,0.0,0.0,2.0
288,6.0,8.0,0.0,1.0,1.0,1.0,2.0
289,16.0,19.0,2.0,1.0,2.0,2.0,2.0
290,6.0,3.0,2.0,1.0,0.0,2.0,0.0
291,6.0,9.0,1.0,0.0,1.0,1.0,0.0
292,6.0,4.0,2.0,1.0,0.0,2.0,1.0
293,1.0,4.0,0.0,0.0,2.0,2.0,2.0
294,1.0,4.0,0.0,1.0,0.0,0.0,2.0
295,11.0,14.0,1.0,0.0,0.0,1.0,0.0
296,1.0,3.0,0.0,2.0,2.0,1.0,2.0
297,20.0,23.0,0.0,0.0,2.0,1.0,0.0
298,6.0,4.0,2.0,0.0,2.0,1.0,2.0
299,1.0,3.0,1.0,0.0,2.0,2.0,1.0
300,21.0,23.0,1.0,0.0,2.0,1.0,2.0
301,16.0,19.0,1.0,0.0,1.0,2.0,1.0
302,16.0,23.0,2.0,1.0,1.0,0.0,2.0
303,6.0,9.0,1.0,1.0,2.0,0.0,2.0
304,6.0,8.0,1.0,0.0,0.0,0.0,1.0
305,1.0,4.0,0.0,0.0,1.0,0.0,2.0
306,16.0,18.0,1.0,1.0,1.0,0.0,1.0
307,16.0,19.0,2.0,2.0,1.0,1.0,0.0
308,21.0,23.0,2.0,2.0,1.0,1.0,0.0
309,11.0,14.0,1.0,1.0,0.0,1.0,1.0
310,6.0,8.0,2.0,0.0,1.0,2.0,1.0
311,16.0,18.0,1.0,1.0,0.0,1.0,2.0
312,11.0,14.0,1.0,2.0,1.0,2.0,2.0
313,6.0,9.0,1.0,0.0,0.0,1.0,2.0
314,11.0,13.0,0.0,0.0,0.0,1.0,2.0
315,6.0,8.0,2.0,0.0,2.0,0.0,1.0
316,11.0,8.0,2.0,2.0,0.0,2.0,1.0
317,16.0,23.0,2.0,1.0,0.0,0.0,2.0
318,6.0,8.0,2.0,0.0,0.0,2.0,0.0
319,6.0,8.0,1.0,1.0,2.0,0.0,1.0
320,21.0,23.0,1.0,1.0,1.0,1.0,1.0
321,6.0,4.0,1.0,2.0,0.0,0.0,1.0
322,6.0,3.0,1.0,2.0,2.0,0.0,0.0
323,11.0,14.0,2.0,1.0,0.0,2.0,2.0
324,16.0,19.0,2.0,2.0,1.0,0.0,2.0
325,6.0,3.0,1.0,1.0,1.0,0.0,2.0
326,11.0,13.0,2.0,0.0,0.0,1.0,1.0
327,6.0,8.0,2.0,0.0,0.0,0.0,2.0
328,16.0,19.0,1.0,2.0,2.0,0.0,0.0
329,16.0,18.0,2.0,1.0,1.0,0.0,1.0
330,16.0,23.0,1.0,0.0,1.0,0.0,1.0
331,16.0,23.0,1.0,1.0,1.0,1.0,2.0
332,6.0,8.0,0.0,1.0,2.0,1.0,2.0
333,16.0,23.0,2.0,2.0,2.0,2.0,2.0
334,6.0,4.0,2.0,0.0,1.0,0.0,1.0
335,6.0,3.0,1.0,1.0,1.0,1.0,1.0
336,1.0,3.0,0.0,0.0,2.0,2.0,2.0
337,1.0,4.0,2.0,2.0,2.0,0.0,2.0
338,1.0,4.0,1.0,2.0,2.0,0.0,1.0
339,6.0,3.0,1.0,0.0,1.0,1.0,2.0
340,11.0,14.0,0.0,2.0,2.0,0.0,2.0
341,6.0,8.0,0.0,0.0,2.0,2.0,1.0
342,16.0,19.0,2.0,0.0,2.0,2.0,1.0
343,11.0,13.0,1.0,1.0,0.0,1.0,1.0
344,1.0,4.0,0.0,0.0,1.0,2.0,1.0
345,1.0,4.0,2.0,2.0,0.0,1.0,2.0
346,1.0,4.0,2.0,0.0,1.0,2.0,0.0
347,16.0,19.0,1.0,2.0,1.0,1.0,2.0
348,11.0,13.0,2.0,1.0,0.0,1.0,1.0
349,21.0,23.0,0.0,0.0,1.0,2.0,2.0
350,16.0,19.0,0.0,0.0,2.0,1.0,1.0
351,1.0,3.0,0.0,1.0,1.0,1.0,1.0
352,21.0,23.0,1.0,2.0,2.0,2.0,1.0
353,16.0,19.0,1.0,1.0,1.0,0.0,0.0
354,1.0,3.0,2.0,0.0,1.0,2.0,2.0
355,16.0,19.0,2.0,0.0,0.0,0.0,0.0
356,15.0,19.0,2.0,2.0,2.0,0.0,0.0
357,16.0,18.0,0.0,2.0,2.0,1.0,0.0
358,6.0,4.0,1.0,1.0,2.0,0.0,1.0
359,6.0,9.0,2.0,1.0,1.0,1.0,2.0
360,6.0,8.0,0.0,0.0,2.0,1.0,1.0
361,11.0,14.0,1.0,2.0,1.0,0.0,2.0
362,11.0,13.0,2.0,1.0,0.0,2.0,2.0
363,11.0,13.0,2.0,2.0,0.0,2.0,2.0
364,6.0,9.0,1.0,0.0,0.0,2.0,1.0
365,1.0,3.0,0.0,1.0,0.0,0.0,1.0
366,11.0,14.0,0.0,1.0,1.0,0.0,1.0
367,16.0,19.0,0.0,1.0,2.0,0.0,2.0
368,6.0,4.0,1.0,1.0,0.0,0.0,1.0
369,16.0,18.0,2.0,1.0,0.0,0.0,1.0
370,1.0,3.0,1.0,2.0,1.0,1.0,1.0
371,1.0,4.0,0.0,0.0,2.0,2.0,0.0
372,15.0,23.0,0.0,2.0,0.0,0.0,0.0
373,1.0,4.0,1.0,2.0,2.0,2.0,0.0
374,11.0,14.0,0.0,2.0,0.0,2.0,2.0
375,1.0,4.0,2.0,0.0,2.0,2.0,2.0
376,11.0,13.0,1.0,0.0,1.0,2.0,1.0
377,11.0,9.0,1.0,2.0,0.0,2.0,0.0
378,6.0,8.0,0.0,0.0,2.0,2.0,0.0
379,16.0,18.0,2.0,2.0,0.0,2.0,1.0
380,1.0,4.0,0.0,2.0,1.0,0.0,1.0
381,6.0,8.0,0.0,1.0,0.0,1.0,2.0
382,6.0,9.0,2.0,0.0,2.0,1.0,2.0
383,6.0,3.0,1.0,1.0,2.0,2.0,2.0
384,15.0,23.0,2.0,0.0,1.0,0.0,1.0
385,6.0,4.0,2.0,1.0,2.0,1.0,0.0
386,11.0,3.0,2.0,0.0,2.0,0.0,0.0
387,16.0,19.0,2.0,0.0,2.0,1.0,0.0
388,11.0,8.0,1.0,2.0,2.0,2.0,2.0
389,1.0,3.0,1.0,1.0,0.0,2.0,1.0
390,11.0,13.0,0.0,2.0,0.0,2.0,0.0
391,21.0,23.0,1.0,0.0,1.0,2.0,0.0
392,11.0,13.0,1.0,1.0,0.0,2.0,1.0
393,1.0,3.0,0.0,2.0,1.0,0.0,0.0
394,16.0,18.0,0.0,1.0,1.0,0.0,0.0
395,1.0,3.0,0.0,1.0,1.0,0.0,0.0
396,11.0,14.0,2.0,0.0,1.0,2.0,2.0
397,6.0,8.0,1.0,0.0,0.0,2.0,1.0
398,6.0,9.0,1.0,0.0,2.0,1.0,2.0
399,6.0,9.0,0.0,1.0,1.0,2.0,2.0
400,11.0,13.0,0.0,0.0,1.0,1.0,2.0
401,6.0,8.0,2.0,2.0,0.0,2.0,2.0
402,11.0,14.0,1.0,2.0,2.0,2.0,0.0
403,11.0,14.0,2.0,0.0,0.0,1.0,0.0
404,1.0,4.0,0.0,2.0,1.0,1.0,1.0
405,16.0,18.0,2.0,0.0,0.0,1.0,1.0
406,11.0,18.0,1.0,2.0,1.0,2.0,2.0
407,6.0,8.0,1.0,0.0,2.0,1.0,1.0
408,1.0,3.0,2.0,2.0,0.0,2.0,1.0
409,6.0,9.0,2.0,1.0,1.0,2.0,0.0
410,1.0,3.0,0.0,1.0,1.0,1.0,0.0
411,16.0,18.0,2.0,0.0,1.0,0.0,1.0
412,1.0,4.0,1.0,0.0,2.0,0.0,2.0
413,1.0,4.0,0.0,0.0,2.0,0.0,0.0
414,16.0,23.0,1.0,0.0,2.0,2.0,1.0
415,11.0,14.0,2.0,1.0,0.0,0.0,2.0
416,1.0,4.0,0.0,1.0,2.0,1.0,2.0
417,1.0,4.0,0.0,0.0,2.0,2.0,1.0
418,21.0,23.0,1.0,1.0,0.0,2.0,0.0
419,11.0,13.0,0.0,1.0,0.0,2.0,1.0
420,6.0,9.0,2.0,2.0,0.0,0.0,1.0
421,15.0,19.0,0.0,2.0,0.0,0.0,2.0
422,6.0,9.0,2.0,0.0,1.0,0.0,1.0
423,6.0,3.0,0.0,0.0,2.0,0.0,0.0
424,16.0,18.0,2.0,1.0,0.0,2.0,0.0
425,1.0,3.0,1.0,2.0,2.0,2.0,1.0
426,21.0,23.0,2.0,2.0,2.0,2.0,2.0
427,6.0,3.0,1.0,2.0,1.0,2.0,1.0
428,16.0,19.0,1.0,1.0,1.0,2.0,1.0
429,11.0,13.0,0.0,2.0,1.0,1.0,1.0
430,21.0,23.0,0.0,1.0,0.0,0.0,2.0
431,21.0,23.0,1.0,2.0,1.0,2.0,0.0
432,21.0,23.0,2.0,1.0,2.0,2.0,0.0
433,11.0,13.0,2.0,0.0,2.0,1.0,2.0
434,1.0,4.0,1.0,1.0,2.0,1.0,0.0
435,6.0,9.0,1.0,0.0,2.0,0.0,2.0
436,1.0,3.0,0.0,2.0,1.0,0.0,2.0
437,6.0,9.0,1.0,0.0,2.0,1.0,1.0
438,11.0,14.0,1.0,1.0,1.0,2.0,1.0
439,6.0,9.0,1.0,0.0,2.0,0.0,1.0
440,16.0,18.0,2.0,1.0,2.0,0.0,2.0
441,11.0,9.0,2.0,2.0,1.0,1.0,1.0
442,16.0,18.0,1.0,0.0,1.0,2.0,1.0
443,11.0,8.0,1.0,1.0,2.0,2.0,0.0
444,11.0,13.0,1.0,2.0,0.0,1.0,0.0
445,16.0,19.0,1.0,1.0,2.0,2.0,2.0
446,11.0,13.0,2.0,2.0,0.0,2.0,0.0
447,6.0,9.0,0.0,0.0,2.0,2.0,1.0
448,11.0,14.0,0.0,2.0,0.0,0.0,1.0
449,6.0,8.0,2.0,1.0,0.0,2.0,1.0
450,1.0,3.0,2.0,1.0,0.0,0.0,0.0
451,1.0,4.0,0.0,2.0,1.0,2.0,0.0
452,16.0,19.0,0.0,0.0,1.0,0.0,1.0
453,11.0,13.0,1.0,0.0,2.0,1.0,2.0
454,11.0,14.0,1.0,2.0,0.0,2.0,1.0
455,6.0,9.0,0.0,0.0,1.0,2.0,2.0
456,16.0,18.0,0.0,2.0,0.0,0.0,1.0
457,6.0,9.0,1.0,2.0,2.0,1.0,1.0
458,6.0,9.0,2.0,0.0,2.0,2.0,0.0
459,11.0,13.0,1.0,1.0,0.0,1.0,0.0
460,1.0,3.0,0.0,0.0,1.0,1.0,1.0
461,21.0,23.0,2.0,1.0,1.0,2.0,1.0
462,11.0,9.0,2.0,1.0,1.0,2.0,1.0
463,1.0,3.0,1.0,1.0,0.0,2.0,2.0
