,Fact id,Fact,SF,Fact actions,Recourse,fidelity,num_cfs,uncertainty,sparsity,exceptionality,Value
0,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[1.0, 9.0, 2.0, 0.0, 2.0, 1.0, 1.0]","[3, 3, 0]","[4, 4, 3]",0.2573096047466,False,1.0,1.0,0.31238095238095237,0
1,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[11.0, 9.0, 2.0, 0.0, 2.0, 1.0, 1.0]","[3, 3, 0]","[5, 4, 1]",0.22824343371515474,False,1.0,1.0,0.6323809523809524,0
2,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[16.0, 9.0, 2.0, 2.0, 0.0, 1.0, 1.0]","[3, 3, 0]","[1, 4, 1]",0.0436165228796502,False,1.0,1.0,0.75,0
3,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[11.0, 9.0, 2.0, 2.0, 1.0, 1.0, 1.0]","[3, 3, 0]","[1, 4, 5]",0.022032773743073147,False,1.0,1.0,1.0,0
4,86,"[1.0, 3.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[0.0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[3, 3, 0]","[4, 2, 2]",0.2665061056613922,False,1.0,1.0,0.6277777777777778,0
5,86,"[1.0, 3.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[1.0, 3.0, 2.0, 0.0, 2.0, 1.0, 1.0]","[3, 3, 0]","[1, 4, 3]",0.2645503282546997,False,1.0,1.0,0.6777777777777777,0
6,86,"[1.0, 3.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[10.0, 3.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[3, 3, 0]","[1, 2, 1]",0.04590508962670962,False,1.0,1.0,1.0,0
7,86,"[1.0, 3.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[6.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[3, 3, 0]","[1, 4, 5]",0.05605993613911172,False,1.0,1.0,0.7333333333333334,0
8,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[11.0, 4.0, 1.0, 0.0, 2.0, 1.0, 2.0]","[3, 3, 4]","[1, 4, 1]",0.0335463946685195,False,1.0,1.0,0.4920634920634921,0
9,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[11.0, 4.0, 0.0, 1.0, 2.0, 2.0, 2.0]","[3, 3, 4]","[3, 1, 1]",0.03497139768054088,False,1.0,1.0,0.42857142857142855,0
10,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[6.0, 4.0, 2.0, 1.0, 2.0, 0.0, 2.0]","[3, 3, 4]","[0, 2, 1]",0.04999691589425007,False,1.0,1.0,0.38095238095238093,0
11,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[11.0, 4.0, 0.0, 1.0, 2.0, 1.0, 2.0]","[3, 3, 4]","[1, 1, -1]",0.015160577837377787,False,1.0,0.6666666666666666,0.5714285714285714,0
12,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[11.0, 4.0, 0.0, 1.0, 0.0, 2.0, 2.0]","[3, 3, 4]","[1, 1, 4]",0.009642344045763215,False,1.0,1.0,1.0,0
13,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[11.0, 4.0, 2.0, 1.0, 2.0, 1.0, 2.0]","[3, 3, 4]","[1, 1, 5]",0.010589789443959793,False,1.0,1.0,0.7142857142857143,0
14,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[1.0, 4.0, 0.0, 1.0, 2.0, 1.0, 2.0]","[0, 3, 4]","[3, 5, 4]",0.267890539408351,False,0.1,1.0,0.923076923076923,0
15,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[1.0, 4.0, 2.0, 1.0, 0.0, 1.0, 2.0]","[0, 3, 4]","[4, 0, 5]",0.06700846638220052,False,0.3,1.0,0.7222222222222222,0
16,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[1.0, 4.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[0, 3, 4]","[4, 0, 5]",0.05458429905896386,False,0.3,1.0,1.0,0
17,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[5.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[0, 3, 4]","[3, 1, 2]",0.039210996280113854,False,1.0,1.0,0.6923076923076922,0
18,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[5.0, 4.0, 1.0, 1.0, 2.0, 1.0, 2.0]","[0, 3, 4]","[3, 1, 2]",0.04739312951763471,False,1.0,1.0,0.4006410256410256,0
