,Fact id,Fact,SF,Fact actions,Recourse,fidelity,num_cfs,uncertainty,sparsity,exceptionality,Value
0,24,"[11.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[18.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[3, 0, 4]","[0, 0, 1]",0.07071728135148685,False,0.6,1.0,0.6842105263157894,0
1,24,"[11.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[10.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[3, 0, 4]","[2, 4, 4]",0.0907523160179456,False,0.4,1.0,1.0,0
2,24,"[11.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[12.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[3, 0, 4]","[0, 1, 1]",0.03749871999025345,False,1.0,1.0,0.6842105263157894,0
3,24,"[11.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[15.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[3, 0, 4]","[2, 1, 4]",0.03910187352448702,False,0.7,1.0,1.0,0
4,24,"[11.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[6.0, 14.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[3, 0, 4]","[3, 5, 4]",0.006727623287588358,False,1.0,1.0,1.0,0
5,24,"[11.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[15.0, 14.0, 1.0, 2.0, 1.0, 0.0, 1.0]","[3, 0, 4]","[1, 4, 2]",0.028034139579782884,False,0.9,1.0,1.0,0
6,67,"[16.0, 18.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[16.0, 18.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1, 1, 0]","[4, -1, -1]",0.8212252259254456,False,1.0,0.3333333333333333,0.6666666666666666,0
7,67,"[16.0, 18.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[11.0, 18.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[1, 1, 0]","[0, 4, 3]",0.3024538440319399,False,1.0,1.0,0.4747474747474747,0
8,67,"[16.0, 18.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[10.0, 18.0, 0.0, 1.0, 2.0, 1.0, 0.0]","[1, 1, 0]","[4, 3, 2]",0.29392522666603327,False,0.9,1.0,0.8888888888888888,0
9,67,"[16.0, 18.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[21.0, 18.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[1, 1, 0]","[2, 0, 1]",0.19695907520751157,False,1.0,1.0,0.7083333333333334,0
10,67,"[16.0, 18.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[15.0, 18.0, 1.0, 1.0, 0.0, 0.0, 2.0]","[1, 1, 0]","[4, 4, 2]",0.3146231472492218,False,0.6,1.0,0.7142857142857143,0
11,67,"[16.0, 18.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[15.0, 18.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1, 1, 0]","[4, 4, 2]",0.31279634187618893,False,0.6,1.0,0.8888888888888888,0
