,Fact id,Fact,SF,Fact actions,Recourse,fidelity,num_cfs,uncertainty,sparsity,exceptionality,Value
0,24,"[11.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[12.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[3, 0, 4]","[0, 3, 3]",0.041000245759884514,False,1.0,1.0,0.6842105263157894,0
1,24,"[11.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[7.0, 14.0, 1.0, 0.0, 2.0, 2.0, 1.0]","[3, 0, 4]","[3, 4, 0]",0.04337041017909845,False,0.1,1.0,1.0,0
2,24,"[11.0, 14.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[21.0, 14.0, 1.0, 2.0, 1.0, 2.0, 0.0]","[3, 0, 4]","[1, 1, 4]",0.011126492017259201,False,1.0,1.0,1.0,0
3,25,"[11.0, 14.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[11.0, 14.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[0, 1, 4]","[4, 0, 0]",0.13110609352588654,False,1.0,1.0,0.4444444444444445,0
4,25,"[11.0, 14.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[11.0, 14.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[0, 1, 4]","[4, 5, 0]",0.08554704875374834,False,0.2,1.0,0.7333333333333334,0
5,25,"[11.0, 14.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[21.0, 14.0, 2.0, 1.0, 0.0, 0.0, 1.0]","[0, 1, 4]","[1, 4, 1]",0.030146784769992035,False,1.0,1.0,0.75,0
6,25,"[11.0, 14.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[7.0, 14.0, 2.0, 0.0, 1.0, 1.0, 1.0]","[0, 1, 4]","[3, 4, 0]",0.06601694226264954,False,0.6,1.0,1.0,0
7,25,"[11.0, 14.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[21.0, 14.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[0, 1, 4]","[1, 1, -1]",0.017268186900764704,False,1.0,0.6666666666666666,1.0,0
8,69,"[5.0, 9.0, 1.0, 0.0, 2.0, 2.0, 2.0]","[15.0, 9.0, 1.0, 0.0, 2.0, 2.0, 2.0]","[3, 3, 3]","[1, 1, -1]",0.016915252432227135,False,1.0,0.6666666666666666,1.0,0
9,69,"[5.0, 9.0, 1.0, 0.0, 2.0, 2.0, 2.0]","[0.0, 9.0, 1.0, 1.0, 2.0, 2.0, 2.0]","[3, 3, 3]","[2, 3, 4]",0.06556411956747372,False,0.6,1.0,1.0,0
10,69,"[5.0, 9.0, 1.0, 0.0, 2.0, 2.0, 2.0]","[16.0, 9.0, 1.0, 0.0, 2.0, 2.0, 2.0]","[3, 3, 3]","[0, 1, 1]",0.04419900352756182,False,1.0,1.0,0.6875,0
11,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[1.0, 4.0, 2.0, 1.0, 0.0, 1.0, 2.0]","[0, 3, 4]","[3, 4, -1]",0.07103771716356277,False,1.0,0.6666666666666666,0.5384615384615384,0
12,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[11.0, 4.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[0, 3, 4]","[1, 5, 1]",0.01546800280145059,False,1.0,1.0,1.0,0
13,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[0, 3, 4]","[2, 2, 5]",0.08805053514273216,False,0.4,1.0,1.0,0
14,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[6.0, 4.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[0, 3, 4]","[3, 3, 1]",0.05109229000906149,False,1.0,1.0,0.689655172413793,0
15,145,"[6.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[5.0, 9.0, 1.0, 2.0, 2.0, 2.0, 2.0]","[0, 3, 3]","[2, 4, -1]",0.09795483015477657,False,1.0,0.6666666666666666,1.0,0
16,145,"[6.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[11.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[0, 3, 3]","[1, 4, 5]",0.01922544836997986,False,1.0,1.0,0.75,0
17,145,"[6.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[6.0, 9.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[0, 3, 3]","[4, 0, 2]",0.2743629291653633,False,1.0,1.0,0.43,0
