,Fact id,Fact,SF,Fact actions,Recourse,fidelity,uncertainty,num_cfs,sparsity,exceptionality,Value
0,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[11, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[1, 1, -1]",0.37127585709095,1.0,False,0.6666666666666666,0.44664371772805506,0
1,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[2, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[3, 0, 4]",0.16077033740778765,1.0,False,1.0,0.3650793650793651,0
2,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[16, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[1, 1, 3]",0.26553574452797574,0.4,False,1.0,0.6310958118187034,0
3,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[7, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[3, 0, 1]",0.3130333373943965,1.0,False,1.0,0.34753550543024225,0
4,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[4, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[3, -1, -1]",0.4200855791568756,1.0,False,0.3333333333333333,1.0,0
5,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[14, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[1, 0, -1]",0.04495062120258808,1.0,False,0.6666666666666666,0.07255747126436782,0
6,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[19, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[0, 1, 1]",0.09341206401586533,1.0,False,1.0,0.06210089399744573,0
7,7,"[12, 12, 10, 11, 12, 15, 16, 17]","[4, 12, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[0, 3, 0]",0.045533139569063984,1.0,False,1.0,0.6984126984126985,0
8,7,"[12, 12, 10, 11, 12, 15, 16, 17]","[8, 12, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[-1, 0, 2]",0.07475241553038359,1.0,False,0.6666666666666666,0.5476190476190477,0
9,7,"[12, 12, 10, 11, 12, 15, 16, 17]","[3, 12, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[2, 3, 3]",0.10504143964499235,1.0,False,1.0,0.3536098310291858,0
10,7,"[12, 12, 10, 11, 12, 15, 16, 17]","[24, 12, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[1, 1, 1]",0.3303637107213338,1.0,False,1.0,0.26813044836300653,0
11,7,"[12, 12, 10, 11, 12, 15, 16, 17]","[7, 12, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[-1, 2, 2]",0.1095469668507576,1.0,False,0.6666666666666666,0.5080645161290323,0
12,7,"[12, 12, 10, 11, 12, 15, 16, 17]","[2, 12, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[2, 3, 2]",0.1045891943698128,1.0,False,1.0,0.3726574500768049,0
13,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[7, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[0, 3, 1]",0.16656611859798431,1.0,False,1.0,0.06172839506172839,0
14,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[1, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[0, 2, 3]",0.18948794653018317,1.0,False,1.0,0.05555555555555555,0
15,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[11, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[1, 1, -1]",0.5288652777671814,1.0,False,0.6666666666666666,0.7780136824722812,0
16,34,"[17, 10, 10, 11, 12, 15, 16, 17]","[21, 10, 10, 11, 12, 15, 16, 17]","[2, 2, 3]","[-1, 0, -1]",0.10400454699993134,1.0,False,0.3333333333333333,0.00273224043715847,0
17,34,"[17, 10, 10, 11, 12, 15, 16, 17]","[6, 10, 10, 11, 12, 15, 16, 17]","[2, 2, 3]","[4, 0, -1]",0.03720877319574356,1.0,False,0.6666666666666666,0.005116978116013795,0
18,37,"[16, 11, 10, 11, 12, 15, 16, 17]","[6, 11, 10, 11, 12, 15, 16, 17]","[2, 3, 4]","[3, 0, 3]",0.18939115355412164,1.0,False,1.0,0.010518322111371372,0
19,37,"[16, 11, 10, 11, 12, 15, 16, 17]","[23, 11, 10, 11, 12, 15, 16, 17]","[2, 3, 4]","[-1, 3, 0]",0.2669457793235779,0.9,False,0.6666666666666666,0.02624460688976818,0
20,37,"[16, 11, 10, 11, 12, 15, 16, 17]","[17, 11, 10, 11, 12, 15, 16, 17]","[2, 3, 4]","[-1, 3, 0]",0.1790442317724228,0.9,False,0.6666666666666666,0.027411972585646042,0
21,37,"[16, 11, 10, 11, 12, 15, 16, 17]","[19, 11, 10, 11, 12, 15, 16, 17]","[2, 3, 4]","[-1, 0, 0]",0.10973883792757988,1.0,False,0.6666666666666666,0.022830364622022727,0
22,37,"[16, 11, 10, 11, 12, 15, 16, 17]","[7, 11, 10, 11, 12, 15, 16, 17]","[2, 3, 4]","[4, 3, 4]",0.039574481546878815,0.8,False,1.0,0.0172485559768081,0
23,37,"[16, 11, 10, 11, 12, 15, 16, 17]","[21, 11, 10, 11, 12, 15, 16, 17]","[2, 3, 4]","[2, 2, -1]",0.3816426992416382,0.5,False,0.6666666666666666,0.2506463889643268,0
24,39,"[4, 9, 10, 11, 12, 15, 16, 17]","[11, 9, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[3, 1, 1]",0.14567570885022482,1.0,False,1.0,0.04289363990856528,0
25,39,"[4, 9, 10, 11, 12, 15, 16, 17]","[10, 9, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[1, 1, 3]",0.2470017522573471,0.1,False,1.0,0.03225240165538673,0
26,44,"[8, 14, 10, 11, 12, 15, 16, 17]","[0, 14, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[2, 3, 3]",0.16296775390704474,1.0,False,1.0,0.3655038759689923,0
27,44,"[8, 14, 10, 11, 12, 15, 16, 17]","[10, 14, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[2, 1, 3]",0.1867671807607015,0.3,False,1.0,0.03858350951374207,0
28,49,"[12, 0, 10, 11, 12, 15, 16, 17]","[17, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[-1, 0, 3]",0.22846228629350662,1.0,False,0.6666666666666666,0.3783422459893048,0
29,49,"[12, 0, 10, 11, 12, 15, 16, 17]","[22, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 1, 0]",0.1443436493476232,1.0,False,1.0,0.049019607843137254,0
30,49,"[12, 0, 10, 11, 12, 15, 16, 17]","[15, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, 3, -1]",0.3757564127445221,1.0,False,0.6666666666666666,0.35294117647058826,0
31,49,"[12, 0, 10, 11, 12, 15, 16, 17]","[24, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 0, 0]",0.05010829741756121,1.0,False,1.0,0.07192513368983956,0
32,50,"[1, 1, 10, 11, 12, 15, 16, 17]","[6, 1, 10, 11, 12, 15, 16, 17]","[3, 3, 0]","[2, 0, 1]",0.12568613390127817,1.0,False,1.0,0.020479571884326437,0
33,50,"[1, 1, 10, 11, 12, 15, 16, 17]","[16, 1, 10, 11, 12, 15, 16, 17]","[3, 3, 0]","[-1, 3, 0]",0.29888639971613884,1.0,False,0.6666666666666666,0.5609756097560976,0
34,50,"[1, 1, 10, 11, 12, 15, 16, 17]","[13, 1, 10, 11, 12, 15, 16, 17]","[3, 3, 0]","[0, 1, 0]",0.07924054314692815,1.0,False,1.0,0.025525829243451755,0
35,50,"[1, 1, 10, 11, 12, 15, 16, 17]","[5, 1, 10, 11, 12, 15, 16, 17]","[3, 3, 0]","[2, 3, 4]",0.25234661623835564,0.9,False,1.0,0.20058072009291525,0
36,58,"[24, 14, 10, 11, 12, 15, 16, 17]","[17, 14, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[-1, 3, 1]",0.16411134228110313,0.3,False,0.6666666666666666,0.02282608695652174,0
37,58,"[24, 14, 10, 11, 12, 15, 16, 17]","[10, 14, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[3, 1, 2]",0.1230694552262624,0.4,False,1.0,0.34953111679454385,0
38,58,"[24, 14, 10, 11, 12, 15, 16, 17]","[18, 14, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[3, 1, 2]",0.14651152243216833,0.4,False,1.0,0.34855072463768116,0
39,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[6, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[1, 4, 4]",0.18769110242525736,1.0,False,1.0,0.3374613003095975,0
40,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[2, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, -1, -1]",0.1940929889678955,1.0,False,0.3333333333333333,1.0,0
41,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[1, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 4, 4]",0.01871337741613388,1.0,False,1.0,1.0,0
42,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[7, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 1, 0]",0.29559073597192764,1.0,False,0.6666666666666666,0.46697626418988647,0
43,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[4, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 0, 0]",0.15468691537777582,1.0,False,1.0,0.6842105263157895,0
44,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[3, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 0, 4]",0.12415626458823681,1.0,False,1.0,0.7017543859649122,0
45,63,"[18, 17, 10, 11, 12, 15, 16, 17]","[1, 17, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 2, 2]",0.056855532651146255,1.0,False,1.0,0.3611111111111111,0
46,63,"[18, 17, 10, 11, 12, 15, 16, 17]","[9, 17, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 0, 1]",0.3308529332280159,1.0,False,0.6666666666666666,0.47916666666666663,0
47,63,"[18, 17, 10, 11, 12, 15, 16, 17]","[4, 17, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 3, 3]",0.13879595696926117,1.0,False,1.0,0.041666666666666664,0
48,63,"[18, 17, 10, 11, 12, 15, 16, 17]","[7, 17, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[1, 2, -1]",0.3438796326518059,1.0,False,0.6666666666666666,0.3663617886178862,0
49,64,"[2, 2, 10, 11, 12, 15, 16, 17]","[11, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 0, -1]",0.32866673171520233,1.0,False,0.6666666666666666,0.24798711755233493,0
50,64,"[2, 2, 10, 11, 12, 15, 16, 17]","[23, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 0, -1]",0.2851184085011482,1.0,False,0.6666666666666666,0.5277777777777778,0
51,64,"[2, 2, 10, 11, 12, 15, 16, 17]","[15, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 3, -1]",0.5034291446208954,1.0,False,0.6666666666666666,0.11019536019536019,0
52,64,"[2, 2, 10, 11, 12, 15, 16, 17]","[19, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 4, 0]",0.22444580929974714,1.0,False,1.0,0.11092955700798839,0
53,64,"[2, 2, 10, 11, 12, 15, 16, 17]","[24, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 0, 1]",0.08536747097969055,1.0,False,1.0,0.36513323278029164,0
54,68,"[24, 22, 10, 11, 12, 15, 16, 17]","[4, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 0, 3]",0.06737372775872548,1.0,False,1.0,0.0925022583559169,0
55,68,"[24, 22, 10, 11, 12, 15, 16, 17]","[6, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 2, 2]",0.1373172551393509,1.0,False,1.0,0.039513795981841675,0
56,68,"[24, 22, 10, 11, 12, 15, 16, 17]","[7, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 2, 2]",0.11473758518695831,1.0,False,0.6666666666666666,0.046612466124661245,0
57,68,"[24, 22, 10, 11, 12, 15, 16, 17]","[2, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 2, 3]",0.08628377070029576,1.0,False,1.0,0.05217202382994294,0
