,Fact id,Fact,SF,Fact actions,Recourse,fidelity,uncertainty,num_cfs,sparsity,exceptionality,Value
0,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[2, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[3, 3, 0]",0.19340945283571878,1.0,False,1.0,0.047619047619047616,0
1,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[3, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[-1, 0, 0]",0.29405035078525543,1.0,False,0.6666666666666666,0.5238095238095238,0
2,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[9, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[0, 4, 0]",0.044227294623851776,1.0,False,1.0,0.37931034482758613,0
3,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[14, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[-1, 0, 1]",0.05013580992817879,1.0,False,0.6666666666666666,0.08620689655172414,0
4,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[19, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[-1, 1, 1]",0.11614891700446606,1.0,False,0.6666666666666666,0.05866858237547892,0
5,10,"[3, 3, 10, 11, 12, 15, 16, 17]","[19, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 2]","[1, 0, 0]",0.0749453566968441,1.0,False,1.0,0.03688141923436041,0
6,10,"[3, 3, 10, 11, 12, 15, 16, 17]","[24, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 2]","[-1, 1, 1]",0.03504057601094246,1.0,False,0.6666666666666666,0.03746498599439776,0
7,11,"[20, 20, 10, 11, 12, 15, 16, 17]","[13, 20, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[3, 0, -1]",0.03812316246330738,1.0,False,0.6666666666666666,0.013444827020823086,0
8,11,"[20, 20, 10, 11, 12, 15, 16, 17]","[17, 20, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[3, 0, -1]",0.021641962695866823,1.0,False,0.6666666666666666,0.014672897196261681,0
9,14,"[19, 22, 10, 11, 12, 15, 16, 17]","[3, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 4, 2]",0.10405359789729118,1.0,False,0.6666666666666666,0.047619047619047616,0
10,14,"[19, 22, 10, 11, 12, 15, 16, 17]","[4, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 0, 0]",0.09236445277929306,1.0,False,1.0,0.6825396825396824,0
11,19,"[11, 16, 10, 11, 12, 15, 16, 17]","[6, 16, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 3, 2]",0.07975364662706852,1.0,False,0.6666666666666666,0.05775604235712553,0
12,19,"[11, 16, 10, 11, 12, 15, 16, 17]","[7, 16, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 4, 3]",0.09616232042511304,0.9,False,1.0,0.015311280387454744,0
13,19,"[11, 16, 10, 11, 12, 15, 16, 17]","[5, 16, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 0, 3]",0.1375029335419337,1.0,False,1.0,0.011168712089152209,0
14,19,"[11, 16, 10, 11, 12, 15, 16, 17]","[23, 16, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 4, 0]",0.03653029973308245,1.0,False,1.0,0.013922617222609365,0
15,23,"[23, 22, 10, 11, 12, 15, 16, 17]","[3, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 3, 3]",0.0618808443347613,1.0,False,1.0,0.34959349593495936,0
16,23,"[23, 22, 10, 11, 12, 15, 16, 17]","[8, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 0, 2]",0.07278099656105042,1.0,False,1.0,0.0925022583559169,0
17,23,"[23, 22, 10, 11, 12, 15, 16, 17]","[14, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 1, -1]",0.3518241345882416,1.0,False,0.6666666666666666,0.3943089430894309,0
18,23,"[23, 22, 10, 11, 12, 15, 16, 17]","[13, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 1, -1]",0.4207195360213518,1.0,False,0.6666666666666666,0.3902439024390244,0
19,23,"[23, 22, 10, 11, 12, 15, 16, 17]","[6, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 2, 2]",0.10924458379546802,1.0,False,1.0,0.03282906246783987,0
20,23,"[23, 22, 10, 11, 12, 15, 16, 17]","[4, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 3, 0]",0.06760734133422375,1.0,False,0.6666666666666666,0.5121951219512195,0
21,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[22, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 4, 0]",0.22775879378120104,1.0,False,1.0,0.28475199020208203,0
22,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[21, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, 1, -1]",0.14636997878551483,1.0,False,0.6666666666666666,0.5303030303030303,0
23,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[24, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 0, 0]",0.06981373950839043,1.0,False,1.0,0.3663446054750403,0
24,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[1, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 2, 4]",0.1386549354841312,1.0,False,1.0,0.05254901960784314,0
25,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[0, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 4, 2]",0.0944063098480304,1.0,False,1.0,1.0,0
26,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[3, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 0, -1]",0.20545699447393417,1.0,False,0.6666666666666666,0.08941176470588236,0
27,38,"[17, 17, 10, 11, 12, 15, 16, 17]","[24, 17, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[-1, 1, -1]",0.06767231225967407,1.0,False,0.3333333333333333,0.0625,0
28,38,"[17, 17, 10, 11, 12, 15, 16, 17]","[23, 17, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[2, 4, 4]",0.03964979061856866,1.0,False,1.0,0.06377032520325203,0
29,41,"[13, 13, 10, 11, 12, 15, 16, 17]","[15, 13, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[1, 1, 4]",0.04628190025687218,0.4,False,1.0,0.35149658051336713,0
30,41,"[13, 13, 10, 11, 12, 15, 16, 17]","[7, 13, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[1, 2, 3]",0.07221807508418958,0.4,False,1.0,0.022661285269803103,0
31,41,"[13, 13, 10, 11, 12, 15, 16, 17]","[8, 13, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[0, 0, -1]",0.5240527391433716,1.0,False,0.6666666666666666,0.4529804727646454,0
32,42,"[11, 11, 10, 11, 12, 15, 16, 17]","[22, 11, 10, 11, 12, 15, 16, 17]","[3, 2, 3]","[-1, 1, 4]",0.13017888367176056,1.0,False,0.6666666666666666,0.036036036036036036,0
33,42,"[11, 11, 10, 11, 12, 15, 16, 17]","[21, 11, 10, 11, 12, 15, 16, 17]","[3, 2, 3]","[2, 4, 4]",0.03958379849791527,1.0,False,1.0,0.03299929142625772,0
34,43,"[9, 2, 10, 11, 12, 15, 16, 17]","[24, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 0, 4]",0.07320301979780197,1.0,False,1.0,0.3958333333333333,0
35,43,"[9, 2, 10, 11, 12, 15, 16, 17]","[19, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 0, 0]",0.33304691314697266,1.0,False,1.0,0.2670940170940171,0
36,43,"[9, 2, 10, 11, 12, 15, 16, 17]","[18, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 3, 2]",0.3216540974875291,1.0,False,1.0,0.296474358974359,0
