,Fact id,Fact,SF,Fact actions,Recourse,fidelity,uncertainty,num_cfs,sparsity,exceptionality,Value
0,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[1, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[-1, 3, 4]",0.08007101994007826,1.0,False,0.6666666666666666,0.5238095238095238,0
1,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[2, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[1, 3, 0]",0.2631521373987198,1.0,False,1.0,0.30560336584432973,0
2,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[16, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[1, 1, 4]",0.26781347145636875,1.0,False,1.0,0.30442914515203673,0
3,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[8, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[-1, -1, 2]",0.44283759593963623,1.0,False,0.3333333333333333,0.7931034482758621,0
4,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[14, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[0, 0, 1]",0.04940332596500715,1.0,False,1.0,0.08045977011494253,0
5,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[24, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[1, 1, 1]",0.09915875022610028,1.0,False,1.0,0.062368202203807656,0
6,3,"[18, 13, 10, 11, 12, 15, 16, 17]","[17, 13, 10, 11, 12, 15, 16, 17]","[0, 3, 3]","[3, 2, 4]",0.07280625589191914,0.7,False,1.0,0.014080814208202744,0
7,13,"[16, 16, 10, 11, 12, 15, 16, 17]","[14, 16, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[3, 3, 0]",0.20409681710104147,1.0,False,1.0,0.289021164021164,0
8,13,"[16, 16, 10, 11, 12, 15, 16, 17]","[23, 16, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[0, 4, 2]",0.08796629526962836,1.0,False,1.0,0.3703703703703703,0
9,13,"[16, 16, 10, 11, 12, 15, 16, 17]","[19, 16, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[-1, 3, 0]",0.2997920475900173,1.0,False,0.6666666666666666,0.4264520202020202,0
10,13,"[16, 16, 10, 11, 12, 15, 16, 17]","[21, 16, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[1, 2, 2]",0.22039502362410227,1.0,False,1.0,0.05077413479052823,0
11,14,"[19, 22, 10, 11, 12, 15, 16, 17]","[3, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 3, 2]",0.14526565745472908,1.0,False,0.6666666666666666,0.047619047619047616,0
12,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[6, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[3, 1, -1]",0.27832357212901115,1.0,False,0.6666666666666666,0.38888888888888884,0
13,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[0, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[1, 2, 3]",0.22004098196824393,1.0,False,1.0,0.28225130380659547,0
14,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[5, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[1, 4, 2]",0.22097185626626015,1.0,False,1.0,0.2745144295038138,0
15,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[1, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[2, 0, 4]",0.10753889878590901,1.0,False,1.0,0.3703703703703704,0
16,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[7, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[-1, 1, 0]",0.2637600339949131,1.0,False,0.6666666666666666,0.4054022175041283,0
17,17,"[19, 19, 10, 11, 12, 15, 16, 17]","[14, 19, 10, 11, 12, 15, 16, 17]","[1, 1, 0]","[-1, 0, 1]",0.47339387983083725,1.0,False,0.6666666666666666,0.4720695970695971,0
18,17,"[19, 19, 10, 11, 12, 15, 16, 17]","[1, 19, 10, 11, 12, 15, 16, 17]","[1, 1, 0]","[2, 2, 3]",0.06395218273003896,1.0,False,1.0,0.03649469673566059,0
19,17,"[19, 19, 10, 11, 12, 15, 16, 17]","[9, 19, 10, 11, 12, 15, 16, 17]","[1, 1, 0]","[0, 4, -1]",0.05376752000302076,1.0,False,0.6666666666666666,0.5256410256410257,0
