,Fact id,Fact,SF,Fact actions,Recourse,fidelity,uncertainty,num_cfs,sparsity,exceptionality,Value
0,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[1, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[4, 3, -1]",0.08007101994007826,1.0,False,0.6666666666666666,0.5238095238095238,0
1,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[2, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[-1, 0, -1]",0.32207703590393066,1.0,False,0.3333333333333333,0.047619047619047616,0
2,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[16, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[1, 1, 0]",0.3464726308981578,0.6,False,1.0,0.30442914515203673,0
3,1,"[10, 18, 10, 11, 12, 15, 16, 17]","[5, 18, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 2, 4]",0.07782506632308166,0.6,False,1.0,0.3536783134306354,0
4,1,"[10, 18, 10, 11, 12, 15, 16, 17]","[1, 18, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 3, 3]",0.10693968832492828,0.8,False,1.0,0.022767595227067203,0
5,1,"[10, 18, 10, 11, 12, 15, 16, 17]","[6, 18, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 0, 0]",0.307316854596138,0.8,False,0.6666666666666666,0.5084033613445378,0
6,1,"[10, 18, 10, 11, 12, 15, 16, 17]","[12, 18, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 0, 0]",0.3271520435810089,0.8,False,0.6666666666666666,0.2881955931979091,0
7,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[14, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[-1, 1, -1]",0.05233326181769371,1.0,False,0.3333333333333333,0.10344827586206896,0
8,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[19, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[0, 1, 1]",0.09341206401586533,1.0,False,1.0,0.06210089399744573,0
9,4,"[15, 2, 10, 11, 12, 15, 16, 17]","[16, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 2, 4]",0.08631186683972676,0.9,False,1.0,0.3494573961863681,0
10,4,"[15, 2, 10, 11, 12, 15, 16, 17]","[20, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 2, 4]",0.12210673714677493,0.9,False,1.0,0.05614556782781082,0
11,4,"[15, 2, 10, 11, 12, 15, 16, 17]","[15, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 2, 3]",0.2819912830988566,0.8,False,1.0,0.3862928348909657,0
12,4,"[15, 2, 10, 11, 12, 15, 16, 17]","[6, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, 2, 3]",0.3139188860853513,0.8,False,1.0,0.15863012031236332,0
13,9,"[4, 4, 10, 11, 12, 15, 16, 17]","[13, 4, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[1, 2, -1]",0.07046040426939726,0.3,False,0.6666666666666666,0.5265486725663717,0
14,9,"[4, 4, 10, 11, 12, 15, 16, 17]","[17, 4, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[-1, 1, 1]",0.013980513904243708,0.9,False,0.6666666666666666,0.030613713216778186,0
15,9,"[4, 4, 10, 11, 12, 15, 16, 17]","[22, 4, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[1, 1, 2]",0.06787471876790126,1.0,False,1.0,0.025873623018835733,0
16,14,"[19, 22, 10, 11, 12, 15, 16, 17]","[4, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 0, -1]",0.05578349530696869,1.0,False,0.6666666666666666,0.5238095238095238,0
17,14,"[19, 22, 10, 11, 12, 15, 16, 17]","[3, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 4, 2]",0.10405359789729118,1.0,False,0.6666666666666666,0.047619047619047616,0
18,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[0, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[2, 4, 2]",0.15204361453652382,1.0,False,1.0,0.040123456790123455,0
19,16,"[10, 10, 10, 11, 12, 15, 16, 17]","[7, 10, 10, 11, 12, 15, 16, 17]","[1, 1, 2]","[0, 1, -1]",0.2050403654575348,1.0,False,0.6666666666666666,0.06481481481481481,0
20,19,"[11, 16, 10, 11, 12, 15, 16, 17]","[5, 16, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 2, 3]",0.05980477295815945,0.9,False,1.0,0.010022570179150798,0
21,19,"[11, 16, 10, 11, 12, 15, 16, 17]","[2, 16, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 2, 3]",0.11990365820626418,0.9,False,1.0,0.00974052218899038,0
22,19,"[11, 16, 10, 11, 12, 15, 16, 17]","[12, 16, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[-1, 1, 1]",0.35452586505562067,1.0,False,0.6666666666666666,0.2602393115957904,0
23,21,"[15, 15, 10, 11, 12, 15, 16, 17]","[17, 15, 10, 11, 12, 15, 16, 17]","[2, 2, 3]","[1, 4, 3]",0.12320019056399663,1.0,False,1.0,0.05128205128205129,0
24,21,"[15, 15, 10, 11, 12, 15, 16, 17]","[24, 15, 10, 11, 12, 15, 16, 17]","[2, 2, 3]","[0, 0, 4]",0.12924188499649367,1.0,False,1.0,0.043432624668322616,0
25,21,"[15, 15, 10, 11, 12, 15, 16, 17]","[18, 15, 10, 11, 12, 15, 16, 17]","[2, 2, 3]","[0, 1, 3]",0.15254650513331094,1.0,False,1.0,0.037711800869695604,0
26,21,"[15, 15, 10, 11, 12, 15, 16, 17]","[12, 15, 10, 11, 12, 15, 16, 17]","[2, 2, 3]","[3, 0, -1]",0.14883596822619438,1.0,False,0.6666666666666666,0.038846419281201895,0
27,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[24, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 0, 0]",0.06981373950839043,1.0,False,1.0,0.3663446054750403,0
28,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[11, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 2, 2]",0.34072575469811756,1.0,False,1.0,0.28393312351357897,0
29,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[22, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 0, 2]",0.1479986011981964,1.0,False,1.0,0.36231884057971014,0
30,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[20, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[4, 2, 2]",0.04307508282363415,1.0,False,1.0,0.3680281071585419,0
31,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[21, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, -1, -1]",0.05908995866775513,1.0,False,0.3333333333333333,1.0,0
32,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[19, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 0, 0]",0.23336734374364218,1.0,False,1.0,0.3073508602585792,0
33,40,"[15, 19, 10, 11, 12, 15, 16, 17]","[10, 19, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 3, 2]",0.1630019440005223,0.5,False,1.0,0.6759259259259259,0
34,40,"[15, 19, 10, 11, 12, 15, 16, 17]","[20, 19, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[1, 0, 4]",0.17327649146318436,0.5,False,1.0,0.3824843945068665,0
35,40,"[15, 19, 10, 11, 12, 15, 16, 17]","[1, 19, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, 3]",0.05122414976358414,0.7,False,1.0,0.6706827309236948,0
36,40,"[15, 19, 10, 11, 12, 15, 16, 17]","[12, 19, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 0, 4]",0.17356955508391061,0.5,False,1.0,0.011972386587771203,0
37,45,"[21, 21, 10, 11, 12, 15, 16, 17]","[5, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 0]","[3, 3, 2]",0.11126339063048363,0.8,False,1.0,0.060982519972115456,0
38,45,"[21, 21, 10, 11, 12, 15, 16, 17]","[15, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 0]","[3, 3, 2]",0.05418100021779537,0.8,False,1.0,0.3457943925233644,0
39,45,"[21, 21, 10, 11, 12, 15, 16, 17]","[12, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 0]","[0, 4, 2]",0.06162460676083962,0.8,False,1.0,0.3390941007763438,0
