,Fact id,Fact,SF,Fact actions,Recourse,fidelity,num_cfs,uncertainty,sparsity,exceptionality,Value
0,65,"[11.0, 13.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[0.0, 13.0, 2.0, 1.0, 2.0, 1.0, 0.0]","[0, 1, 1]","[5, 4, 4]",0.08488028729334474,False,1.0,1.0,1.0,0
1,65,"[11.0, 13.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[6.0, 13.0, 2.0, 1.0, 2.0, 1.0, 0.0]","[0, 1, 1]","[3, 0, 1]",0.34117866307497025,False,1.0,1.0,0.8333333333333334,0
2,65,"[11.0, 13.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[10.0, 13.0, 2.0, 1.0, 2.0, 1.0, 2.0]","[0, 1, 1]","[-1, 1, 1]",0.289755180478096,False,1.0,0.6666666666666666,1.0,0
3,65,"[11.0, 13.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[11.0, 13.0, 2.0, 1.0, 2.0, 1.0, 0.0]","[0, 1, 1]","[0, 1, 1]",0.5238552590211233,False,1.0,1.0,0.5833333333333334,0
4,116,"[11.0, 3.0, 2.0, 0.0, 1.0, 1.0, 0.0]","[21.0, 3.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[3, 3, 0]","[4, 0, -1]",0.11305932700634003,False,0.1,0.6666666666666666,1.0,0
5,116,"[11.0, 3.0, 2.0, 0.0, 1.0, 1.0, 0.0]","[22.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0]","[3, 3, 0]","[0, 0, 5]",0.08475305411654215,False,0.1,1.0,1.0,0
6,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[0.0, 19.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[1, 0, 4]","[3, 3, -1]",0.040819100104272366,False,1.0,0.6666666666666666,1.0,0
7,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[0.0, 19.0, 1.0, 2.0, 0.0, 1.0, 2.0]","[1, 0, 4]","[3, 3, -1]",0.044291336089372635,False,1.0,0.6666666666666666,0.6666666666666666,0
8,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[1, 0, 4]","[1, 0, 4]",0.6417222420374552,False,1.0,1.0,0.4444444444444444,0
9,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[5.0, 19.0, 0.0, 2.0, 2.0, 1.0, 2.0]","[1, 0, 4]","[3, 5, 5]",0.018096432633077104,False,1.0,1.0,1.0,0
10,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[0.0, 19.0, 0.0, 2.0, 2.0, 1.0, 2.0]","[1, 0, 4]","[3, 3, 5]",0.0303245538379997,False,1.0,1.0,0.7777777777777777,0
11,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[11.0, 19.0, 1.0, 2.0, 2.0, 1.0, 0.0]","[1, 0, 4]","[-1, -1, 0]",0.16953766345977783,False,1.0,0.3333333333333333,1.0,0
12,180,"[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[0.0, 23.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[1, 1, 1]","[2, 3, 5]",0.0404871649419268,False,1.0,1.0,1.0,0
13,180,"[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[12.0, 23.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[1, 1, 1]","[-1, 1, 0]",0.36069430783391,False,1.0,0.6666666666666666,0.75,0
14,180,"[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[11.0, 23.0, 1.0, 0.0, 2.0, 2.0, 1.0]","[1, 1, 1]","[4, 1, -1]",0.4093061089515686,False,1.0,0.6666666666666666,0.6666666666666666,0
15,180,"[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[11.0, 23.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[1, 1, 1]","[1, -1, -1]",0.6583536863327026,False,1.0,0.3333333333333333,0.5,0
16,180,"[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[16.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[1, 1, 1]","[1, 1, 0]",0.5413597325483958,False,1.0,1.0,0.5416666666666666,0
17,180,"[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[1, 1, 1]","[1, 1, 1]",0.7142231265703837,False,1.0,1.0,0.3888888888888889,0
18,180,"[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[1.0, 23.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[1, 1, 1]","[-1, 4, 3]",0.08509941212832928,False,1.0,0.6666666666666666,1.0,0
19,180,"[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[16.0, 23.0, 1.0, 0.0, 2.0, 2.0, 1.0]","[1, 1, 1]","[4, 1, 1]",0.4993535280227661,False,1.0,1.0,0.5555555555555555,0
20,180,"[21.0, 23.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[10.0, 23.0, 1.0, 0.0, 2.0, 2.0, 1.0]","[1, 1, 1]","[4, 2, 1]",0.23551487425963083,False,1.0,1.0,0.8333333333333334,0
21,183,"[11.0, 13.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[11.0, 13.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[1, 1, 4]","[5, 1, 1]",0.351839210682859,False,1.0,1.0,0.8333333333333334,0
22,183,"[11.0, 13.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[0.0, 13.0, 2.0, 1.0, 2.0, 2.0, 1.0]","[1, 1, 4]","[-1, 5, 2]",0.03390412940643728,False,1.0,0.6666666666666666,1.0,0
23,185,"[16.0, 19.0, 2.0, 0.0, 2.0, 0.0, 2.0]","[2.0, 19.0, 0.0, 2.0, 2.0, 0.0, 2.0]","[1, 1, 1]","[5, 0, 5]",0.022031115911280114,False,1.0,1.0,1.0,0
