,Fact id,Fact,SF,Fact actions,Recourse,fidelity,num_cfs,uncertainty,sparsity,exceptionality,Value
17,145,"[6.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[20.0, 9.0, 0.0, 2.0, 2.0, 0.0, 0.0]","[0, 3, 3]","[4, 1, 4]",0.05586033686995506,False,1.0,1.0,0.7222222222222222,0
18,145,"[6.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[20.0, 9.0, 2.0, 2.0, 2.0, 2.0, 0.0]","[0, 3, 3]","[-1, 1, 5]",0.024105712538585067,False,1.0,0.6666666666666666,1.0,0
19,145,"[6.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[11.0, 9.0, 1.0, 2.0, 2.0, 0.0, 0.0]","[0, 3, 3]","[-1, 0, 3]",0.482902854681015,False,1.0,0.6666666666666666,0.8333333333333333,0
20,145,"[6.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[11.0, 9.0, 0.0, 2.0, 2.0, 0.0, 1.0]","[0, 3, 3]","[-1, 0, 3]",0.5363588333129883,False,1.0,0.6666666666666666,0.43333333333333335,0
21,145,"[6.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[16.0, 9.0, 0.0, 2.0, 2.0, 1.0, 1.0]","[0, 3, 3]","[0, 3, 1]",0.3456858843564987,False,1.0,1.0,0.5555555555555556,0
22,145,"[6.0, 9.0, 1.0, 2.0, 2.0, 2.0, 0.0]","[0.0, 9.0, 0.0, 2.0, 2.0, 1.0, 1.0]","[0, 3, 3]","[3, 3, 3]",0.23090609163045883,False,0.9,1.0,1.0,0
23,158,"[15.0, 23.0, 1.0, 1.0, 2.0, 2.0, 0.0]","[5.0, 23.0, 1.0, 1.0, 2.0, 0.0, 2.0]","[1, 1, 1]","[1, 3, 1]",0.23310842116673788,False,0.3,1.0,1.0,0
24,158,"[15.0, 23.0, 1.0, 1.0, 2.0, 2.0, 0.0]","[15.0, 23.0, 1.0, 1.0, 2.0, 1.0, 2.0]","[1, 1, 1]","[1, 1, 1]",0.41606884201367694,False,0.1,1.0,0.8333333333333334,0
25,177,"[16.0, 19.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[15.0, 19.0, 0.0, 0.0, 0.0, 2.0, 2.0]","[1, 0, 4]","[-1, -1, 1]",0.41030994057655334,False,1.0,0.3333333333333333,0.2,0
26,177,"[16.0, 19.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[15.0, 19.0, 0.0, 0.0, 1.0, 2.0, 1.0]","[1, 0, 4]","[2, 1, -1]",0.2581811174750328,False,1.0,0.6666666666666666,0.75,0
27,177,"[16.0, 19.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[10.0, 19.0, 2.0, 0.0, 2.0, 2.0, 0.0]","[1, 0, 4]","[5, 2, -1]",0.07713201688602567,False,0.1,0.6666666666666666,1.0,0
28,177,"[16.0, 19.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[0.0, 19.0, 1.0, 0.0, 2.0, 2.0, 0.0]","[1, 0, 4]","[-1, 3, 3]",0.06887535378336906,False,0.3,0.6666666666666666,1.0,0
29,177,"[16.0, 19.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[0.0, 19.0, 2.0, 1.0, 2.0, 2.0, 0.0]","[1, 0, 4]","[5, 3, 3]",0.04339950190236171,False,0.2,1.0,1.0,0
30,177,"[16.0, 19.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[0.0, 19.0, 1.0, 0.0, 1.0, 2.0, 0.0]","[1, 0, 4]","[5, 3, 3]",0.047286011589070163,False,0.2,1.0,0.7999999999999999,0
31,177,"[16.0, 19.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[20.0, 19.0, 2.0, 2.0, 0.0, 2.0, 1.0]","[1, 0, 4]","[1, 2, 1]",0.22726169849435487,False,1.0,1.0,0.7333333333333334,0
32,177,"[16.0, 19.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[15.0, 19.0, 2.0, 1.0, 1.0, 2.0, 1.0]","[1, 0, 4]","[1, 0, 2]",0.3673553119103114,False,1.0,1.0,0.5333333333333333,0
33,191,"[11.0, 14.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[20.0, 14.0, 2.0, 2.0, 1.0, 0.0, 0.0]","[3, 3, 0]","[4, 5, -1]",0.055825318151619285,False,1.0,0.6666666666666666,1.0,0
34,191,"[11.0, 14.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[15.0, 14.0, 2.0, 2.0, 1.0, 2.0, 0.0]","[3, 3, 0]","[1, 3, 4]",0.21157048145929971,False,1.0,1.0,0.8888888888888888,0
35,191,"[11.0, 14.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[15.0, 14.0, 2.0, 2.0, 1.0, 0.0, 0.0]","[3, 3, 0]","[2, 4, 3]",0.2359495311975479,False,1.0,1.0,0.8333333333333334,0
36,191,"[11.0, 14.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[10.0, 14.0, 2.0, 0.0, 1.0, 2.0, 0.0]","[3, 3, 0]","[3, 4, 3]",0.3631959731380145,False,1.0,1.0,0.7777777777777778,0
37,191,"[11.0, 14.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[20.0, 14.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[3, 3, 0]","[5, 5, 1]",0.024859606521204114,False,1.0,1.0,1.0,0
38,191,"[11.0, 14.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[11.0, 14.0, 2.0, 2.0, 1.0, 0.0, 1.0]","[3, 3, 0]","[3, 3, 0]",0.5306468506654104,False,1.0,1.0,0.5555555555555556,0
39,191,"[11.0, 14.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[10.0, 14.0, 2.0, 2.0, 1.0, 1.0, 1.0]","[3, 3, 0]","[3, 3, 2]",0.37757205466429394,False,1.0,1.0,0.7777777777777777,0
40,209,"[16.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[20.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[3, 0, 4]","[5, 5, 4]",0.019371501713370282,False,1.0,1.0,1.0,0
41,209,"[16.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[15.0, 18.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[3, 0, 4]","[3, 0, 2]",0.32486151593426865,False,1.0,1.0,0.6875,0
42,209,"[16.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[15.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, 0, 4]","[3, 0, 2]",0.3336648928622405,False,1.0,1.0,0.5703703703703704,0
43,209,"[16.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[21.0, 18.0, 1.0, 1.0, 0.0, 1.0, 2.0]","[3, 0, 4]","[-1, 2, 0]",0.17258203029632568,False,1.0,0.6666666666666666,1.0,0
44,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[6.0, 4.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[3, 3, 4]","[-1, 5, 3]",0.3283522180863656,False,1.0,0.6666666666666666,0.7,0
45,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[11.0, 4.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[3, 3, 4]","[-1, 5, -1]",0.00102807127404958,False,1.0,0.3333333333333333,1.0,0
46,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[0.0, 4.0, 1.0, 2.0, 2.0, 1.0, 1.0]","[3, 3, 4]","[3, 3, 2]",0.4818555396050215,False,1.0,1.0,0.49206349206349204,0
47,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[16.0, 4.0, 1.0, 2.0, 1.0, 0.0, 2.0]","[3, 3, 4]","[4, 4, 1]",0.05204420288403829,False,1.0,1.0,0.7142857142857143,0
48,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[6.0, 4.0, 1.0, 2.0, 0.0, 1.0, 1.0]","[3, 3, 4]","[3, 1, 3]",0.47043946757912636,False,1.0,1.0,0.5277777777777778,0
49,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[6.0, 4.0, 1.0, 0.0, 2.0, 0.0, 1.0]","[3, 3, 4]","[3, 4, -1]",0.34823793778195977,False,1.0,0.6666666666666666,0.6666666666666666,0
50,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[1.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, 3, 4]","[3, 4, 3]",0.4603080467010538,False,1.0,1.0,0.5555555555555555,0
51,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[1.0, 4.0, 1.0, 0.0, 2.0, 0.0, 0.0]","[3, 3, 4]","[3, 4, 3]",0.4567683453982075,False,1.0,1.0,0.611111111111111,0
52,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[1.0, 4.0, 1.0, 2.0, 1.0, 2.0, 2.0]","[3, 3, 4]","[-1, 3, 3]",0.6940000355243683,False,1.0,0.6666666666666666,0.5625,0
53,211,"[1.0, 4.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[18.0, 4.0, 1.0, 2.0, 2.0, 0.0, 2.0]","[3, 3, 4]","[0, 1, 0]",0.11029968410730362,False,1.0,1.0,0.6923076923076924,0
54,220,"[16.0, 18.0, 2.0, 2.0, 2.0, 0.0, 2.0]","[0.0, 18.0, 2.0, 0.0, 2.0, 2.0, 2.0]","[1, 1, 4]","[4, 3, 2]",0.04107987803096572,False,0.4,1.0,0.75,0
55,231,"[1.0, 3.0, 0.0, 1.0, 2.0, 1.0, 2.0]","[16.0, 3.0, 2.0, 1.0, 0.0, 0.0, 2.0]","[3, 3, 3]","[4, 3, 1]",0.2689929244418939,False,1.0,1.0,0.7777777777777777,0
56,231,"[1.0, 3.0, 0.0, 1.0, 2.0, 1.0, 2.0]","[16.0, 3.0, 0.0, 1.0, 2.0, 2.0, 2.0]","[3, 3, 3]","[4, 5, -1]",0.012483004305977374,False,1.0,0.6666666666666666,1.0,0
57,231,"[1.0, 3.0, 0.0, 1.0, 2.0, 1.0, 2.0]","[6.0, 3.0, 0.0, 1.0, 0.0, 2.0, 2.0]","[3, 3, 3]","[4, 3, 3]",0.5110053867101669,False,1.0,1.0,0.611111111111111,0
58,231,"[1.0, 3.0, 0.0, 1.0, 2.0, 1.0, 2.0]","[16.0, 3.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, 3, 3]","[1, 4, 3]",0.23550037667155266,False,1.0,1.0,0.8333333333333334,0
59,312,"[11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 14.0, 1.0, 0.0, 2.0, 1.0, 0.0]","[0, 1, 4]","[-1, 3, 4]",0.07373818382620811,False,0.3,0.6666666666666666,1.0,0
60,312,"[11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[7.0, 14.0, 1.0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 4]","[4, 0, 0]",0.17856031407912573,False,0.1,1.0,0.8888888888888888,0
61,312,"[11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[7.0, 14.0, 1.0, 0.0, 2.0, 2.0, 1.0]","[0, 1, 4]","[0, 5, 0]",0.15015978342853487,False,0.2,1.0,1.0,0
62,312,"[11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[5.0, 14.0, 1.0, 1.0, 2.0, 1.0, 2.0]","[0, 1, 4]","[1, 3, 2]",0.1693242366115252,False,0.1,1.0,1.0,0
63,312,"[11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[11.0, 14.0, 1.0, 0.0, 0.0, 0.0, 2.0]","[0, 1, 4]","[1, 0, 4]",0.4523897171020508,False,1.0,1.0,0.5555555555555555,0
64,312,"[11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 14.0, 1.0, 1.0, 2.0, 2.0, 2.0]","[0, 1, 4]","[3, 5, 2]",0.04578587090751777,False,0.5,1.0,1.0,0
65,312,"[11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[15.0, 14.0, 1.0, 1.0, 2.0, 1.0, 2.0]","[0, 1, 4]","[1, 2, 1]",0.15679232651988664,False,1.0,1.0,0.7333333333333334,0
66,312,"[11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[11.0, 14.0, 1.0, 0.0, 2.0, 2.0, 0.0]","[0, 1, 4]","[0, 1, 5]",0.31320833321660757,False,1.0,1.0,0.7222222222222223,0
67,312,"[11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[10.0, 14.0, 1.0, 2.0, 2.0, 1.0, 0.0]","[0, 1, 4]","[2, 1, -1]",0.3098084405064583,False,1.0,0.6666666666666666,0.75,0
68,318,"[16.0, 19.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[15.0, 19.0, 1.0, 0.0, 0.0, 2.0, 1.0]","[1, 1, 0]","[-1, 1, 1]",0.35772770643234253,False,1.0,0.6666666666666666,0.75,0
69,318,"[16.0, 19.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[15.0, 19.0, 1.0, 2.0, 0.0, 2.0, 1.0]","[1, 1, 0]","[-1, 1, 1]",0.3468773812055588,False,1.0,0.6666666666666666,1.0,0
70,318,"[16.0, 19.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[0.0, 19.0, 1.0, 0.0, 2.0, 2.0, 1.0]","[1, 1, 0]","[5, 3, 2]",0.07579749318150182,False,0.2,1.0,1.0,0
71,318,"[16.0, 19.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[20.0, 19.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[1, 1, 0]","[1, 1, 1]",0.2518741463621457,False,1.0,1.0,0.6666666666666666,0
72,318,"[16.0, 19.0, 1.0, 0.0, 1.0, 2.0, 1.0]","[20.0, 19.0, 1.0, 0.0, 0.0, 2.0, 1.0]","[1, 1, 0]","[1, 1, 1]",0.24859276848534742,False,1.0,1.0,0.8333333333333334,0
73,319,"[16.0, 23.0, 2.0, 1.0, 1.0, 0.0, 2.0]","[5.0, 23.0, 2.0, 1.0, 1.0, 0.0, 2.0]","[0, 1, 1]","[-1, 0, 2]",0.18370476737618446,False,0.9,0.6666666666666666,1.0,0
74,319,"[16.0, 23.0, 2.0, 1.0, 1.0, 0.0, 2.0]","[15.0, 23.0, 2.0, 1.0, 1.0, 1.0, 2.0]","[0, 1, 1]","[1, 1, 2]",0.23673024028539658,False,0.6,1.0,1.0,0
75,319,"[16.0, 23.0, 2.0, 1.0, 1.0, 0.0, 2.0]","[20.0, 23.0, 2.0, 1.0, 1.0, 0.0, 2.0]","[0, 1, 1]","[1, 1, 1]",0.3322453002134959,False,1.0,1.0,0.7777777777777778,0
76,329,"[1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[5.0, 3.0, 0.0, 2.0, 1.0, 1.0, 0.0]","[3, 3, 0]","[-1, 5, 3]",0.30945289466762915,False,1.0,0.6666666666666666,0.8333333333333333,0
77,329,"[1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[15.0, 3.0, 0.0, 2.0, 1.0, 1.0, 1.0]","[3, 3, 0]","[5, 5, 1]",0.008910277082274357,False,1.0,1.0,1.0,0
78,329,"[1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[20.0, 3.0, 0.0, 2.0, 1.0, 1.0, 0.0]","[3, 3, 0]","[1, 1, 4]",0.06228691960374514,False,1.0,1.0,0.7333333333333334,0
79,329,"[1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[0.0, 3.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[3, 3, 0]","[3, 3, 3]",0.5028236160675684,False,1.0,1.0,0.49206349206349204,0
80,329,"[1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[20.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0]","[3, 3, 0]","[1, 1, -1]",0.024933146312832832,False,1.0,0.6666666666666666,1.0,0
81,329,"[1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[6.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, 3, 0]","[3, 0, 4]",0.24926153618919974,False,1.0,1.0,0.6388888888888888,0
82,459,"[6.0, 9.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[15.0, 9.0, 0.0, 2.0, 2.0, 1.0, 1.0]","[0, 3, 4]","[1, 5, 5]",0.00917001588580509,False,1.0,1.0,1.0,0
83,459,"[6.0, 9.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[0.0, 9.0, 0.0, 2.0, 2.0, 1.0, 1.0]","[0, 3, 4]","[3, 3, -1]",0.20319110341370106,False,0.7,0.6666666666666666,1.0,0
84,459,"[6.0, 9.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[6.0, 9.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[0, 3, 4]","[0, 3, 4]",0.5766031841437022,False,1.0,1.0,0.611111111111111,0
85,459,"[6.0, 9.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[21.0, 9.0, 0.0, 2.0, 2.0, 1.0, 2.0]","[0, 3, 4]","[1, 0, 1]",0.16116729254523912,False,1.0,1.0,0.8333333333333334,0
86,459,"[6.0, 9.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[15.0, 9.0, 1.0, 2.0, 2.0, 1.0, 1.0]","[0, 3, 4]","[5, 1, -1]",0.011646718834526837,False,1.0,0.6666666666666666,1.0,0
87,459,"[6.0, 9.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[6.0, 9.0, 0.0, 2.0, 0.0, 1.0, 1.0]","[0, 3, 4]","[0, 4, 3]",0.3406138665353258,False,1.0,1.0,0.7777777777777778,0
88,459,"[6.0, 9.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[0.0, 9.0, 1.0, 2.0, 2.0, 1.0, 1.0]","[0, 3, 4]","[3, 3, 3]",0.1561178540190061,False,0.9,1.0,1.0,0
89,459,"[6.0, 9.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[0.0, 9.0, 1.0, 2.0, 2.0, 1.0, 2.0]","[0, 3, 4]","[2, 3, 3]",0.17346688732504845,False,0.6,1.0,1.0,0
90,499,"[11.0, 14.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[15.0, 14.0, 0.0, 2.0, 1.0, 1.0, 1.0]","[1, 0, 4]","[5, 1, 1]",0.15322988006907204,False,1.0,1.0,0.75,0
91,499,"[11.0, 14.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[15.0, 14.0, 1.0, 2.0, 1.0, 1.0, 1.0]","[1, 0, 4]","[1, 1, -1]",0.2396233631297946,False,1.0,0.6666666666666666,1.0,0
92,499,"[11.0, 14.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[11.0, 14.0, 2.0, 2.0, 0.0, 1.0, 0.0]","[1, 0, 4]","[1, 0, 4]",0.6178635954856873,False,1.0,1.0,0.5277777777777778,0
93,499,"[11.0, 14.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[7.0, 14.0, 2.0, 0.0, 1.0, 1.0, 2.0]","[1, 0, 4]","[0, 4, 0]",0.1365089388564229,False,0.5,1.0,1.0,0
94,499,"[11.0, 14.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[15.0, 14.0, 0.0, 2.0, 1.0, 1.0, 2.0]","[1, 0, 4]","[1, 2, 1]",0.2109452753017346,False,1.0,1.0,0.7333333333333334,0
95,499,"[11.0, 14.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[2.0, 14.0, 0.0, 2.0, 1.0, 1.0, 2.0]","[1, 0, 4]","[3, 0, 0]",0.0962994893391927,False,0.6,1.0,1.0,0
96,499,"[11.0, 14.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[16.0, 14.0, 1.0, 2.0, 1.0, 1.0, 1.0]","[1, 0, 4]","[1, 0, 1]",0.36211430343488854,False,1.0,1.0,0.6089743589743589,0
97,555,"[16.0, 19.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[7.0, 19.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[1, 5, 0]",0.17770299416345856,False,0.7,1.0,1.0,0
98,555,"[16.0, 19.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[2.0, 19.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[0, 4, 0]",0.10710078477859497,False,1.0,1.0,1.0,0
99,555,"[16.0, 19.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[16.0, 19.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[1, 1, 1]",0.6439369817574819,False,1.0,1.0,0.5555555555555555,0
100,555,"[16.0, 19.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[16.0, 19.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[1, 1, 1]",0.635816345612208,False,1.0,1.0,0.8333333333333334,0
101,555,"[16.0, 19.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[16.0, 19.0, 1.0, 2.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[1, 1, 1]",0.6428416868050894,False,1.0,1.0,0.6666666666666666,0
102,555,"[16.0, 19.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[7.0, 19.0, 2.0, 0.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[4, 1, 0]",0.22973311568299928,False,0.4,1.0,1.0,0
103,555,"[16.0, 19.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[3.0, 19.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[1, 1, 1]","[4, 0, 0]",0.15628991276025772,False,0.9,1.0,1.0,0
104,621,"[1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0]","[15.0, 4.0, 2.0, 2.0, 1.0, 1.0, 2.0]","[3, 0, 4]","[1, 1, 4]",0.04279673472046852,False,1.0,1.0,1.0,0
105,621,"[1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0]","[6.0, 4.0, 2.0, 0.0, 0.0, 1.0, 2.0]","[3, 0, 4]","[0, 3, 1]",0.3307267750302951,False,1.0,1.0,0.46428571428571425,0
106,621,"[1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0]","[15.0, 4.0, 2.0, 2.0, 2.0, 1.0, 2.0]","[3, 0, 4]","[-1, 1, 1]",0.06034206785261631,False,1.0,0.6666666666666666,1.0,0
107,621,"[1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0]","[11.0, 4.0, 2.0, 1.0, 0.0, 1.0, 2.0]","[3, 0, 4]","[-1, 1, 0]",0.11556711234152317,False,1.0,0.6666666666666666,0.75,0
108,621,"[1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0]","[1.0, 4.0, 2.0, 1.0, 0.0, 1.0, 2.0]","[3, 0, 4]","[3, 3, 0]",0.3161822234590848,False,1.0,1.0,0.611111111111111,0
109,621,"[1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0]","[1.0, 4.0, 2.0, 0.0, 0.0, 1.0, 2.0]","[3, 0, 4]","[3, 3, 0]",0.3069295957684517,False,1.0,1.0,0.6666666666666666,0
