,Fact id,Fact,SF,Fact actions,Recourse,fidelity,num_cfs,uncertainty,sparsity,exceptionality,Value
0,47,"[6.0, 3.0, 2.0, 1.0, 2.0, 1.0, 2.0]","[16.0, 3.0, 2.0, 2.0, 2.0, 1.0, 2.0]","[3, 3, 3]","[2, 0, 3]",0.1324987734357516,False,1.0,1.0,0.7777777777777778,0
1,47,"[6.0, 3.0, 2.0, 1.0, 2.0, 1.0, 2.0]","[21.0, 3.0, 0.0, 0.0, 2.0, 1.0, 0.0]","[3, 3, 3]","[-1, -1, 5]",0.0015397811075672507,False,1.0,0.3333333333333333,1.0,0
2,47,"[6.0, 3.0, 2.0, 1.0, 2.0, 1.0, 2.0]","[15.0, 3.0, 1.0, 0.0, 2.0, 1.0, 2.0]","[3, 3, 3]","[-1, 3, 2]",0.3283223733305931,False,1.0,0.6666666666666666,0.75,0
3,53,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[21.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0]","[3, 3, 4]","[4, 1, 1]",0.03486313453565041,False,1.0,1.0,0.7222222222222222,0
4,53,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[1.0, 4.0, 2.0, 1.0, 2.0, 0.0, 0.0]","[3, 3, 4]","[-1, 3, 3]",0.5338100492954254,False,1.0,0.6666666666666666,0.6666666666666666,0
5,53,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[1.0, 4.0, 2.0, 1.0, 2.0, 0.0, 2.0]","[3, 3, 4]","[-1, 3, 3]",0.5176123976707458,False,1.0,0.6666666666666666,0.75,0
6,53,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[6.0, 4.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[3, 3, 4]","[2, 0, 3]",0.336365948120753,False,1.0,1.0,0.6333333333333333,0
7,53,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[11.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0]","[3, 3, 4]","[-1, 5, 4]",0.006498078932054341,False,1.0,0.6666666666666666,1.0,0
8,53,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[11.0, 4.0, 2.0, 1.0, 0.0, 0.0, 2.0]","[3, 3, 4]","[-1, 4, -1]",0.010499228723347187,False,1.0,0.3333333333333333,1.0,0
9,53,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[1.0, 4.0, 2.0, 1.0, 2.0, 1.0, 1.0]","[3, 3, 4]","[3, 3, 0]",0.40520809094111127,False,1.0,1.0,0.6122004357298475,0
10,53,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[6.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0]","[3, 3, 4]","[4, 3, -1]",0.33957170927897096,False,1.0,0.6666666666666666,0.8333333333333333,0
11,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[15.0, 9.0, 2.0, 0.0, 2.0, 2.0, 2.0]","[3, 3, 0]","[5, 4, 4]",0.001722579705528915,False,1.0,1.0,1.0,0
12,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[10.0, 9.0, 2.0, 2.0, 2.0, 0.0, 1.0]","[3, 3, 0]","[3, 0, 2]",0.4271191991865635,False,1.0,1.0,0.5,0
13,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[17.0, 9.0, 2.0, 1.0, 2.0, 0.0, 2.0]","[3, 3, 0]","[5, 0, 0]",0.10112893957799922,False,1.0,1.0,0.7222222222222223,0
14,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[3, 3, 0]","[3, 0, 3]",0.6068072319030762,False,0.6,1.0,0.5555555555555556,0
15,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[5.0, 9.0, 2.0, 2.0, 2.0, 0.0, 0.0]","[3, 3, 0]","[3, 3, -1]",0.8305003046989441,False,0.3,0.6666666666666666,0.5833333333333334,0
16,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[5.0, 9.0, 2.0, 2.0, 2.0, 2.0, 0.0]","[3, 3, 0]","[3, 3, -1]",0.5631405562162399,False,0.3,0.6666666666666666,1.0,0
17,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[5.0, 9.0, 2.0, 2.0, 2.0, 0.0, 2.0]","[3, 3, 0]","[5, 3, 3]",0.21841811020082483,False,0.4,1.0,1.0,0
18,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[6.0, 9.0, 2.0, 1.0, 2.0, 1.0, 0.0]","[3, 3, 0]","[0, 3, 3]",0.49880021313826245,False,0.4,1.0,0.7777777777777777,0
19,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[6.0, 9.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[3, 3, 0]","[0, 3, 3]",0.45997388660907745,False,0.4,1.0,0.8888888888888888,0
20,84,"[6.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[5.0, 9.0, 2.0, 1.0, 2.0, 0.0, 0.0]","[3, 3, 0]","[3, 3, 2]",0.5914114192128181,False,0.4,1.0,0.7222222222222223,0
