,Fact id,Fact,SF,Fact actions,Recourse,fidelity,num_cfs,uncertainty,sparsity,exceptionality,Value
16,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[11.0, 4.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[3, 3, 4]","[-1, -1, 5]",0.0017581701977178454,False,1.0,0.3333333333333333,1.0,0
17,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[13.0, 4.0, 0.0, 1.0, 0.0, 0.0, 2.0]","[3, 3, 4]","[0, 3, 0]",0.2514970898628235,False,0.2,1.0,1.0,0
18,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[5.0, 4.0, 1.0, 1.0, 2.0, 1.0, 2.0]","[3, 3, 4]","[4, 3, 2]",0.28779981285333633,False,1.0,1.0,0.7083333333333334,0
19,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[13.0, 4.0, 0.0, 1.0, 1.0, 0.0, 2.0]","[3, 3, 4]","[-1, 0, 0]",0.0982600748538971,False,0.5,0.6666666666666666,1.0,0
20,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[2.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[3, 3, 4]","[3, 3, 0]",0.496830053627491,False,1.0,1.0,0.4682539682539682,0
21,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[6.0, 4.0, 1.0, 0.0, 0.0, 0.0, 2.0]","[3, 3, 4]","[3, 4, -1]",0.39450004138052464,False,1.0,0.6666666666666666,0.75,0
22,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[17.0, 4.0, 1.0, 0.0, 0.0, 0.0, 2.0]","[3, 3, 4]","[0, 4, 1]",0.05008455862601598,False,0.8,1.0,1.0,0
23,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[1.0, 4.0, 1.0, 1.0, 2.0, 1.0, 2.0]","[3, 3, 4]","[-1, 3, 3]",0.7091000080108643,False,1.0,0.6666666666666666,0.625,0
24,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[13.0, 4.0, 1.0, 1.0, 1.0, 0.0, 2.0]","[3, 3, 4]","[0, 0, 4]",0.11549246807893117,False,0.4,1.0,1.0,0
25,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[13.0, 4.0, 1.0, 1.0, 2.0, 1.0, 2.0]","[3, 3, 4]","[0, 0, 5]",0.06629016359026234,False,0.6,1.0,1.0,0
26,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[11.0, 4.0, 2.0, 1.0, 1.0, 2.0, 2.0]","[3, 3, 4]","[4, 0, 5]",0.06373607243100803,False,0.7,1.0,1.0,0
27,91,"[1.0, 4.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[5.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[3, 3, 4]","[3, 4, 2]",0.28216341758767766,False,1.0,1.0,0.75,0
28,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[5.0, 4.0, 2.0, 1.0, 0.0, 1.0, 2.0]","[0, 3, 4]","[2, 4, 2]",0.13337678710619608,False,1.0,1.0,0.75,0
29,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[5.0, 4.0, 2.0, 0.0, 1.0, 2.0, 2.0]","[0, 3, 4]","[0, 4, 2]",0.1660407433907191,False,1.0,1.0,0.4583333333333333,0
30,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[15.0, 4.0, 2.0, 1.0, 0.0, 2.0, 2.0]","[0, 3, 4]","[5, 1, 1]",0.03278800686045239,False,1.0,1.0,1.0,0
31,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[1.0, 4.0, 2.0, 1.0, 2.0, 2.0, 2.0]","[0, 3, 4]","[0, 3, 5]",0.28907675940232974,False,1.0,1.0,0.4222222222222223,0
32,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[12.0, 4.0, 2.0, 1.0, 0.0, 0.0, 2.0]","[0, 3, 4]","[1, 0, 0]",0.12395702674984932,False,0.6,1.0,1.0,0
33,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[15.0, 4.0, 2.0, 1.0, 1.0, 0.0, 2.0]","[0, 3, 4]","[1, 1, -1]",0.05727012641727924,False,1.0,0.6666666666666666,1.0,0
34,99,"[1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[7.0, 4.0, 2.0, 0.0, 1.0, 0.0, 2.0]","[0, 3, 4]","[0, 4, 0]",0.20685321589310965,False,0.7,1.0,0.75,0
35,130,"[6.0, 9.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[10.0, 9.0, 0.0, 2.0, 1.0, 1.0, 0.0]","[0, 3, 3]","[-1, 5, 3]",0.13000586681300774,False,1.0,0.6666666666666666,0.75,0
36,130,"[6.0, 9.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[16.0, 9.0, 0.0, 2.0, 2.0, 1.0, 1.0]","[0, 3, 3]","[3, 0, 1]",0.20931601027647653,False,1.0,1.0,0.7222222222222222,0
37,130,"[6.0, 9.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[15.0, 9.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[0, 3, 3]","[5, 5, -1]",0.0011146079050377011,False,1.0,0.6666666666666666,1.0,0
38,130,"[6.0, 9.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[6.0, 9.0, 0.0, 2.0, 1.0, 1.0, 1.0]","[0, 3, 3]","[3, 0, 3]",0.3844795723756154,False,1.0,1.0,0.7037037037037036,0
39,130,"[6.0, 9.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[20.0, 9.0, 0.0, 2.0, 2.0, 1.0, 1.0]","[0, 3, 3]","[-1, 1, -1]",0.058883216232061386,False,1.0,0.3333333333333333,1.0,0
40,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[5.0, 19.0, 1.0, 2.0, 2.0, 1.0, 0.0]","[1, 0, 4]","[5, 4, 3]",0.02145642026637991,False,1.0,1.0,1.0,0
41,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[10.0, 19.0, 0.0, 2.0, 0.0, 1.0, 0.0]","[1, 0, 4]","[-1, 2, -1]",0.10917241871356964,False,1.0,0.3333333333333333,1.0,0
42,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[12.0, 19.0, 1.0, 2.0, 0.0, 1.0, 1.0]","[1, 0, 4]","[0, 5, 0]",0.09715635236352682,False,0.8,1.0,1.0,0
43,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[11.0, 19.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[1, 0, 4]","[0, 5, 0]",0.1133011698257178,False,0.8,1.0,0.7333333333333334,0
44,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[5.0, 19.0, 2.0, 2.0, 2.0, 1.0, 0.0]","[1, 0, 4]","[3, 5, 4]",0.03523436957038939,False,1.0,1.0,0.7777777777777777,0
45,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[0.0, 19.0, 0.0, 2.0, 2.0, 1.0, 0.0]","[1, 0, 4]","[-1, 3, 3]",0.040819100104272366,False,1.0,0.6666666666666666,1.0,0
46,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[0.0, 19.0, 1.0, 2.0, 0.0, 1.0, 2.0]","[1, 0, 4]","[-1, 3, 3]",0.044291336089372635,False,1.0,0.6666666666666666,0.6666666666666666,0
47,151,"[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[16.0, 19.0, 2.0, 2.0, 0.0, 0.0, 0.0]","[1, 0, 4]","[0, 1, 4]",0.5738733410835266,False,1.0,1.0,0.611111111111111,0
48,201,"[11.0, 13.0, 2.0, 0.0, 0.0, 2.0, 1.0]","[0.0, 13.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[1, 1, 4]","[-1, 4, 2]",0.02868243178818375,False,1.0,0.6666666666666666,1.0,0
49,201,"[11.0, 13.0, 2.0, 0.0, 0.0, 2.0, 1.0]","[0.0, 13.0, 2.0, 2.0, 2.0, 1.0, 1.0]","[1, 1, 4]","[5, 2, 5]",0.022897870124628145,False,1.0,1.0,1.0,0
50,201,"[11.0, 13.0, 2.0, 0.0, 0.0, 2.0, 1.0]","[7.0, 13.0, 0.0, 0.0, 2.0, 2.0, 1.0]","[1, 1, 4]","[1, 0, 4]",0.24154762427012125,False,0.7,1.0,1.0,0
51,201,"[11.0, 13.0, 2.0, 0.0, 0.0, 2.0, 1.0]","[11.0, 13.0, 2.0, 0.0, 0.0, 0.0, 1.0]","[1, 1, 4]","[1, 1, 4]",0.6410633524258932,False,1.0,1.0,0.7777777777777778,0
52,209,"[16.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[20.0, 18.0, 1.0, 1.0, 2.0, 1.0, 0.0]","[3, 0, 4]","[4, 5, 4]",0.08109051804058254,False,1.0,1.0,1.0,0
53,209,"[16.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[23.0, 18.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, 0, 4]","[0, 0, 0]",0.1707910398642222,False,0.7,1.0,1.0,0
54,209,"[16.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[16.0, 18.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, 0, 4]","[3, 0, 5]",0.31756615033373237,False,1.0,1.0,0.6309523809523809,0
55,209,"[16.0, 18.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[16.0, 18.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, 0, 4]","[3, 0, 4]",0.5793862243493398,False,1.0,1.0,0.611111111111111,0
56,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[2.0, 13.0, 0.0, 2.0, 2.0, 0.0, 1.0]","[1, 1, 4]","[4, 0, 1]",0.11435615022977193,False,0.7,1.0,1.0,0
57,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[6.0, 13.0, 1.0, 0.0, 2.0, 1.0, 0.0]","[1, 1, 4]","[5, 5, 1]",0.13793304609134793,False,1.0,1.0,0.7777777777777778,0
58,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[7.0, 13.0, 1.0, 0.0, 2.0, 2.0, 0.0]","[1, 1, 4]","[-1, 1, 0]",0.2293406743556261,False,0.2,0.6666666666666666,1.0,0
59,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[5.0, 13.0, 1.0, 2.0, 2.0, 2.0, 2.0]","[1, 1, 4]","[1, 2, 4]",0.20275156199932098,False,1.0,1.0,0.7037037037037037,0
60,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[1.0, 13.0, 0.0, 0.0, 2.0, 1.0, 0.0]","[1, 1, 4]","[0, 4, 4]",0.1604204128185908,False,1.0,1.0,0.7777777777777777,0
61,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[7.0, 13.0, 1.0, 0.0, 2.0, 0.0, 0.0]","[1, 1, 4]","[1, 4, 0]",0.17691475401322046,False,0.2,1.0,1.0,0
62,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[1.0, 13.0, 0.0, 0.0, 2.0, 0.0, 1.0]","[1, 1, 4]","[5, 5, 4]",0.04526956845074892,False,1.0,1.0,1.0,0
63,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[0.0, 13.0, 1.0, 0.0, 2.0, 1.0, 1.0]","[1, 1, 4]","[2, 5, -1]",0.057073398027569056,False,1.0,0.6666666666666666,1.0,0
64,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[11.0, 13.0, 1.0, 2.0, 2.0, 0.0, 0.0]","[1, 1, 4]","[1, 0, 1]",0.39693280061086017,False,0.4,1.0,0.8333333333333334,0
65,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[6.0, 13.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[1, 1, 4]","[-1, 4, 1]",0.2811596989631653,False,1.0,0.6666666666666666,0.6666666666666666,0
66,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[7.0, 13.0, 0.0, 0.0, 2.0, 2.0, 1.0]","[1, 1, 4]","[1, 0, 4]",0.1685163974761963,False,0.6,1.0,1.0,0
67,256,"[11.0, 13.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[11.0, 13.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[1, 1, 4]","[1, 1, 4]",0.5884404083093008,False,1.0,1.0,0.611111111111111,0
68,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[10.0, 8.0, 1.0, 2.0, 0.0, 0.0, 2.0]","[3, 3, 4]","[3, 4, 2]",0.2947481448451678,False,1.0,1.0,0.5833333333333334,0
69,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[20.0, 8.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[3, 3, 4]","[1, 4, 2]",0.060620942463477455,False,1.0,1.0,0.7777777777777777,0
70,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[11.0, 8.0, 0.0, 1.0, 2.0, 0.0, 2.0]","[3, 3, 4]","[-1, 5, 3]",0.296065813745372,False,1.0,0.6666666666666666,0.625,0
71,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[17.0, 8.0, 1.0, 2.0, 1.0, 0.0, 2.0]","[3, 3, 4]","[-1, 0, 3]",0.12039761990308762,False,0.8,0.6666666666666666,1.0,0
72,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[12.0, 8.0, 2.0, 0.0, 0.0, 2.0, 2.0]","[3, 3, 4]","[0, 3, 5]",0.19683949067257345,False,0.7,1.0,1.0,0
73,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[16.0, 8.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[3, 3, 4]","[-1, 5, -1]",0.0012967714574187994,False,1.0,0.3333333333333333,1.0,0
74,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[11.0, 8.0, 0.0, 0.0, 2.0, 2.0, 2.0]","[3, 3, 4]","[3, 4, 0]",0.30497028554479283,False,0.5,1.0,1.0,0
75,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[5.0, 8.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[3, 3, 4]","[3, 3, 2]",0.48101286093393963,False,1.0,1.0,0.5370370370370371,0
76,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[5.0, 8.0, 1.0, 0.0, 0.0, 1.0, 2.0]","[3, 3, 4]","[3, 3, 2]",0.5268081625302633,False,1.0,1.0,0.2708333333333333,0
77,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[11.0, 8.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[3, 3, 4]","[3, 0, -1]",0.44231538474559784,False,0.7,0.6666666666666666,1.0,0
78,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[6.0, 8.0, 2.0, 1.0, 0.0, 2.0, 2.0]","[3, 3, 4]","[3, 3, 5]",0.4909557894958804,False,0.6,1.0,0.8333333333333334,0
79,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[22.0, 8.0, 1.0, 1.0, 2.0, 0.0, 0.0]","[3, 3, 4]","[0, 4, 1]",0.11724822968244553,False,1.0,1.0,0.7222222222222222,0
80,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[17.0, 8.0, 2.0, 2.0, 1.0, 0.0, 2.0]","[3, 3, 4]","[4, 0, 3]",0.10764613747596741,False,0.9,1.0,1.0,0
81,257,"[6.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0]","[7.0, 8.0, 1.0, 0.0, 2.0, 0.0, 2.0]","[3, 3, 4]","[3, 0, 3]",0.4300161947806676,False,0.7,1.0,0.8333333333333334,0
82,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[5.0, 8.0, 1.0, 2.0, 2.0, 0.0, 1.0]","[3, 3, 0]","[2, 3, 3]",0.29131126900513965,False,1.0,1.0,0.7222222222222222,0
83,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[10.0, 8.0, 1.0, 2.0, 0.0, 0.0, 1.0]","[3, 3, 0]","[-1, 2, 3]",0.23459873348474503,False,1.0,0.6666666666666666,0.8333333333333333,0
84,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[16.0, 8.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, 3, 0]","[4, 4, 0]",0.14439221719900766,False,1.0,1.0,0.7777777777777778,0
85,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[5.0, 8.0, 1.0, 1.0, 2.0, 0.0, 1.0]","[3, 3, 0]","[3, 3, 5]",0.3397768752183765,False,0.6,1.0,0.8888888888888888,0
86,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[16.0, 8.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[3, 3, 0]","[0, 2, 0]",0.1676505779226621,False,1.0,1.0,0.7777777777777777,0
87,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[6.0, 8.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, 3, 0]","[3, 3, 0]",0.5527590811252594,False,1.0,1.0,0.6388888888888888,0
88,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[12.0, 8.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, 3, 0]","[0, 3, 0]",0.3059813417494297,False,0.7,1.0,0.8333333333333334,0
89,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[20.0, 8.0, 1.0, 0.0, 0.0, 2.0, 1.0]","[3, 3, 0]","[-1, -1, 1]",0.0255568940192461,False,1.0,0.3333333333333333,1.0,0
90,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[6.0, 8.0, 1.0, 2.0, 0.0, 0.0, 1.0]","[3, 3, 0]","[0, 3, 3]",0.4360230738917987,False,1.0,1.0,0.6984126984126983,0
91,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[15.0, 8.0, 1.0, 1.0, 2.0, 0.0, 1.0]","[3, 3, 0]","[1, 3, 4]",0.2520690144350131,False,1.0,1.0,0.7333333333333334,0
92,273,"[6.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[17.0, 8.0, 1.0, 2.0, 1.0, 0.0, 1.0]","[3, 3, 0]","[0, 0, 3]",0.15520031501849493,False,0.6,1.0,1.0,0
93,277,"[6.0, 8.0, 2.0, 0.0, 2.0, 2.0, 2.0]","[11.0, 8.0, 2.0, 1.0, 1.0, 2.0, 2.0]","[3, 0, 4]","[0, 5, 0]",0.15198800600289056,False,0.8,1.0,0.7333333333333334,0
94,277,"[6.0, 8.0, 2.0, 0.0, 2.0, 2.0, 2.0]","[12.0, 8.0, 2.0, 1.0, 0.0, 1.0, 2.0]","[3, 0, 4]","[0, 5, 0]",0.12992306189456335,False,0.8,1.0,1.0,0
95,277,"[6.0, 8.0, 2.0, 0.0, 2.0, 2.0, 2.0]","[15.0, 8.0, 2.0, 1.0, 2.0, 1.0, 2.0]","[3, 0, 4]","[-1, 2, 1]",0.07830245234072208,False,1.0,0.6666666666666666,1.0,0
96,277,"[6.0, 8.0, 2.0, 0.0, 2.0, 2.0, 2.0]","[10.0, 8.0, 2.0, 1.0, 2.0, 1.0, 2.0]","[3, 0, 4]","[5, 4, 4]",0.05592775469024976,False,1.0,1.0,1.0,0
97,277,"[6.0, 8.0, 2.0, 0.0, 2.0, 2.0, 2.0]","[6.0, 8.0, 2.0, 0.0, 0.0, 2.0, 2.0]","[3, 0, 4]","[3, 0, 4]",0.5995754996935526,False,1.0,1.0,0.6666666666666666,0
98,324,"[16.0, 18.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[5.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1, 0, 4]","[-1, 2, 3]",0.07256821915507317,False,1.0,0.6666666666666666,1.0,0
99,324,"[16.0, 18.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[20.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1, 0, 4]","[-1, 1, 1]",0.21673245169222355,False,1.0,0.6666666666666666,0.875,0
100,324,"[16.0, 18.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[21.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1, 0, 4]","[1, 1, 0]",0.20374957347909609,False,1.0,1.0,0.9166666666666666,0
101,324,"[16.0, 18.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[16.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1, 0, 4]","[-1, 1, 0]",0.48340633511543274,False,1.0,0.6666666666666666,0.675,0
102,368,"[21.0, 23.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[6.0, 23.0, 0.0, 0.0, 1.0, 0.0, 2.0]","[1, 1, 1]","[0, 2, 4]",0.18284315864245096,False,1.0,1.0,0.7222222222222222,0
103,368,"[21.0, 23.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[5.0, 23.0, 0.0, 0.0, 0.0, 2.0, 2.0]","[1, 1, 1]","[2, 3, 1]",0.18249732752641043,False,1.0,1.0,0.7777777777777778,0
104,368,"[21.0, 23.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[2.0, 23.0, 0.0, 2.0, 1.0, 0.0, 2.0]","[1, 1, 1]","[3, 0, 1]",0.08992528418699901,False,0.6,1.0,1.0,0
105,368,"[21.0, 23.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[8.0, 23.0, 0.0, 2.0, 1.0, 2.0, 2.0]","[1, 1, 1]","[0, 0, 4]",0.15932690848906836,False,0.2,1.0,1.0,0
106,368,"[21.0, 23.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[1.0, 23.0, 0.0, 0.0, 0.0, 2.0, 2.0]","[1, 1, 1]","[-1, 3, -1]",0.04521592706441879,False,1.0,0.3333333333333333,1.0,0
107,368,"[21.0, 23.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[2.0, 23.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[1, 1, 1]","[0, 3, 5]",0.044333739982297025,False,0.7,1.0,1.0,0
108,368,"[21.0, 23.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[12.0, 23.0, 0.0, 0.0, 0.0, 1.0, 2.0]","[1, 1, 1]","[1, 5, 0]",0.21047162578906864,False,0.8,1.0,0.4444444444444445,0
109,368,"[21.0, 23.0, 0.0, 0.0, 1.0, 2.0, 2.0]","[2.0, 23.0, 0.0, 1.0, 0.0, 1.0, 2.0]","[1, 1, 1]","[0, 3, -1]",0.07339424453675747,False,0.7,0.6666666666666666,1.0,0
