,Fact id,Fact,SF,Fact actions,Recourse,fidelity,uncertainty,num_cfs,sparsity,exceptionality,Value
18,19,"[11, 16, 10, 11, 12, 15, 16, 17]","[13, 16, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 1, -1]",0.3592311907559633,0.5,False,0.6666666666666666,0.049213570320214416,0
19,23,"[23, 22, 10, 11, 12, 15, 16, 17]","[13, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, 4]",0.01321824174374342,1.0,False,1.0,0.04838323857751892,0
20,23,"[23, 22, 10, 11, 12, 15, 16, 17]","[24, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[1, 0, -1]",0.06279634311795235,1.0,False,0.6666666666666666,0.030805687203791468,0
21,23,"[23, 22, 10, 11, 12, 15, 16, 17]","[17, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 2, 4]",0.050467691384255886,1.0,False,1.0,0.02575603701196118,0
22,32,"[11, 6, 10, 11, 12, 15, 16, 17]","[6, 6, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, -1, -1]",0.001968969125300646,0.1,False,0.3333333333333333,0.006329113924050633,0
23,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[22, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[1, 0, 1]",0.3663968990246455,0.9,False,1.0,0.21807375204731153,0
24,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[11, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[1, 0, 1]",0.5926763812700907,0.9,False,1.0,0.09853527595463078,0
25,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[10, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, 2]",0.042686658911406994,1.0,False,1.0,0.35808396924747776,0
26,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[7, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, 2]",0.07307849296679099,1.0,False,1.0,0.019703564058402765,0
27,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[17, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 4, 4]",0.021647826147576172,0.9,False,1.0,1.0,0
28,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[18, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 4, 4]",0.025168111237386864,0.9,False,1.0,0.672782874617737,0
29,36,"[16, 21, 10, 11, 12, 15, 16, 17]","[12, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 4, 2]",0.0308165205642581,0.7,False,1.0,0.3600017067759003,0
30,38,"[17, 17, 10, 11, 12, 15, 16, 17]","[6, 17, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[2, 3, 2]",0.025719627737998962,0.6,False,1.0,0.017274458756268873,0
31,38,"[17, 17, 10, 11, 12, 15, 16, 17]","[22, 17, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[0, 1, -1]",0.06804179958999157,0.9,False,0.6666666666666666,0.02366903283052351,0
32,38,"[17, 17, 10, 11, 12, 15, 16, 17]","[23, 17, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[0, 1, -1]",0.028481331653892994,0.9,False,0.6666666666666666,0.0355814562598219,0
33,38,"[17, 17, 10, 11, 12, 15, 16, 17]","[13, 17, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[0, 3, -1]",0.021165649639442563,1.0,False,0.6666666666666666,0.0428103719224725,0
34,38,"[17, 17, 10, 11, 12, 15, 16, 17]","[7, 17, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[0, 3, -1]",0.0213266434147954,1.0,False,0.6666666666666666,0.014379198884522753,0
35,38,"[17, 17, 10, 11, 12, 15, 16, 17]","[8, 17, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[3, 3, 3]",0.010224452242255211,0.8,False,1.0,0.0205784953733046,0
36,38,"[17, 17, 10, 11, 12, 15, 16, 17]","[19, 17, 10, 11, 12, 15, 16, 17]","[3, 2, 2]","[2, 4, 0]",0.021987170912325382,0.6,False,1.0,0.024017810371922476,0
37,41,"[13, 13, 10, 11, 12, 15, 16, 17]","[18, 13, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[2, 2, 4]",0.01832072964558999,0.2,False,1.0,0.014210045555304347,0
38,41,"[13, 13, 10, 11, 12, 15, 16, 17]","[9, 13, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[3, 0, -1]",0.02433302835561335,1.0,False,0.6666666666666666,0.05344202898550725,0
39,41,"[13, 13, 10, 11, 12, 15, 16, 17]","[8, 13, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[3, -1, -1]",0.046465497463941574,1.0,False,0.3333333333333333,0.041666666666666664,0
40,41,"[13, 13, 10, 11, 12, 15, 16, 17]","[3, 13, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[3, 3, -1]",0.024437760817818344,1.0,False,0.6666666666666666,0.03713768115942029,0
41,42,"[11, 11, 10, 11, 12, 15, 16, 17]","[18, 11, 10, 11, 12, 15, 16, 17]","[3, 2, 3]","[1, 2, 1]",0.33423824111620587,0.3,False,1.0,0.037752150772820715,0
42,42,"[11, 11, 10, 11, 12, 15, 16, 17]","[17, 11, 10, 11, 12, 15, 16, 17]","[3, 2, 3]","[3, 0, -1]",0.11776662990450859,1.0,False,0.6666666666666666,0.01235348868316771,0
43,42,"[11, 11, 10, 11, 12, 15, 16, 17]","[1, 11, 10, 11, 12, 15, 16, 17]","[3, 2, 3]","[2, 3, -1]",0.07283246424049139,0.4,False,0.6666666666666666,0.022958340709270077,0
44,42,"[11, 11, 10, 11, 12, 15, 16, 17]","[21, 11, 10, 11, 12, 15, 16, 17]","[3, 2, 3]","[1, 0, 4]",0.06459812261164188,0.6,False,1.0,0.017544160128281375,0
45,42,"[11, 11, 10, 11, 12, 15, 16, 17]","[2, 11, 10, 11, 12, 15, 16, 17]","[3, 2, 3]","[0, 1, 3]",0.03909225016832352,0.8,False,1.0,0.020222075102951886,0
46,42,"[11, 11, 10, 11, 12, 15, 16, 17]","[0, 11, 10, 11, 12, 15, 16, 17]","[3, 2, 3]","[0, 1, 3]",0.05781529285013676,0.8,False,1.0,0.017663825640673207,0
47,42,"[11, 11, 10, 11, 12, 15, 16, 17]","[14, 11, 10, 11, 12, 15, 16, 17]","[3, 2, 3]","[0, 4, 0]",0.037953006103634834,1.0,False,1.0,0.021872705856676427,0
48,43,"[9, 2, 10, 11, 12, 15, 16, 17]","[13, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 4, 2]",0.13708843508114418,1.0,False,1.0,0.020154330388871967,0
49,43,"[9, 2, 10, 11, 12, 15, 16, 17]","[19, 2, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 1, 4]",0.049237133314212166,1.0,False,1.0,0.03865158769209942,0
50,47,"[8, 3, 10, 11, 12, 15, 16, 17]","[14, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 4, 1]",0.02603623519341151,1.0,False,1.0,0.03944927536231884,0
51,47,"[8, 3, 10, 11, 12, 15, 16, 17]","[6, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, 2, 4]",0.0230134017765522,1.0,False,1.0,0.05032828282828283,0
52,47,"[8, 3, 10, 11, 12, 15, 16, 17]","[18, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 1, -1]",0.01665744138881564,1.0,False,0.6666666666666666,0.52,0
53,47,"[8, 3, 10, 11, 12, 15, 16, 17]","[12, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 2, -1]",0.0798472915776074,1.0,False,0.6666666666666666,0.03785714285714285,0
54,47,"[8, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, -1, -1]",0.9324797987937927,1.0,False,0.3333333333333333,0.832,0
55,47,"[8, 3, 10, 11, 12, 15, 16, 17]","[11, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 2, 2]",0.10025111865252256,1.0,False,1.0,0.034899930986887505,0
56,48,"[6, 5, 10, 11, 12, 15, 16, 17]","[12, 5, 10, 11, 12, 15, 16, 17]","[2, 2, 2]","[4, 0, 1]",0.02301797891656558,1.0,False,1.0,0.04006039187011686,0
57,48,"[6, 5, 10, 11, 12, 15, 16, 17]","[11, 5, 10, 11, 12, 15, 16, 17]","[2, 2, 2]","[1, 0, 2]",0.09635171821961801,1.0,False,1.0,0.032170765535672,0
58,48,"[6, 5, 10, 11, 12, 15, 16, 17]","[8, 5, 10, 11, 12, 15, 16, 17]","[2, 2, 2]","[0, 0, 4]",0.04471102046469847,1.0,False,1.0,0.03828771793624922,0
59,48,"[6, 5, 10, 11, 12, 15, 16, 17]","[2, 5, 10, 11, 12, 15, 16, 17]","[2, 2, 2]","[0, 3, 3]",0.14268805955847105,1.0,False,1.0,0.028211781964484636,0
60,50,"[1, 1, 10, 11, 12, 15, 16, 17]","[11, 1, 10, 11, 12, 15, 16, 17]","[3, 3, 0]","[1, 1, -1]",0.00588018202688545,1.0,False,0.6666666666666666,0.026152623211446742,0
61,51,"[7, 19, 10, 11, 12, 15, 16, 17]","[12, 19, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[1, 3, 2]",0.22938403114676476,0.5,False,1.0,0.5994082840236686,0
62,51,"[7, 19, 10, 11, 12, 15, 16, 17]","[10, 19, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[1, 3, 2]",0.2696395218372345,0.5,False,1.0,0.27668639053254435,0
63,51,"[7, 19, 10, 11, 12, 15, 16, 17]","[3, 19, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[0, 3, -1]",0.13075919076800346,1.0,False,0.6666666666666666,0.5269230769230769,0
64,51,"[7, 19, 10, 11, 12, 15, 16, 17]","[9, 19, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[0, 0, 4]",0.11301978615423043,1.0,False,1.0,0.3683760683760684,0
65,51,"[7, 19, 10, 11, 12, 15, 16, 17]","[2, 19, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[2, 3, 0]",0.15374704698721567,1.0,False,1.0,0.03527369551465937,0
66,51,"[7, 19, 10, 11, 12, 15, 16, 17]","[11, 19, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[1, 4, 1]",0.41151320437590283,0.4,False,1.0,0.291715976331361,0
67,51,"[7, 19, 10, 11, 12, 15, 16, 17]","[1, 19, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[3, 3, 2]",0.088201687981685,1.0,False,1.0,0.6846153846153845,0
68,51,"[7, 19, 10, 11, 12, 15, 16, 17]","[13, 19, 10, 11, 12, 15, 16, 17]","[0, 1, 0]","[1, 0, -1]",0.42947402596473694,0.9,False,0.6666666666666666,0.40798816568047336,0
69,53,"[23, 20, 10, 11, 12, 15, 16, 17]","[19, 20, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 0, 3]",0.07740912834803264,1.0,False,1.0,0.023073945025164536,0
70,53,"[23, 20, 10, 11, 12, 15, 16, 17]","[8, 20, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, 3]",0.0709376794596513,1.0,False,1.0,0.03758172935645019,0
71,58,"[24, 14, 10, 11, 12, 15, 16, 17]","[18, 14, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[4, 2, 3]",0.10417681761706869,1.0,False,1.0,0.02694954128440367,0
72,58,"[24, 14, 10, 11, 12, 15, 16, 17]","[17, 14, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[2, 3, 2]",0.11949230482180913,1.0,False,1.0,0.022262041284403667,0
73,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[11, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 3, 1]",0.2211787315706412,0.6,False,1.0,0.37006747086485375,0
74,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[10, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 0, 1]",0.21535063410798708,0.4,False,1.0,0.3828801199482042,0
75,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[13, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 0, 1]",0.33206875746448833,0.4,False,1.0,0.03827987661282298,0
76,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[1, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, 3]",0.09820706397294998,0.9,False,1.0,0.34300750715888867,0
77,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[7, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 1, 3]",0.23487785706917444,0.7,False,1.0,0.016148373925074132,0
78,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[5, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 0, 3]",0.14409630000591278,0.7,False,1.0,0.3502836585028366,0
79,62,"[16, 23, 10, 11, 12, 15, 16, 17]","[18, 23, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 3, 4]",0.06065927539020777,0.9,False,1.0,0.35153373050301734,0
80,69,"[7, 1, 10, 11, 12, 15, 16, 17]","[17, 1, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 1, -1]",0.04358111694455147,1.0,False,0.6666666666666666,0.01619644723092999,0
81,80,"[18, 20, 10, 11, 12, 15, 16, 17]","[9, 20, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, 0]",0.07332382226983707,1.0,False,1.0,0.04051234005790604,0
82,80,"[18, 20, 10, 11, 12, 15, 16, 17]","[3, 20, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, 3]",0.08066469679276149,1.0,False,1.0,0.02500846408891379,0
83,80,"[18, 20, 10, 11, 12, 15, 16, 17]","[8, 20, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, -1]",0.0816429927945137,1.0,False,0.6666666666666666,0.025884789156626505,0
84,82,"[6, 0, 10, 11, 12, 15, 16, 17]","[17, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 0, 0]",0.08070780336856842,1.0,False,1.0,0.03169665129828942,0
85,82,"[6, 0, 10, 11, 12, 15, 16, 17]","[15, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 2, 1]",0.01789976190775633,1.0,False,1.0,0.03757051859518653,0
86,82,"[6, 0, 10, 11, 12, 15, 16, 17]","[1, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, -1, -1]",0.4644416570663452,1.0,False,0.3333333333333333,0.8300653594771242,0
87,82,"[6, 0, 10, 11, 12, 15, 16, 17]","[16, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[4, 1, 1]",0.016096750429521006,1.0,False,1.0,0.05597643097643098,0
88,82,"[6, 0, 10, 11, 12, 15, 16, 17]","[8, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 0, -1]",0.06555984728038311,1.0,False,0.6666666666666666,0.06177651783605008,0
89,84,"[16, 22, 10, 11, 12, 15, 16, 17]","[6, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, -1]",0.07696249522268772,1.0,False,0.6666666666666666,0.03299010974122748,0
90,84,"[16, 22, 10, 11, 12, 15, 16, 17]","[19, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 0, 0]",0.0750585962086916,1.0,False,1.0,0.029517954722872757,0
91,84,"[16, 22, 10, 11, 12, 15, 16, 17]","[22, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 1, -1]",0.48125526681542397,0.7,False,0.6666666666666666,0.7410714285714286,0
92,84,"[16, 22, 10, 11, 12, 15, 16, 17]","[18, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 2, -1]",0.06140003353357315,1.0,False,0.6666666666666666,0.5044642857142857,0
93,84,"[16, 22, 10, 11, 12, 15, 16, 17]","[7, 22, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 2, 0]",0.10828747351964314,0.9,False,1.0,1.0,0
94,86,"[7, 7, 10, 11, 12, 15, 16, 17]","[3, 7, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[3, 4, 0]",0.12776069746663174,1.0,False,1.0,0.022967329894374847,0
95,86,"[7, 7, 10, 11, 12, 15, 16, 17]","[7, 7, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[3, 1, -1]",0.25374277029186487,1.0,False,0.6666666666666666,0.4529292557111275,0
96,86,"[7, 7, 10, 11, 12, 15, 16, 17]","[10, 7, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[2, 1, 2]",0.014047349027047554,0.9,False,1.0,0.039206190950956656,0
97,86,"[7, 7, 10, 11, 12, 15, 16, 17]","[16, 7, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[2, 1, 3]",0.17959838872775435,0.4,False,1.0,0.043174444919210624,0
98,86,"[7, 7, 10, 11, 12, 15, 16, 17]","[9, 7, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[0, 0, 0]",0.019849333601693313,1.0,False,1.0,0.03696155800675575,0
99,86,"[7, 7, 10, 11, 12, 15, 16, 17]","[17, 7, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[1, 4, -1]",0.0070222856011241674,1.0,False,0.6666666666666666,0.5180084745762712,0
100,86,"[7, 7, 10, 11, 12, 15, 16, 17]","[11, 7, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[1, 4, 4]",0.0064200484193861485,1.0,False,1.0,0.3532754909873554,0
101,93,"[14, 14, 10, 11, 12, 15, 16, 17]","[17, 14, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[2, 2, 2]",0.021495587502916653,0.3,False,1.0,0.026106297883301363,0
102,93,"[14, 14, 10, 11, 12, 15, 16, 17]","[4, 14, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[3, 3, -1]",0.011524130124598742,1.0,False,0.6666666666666666,0.03831412489949075,0
103,94,"[19, 24, 10, 11, 12, 15, 16, 17]","[14, 24, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 0, 0]",0.008579991602649292,1.0,False,1.0,0.04586350669299979,0
104,94,"[19, 24, 10, 11, 12, 15, 16, 17]","[9, 24, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 3, 4]",0.02965743513777852,1.0,False,1.0,0.02824104552215151,0
105,94,"[19, 24, 10, 11, 12, 15, 16, 17]","[12, 24, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 2, 1]",0.18323205721875033,0.5,False,1.0,0.0330950562042999,0
106,94,"[19, 24, 10, 11, 12, 15, 16, 17]","[17, 24, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 2, 2]",0.02001068772127231,1.0,False,1.0,0.03456382553021208,0
107,94,"[19, 24, 10, 11, 12, 15, 16, 17]","[13, 24, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[3, 2, -1]",0.01473845331929624,1.0,False,0.6666666666666666,0.03653719552337063,0
108,95,"[1, 0, 10, 11, 12, 15, 16, 17]","[12, 0, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 1, 2]",0.020798175906141598,1.0,False,1.0,0.03327627939658682,0
109,98,"[15, 21, 10, 11, 12, 15, 16, 17]","[5, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 4, 2]",0.11677183955907822,0.7,False,1.0,0.37579574698631996,0
110,98,"[15, 21, 10, 11, 12, 15, 16, 17]","[12, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[4, 1, 2]",0.26228640228509903,0.4,False,1.0,0.3732030066592358,0
111,98,"[15, 21, 10, 11, 12, 15, 16, 17]","[6, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[2, 3, 1]",0.3055241235221426,0.8,False,1.0,0.05397718662717155,0
112,98,"[15, 21, 10, 11, 12, 15, 16, 17]","[18, 21, 10, 11, 12, 15, 16, 17]","[1, 1, 1]","[0, 0, 0]",0.052456311881542206,1.0,False,1.0,0.02792940986481741,0
113,104,"[9, 3, 10, 11, 12, 15, 16, 17]","[7, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, 4, 2]",0.03798125094423691,1.0,False,1.0,0.04765217391304347,0
114,104,"[9, 3, 10, 11, 12, 15, 16, 17]","[19, 3, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[1, 1, 4]",0.024472832058866818,1.0,False,1.0,0.3572747939755612,0
115,112,"[18, 9, 10, 11, 12, 15, 16, 17]","[23, 9, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[2, 1, 0]",0.09545199076334636,0.9,False,1.0,0.041175987517450933,0
116,112,"[18, 9, 10, 11, 12, 15, 16, 17]","[24, 9, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[0, 0, 1]",0.08811362398167451,1.0,False,1.0,0.049355342038268864,0
117,112,"[18, 9, 10, 11, 12, 15, 16, 17]","[22, 9, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[1, 1, 2]",0.0569427435596784,1.0,False,1.0,0.36830672314543283,0
118,112,"[18, 9, 10, 11, 12, 15, 16, 17]","[21, 9, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[2, 3, 3]",0.24084373315175375,0.5,False,1.0,0.6767676767676768,0
119,112,"[18, 9, 10, 11, 12, 15, 16, 17]","[12, 9, 10, 11, 12, 15, 16, 17]","[3, 0, 0]","[2, 4, 2]",0.09666643912593524,0.6,False,1.0,0.3508417508417508,0
120,113,"[17, 24, 10, 11, 12, 15, 16, 17]","[17, 24, 10, 11, 12, 15, 16, 17]","[0, 1, 1]","[4, -1, -1]",0.015685006976127625,0.7,False,0.3333333333333333,0.005681818181818182,0
121,113,"[17, 24, 10, 11, 12, 15, 16, 17]","[6, 24, 10, 11, 12, 15, 16, 17]","[0, 1, 1]","[1, 0, 2]",0.25073617696762085,0.3,False,1.0,0.3650932400932401,0
122,114,"[21, 1, 10, 11, 12, 15, 16, 17]","[23, 1, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 0, 1]",0.1253715306520462,1.0,False,1.0,0.04576168929110106,0
123,114,"[21, 1, 10, 11, 12, 15, 16, 17]","[24, 1, 10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 0, 0]",0.06616990516583125,1.0,False,1.0,0.35948717948717945,0
124,121,"[23, 19, 10, 11, 12, 15, 16, 17]","[23, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 0]","[1, 1, 1]",0.07568635791540146,1.0,False,1.0,0.05699481865284974,0
125,121,"[23, 19, 10, 11, 12, 15, 16, 17]","[16, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 0]","[2, 3, 3]",0.12646191380918026,0.8,False,1.0,0.023976483374429907,0
126,121,"[23, 19, 10, 11, 12, 15, 16, 17]","[20, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 0]","[2, 2, 2]",0.09601745444039504,1.0,False,1.0,0.03527010170792554,0
127,123,"[22, 18, 10, 11, 12, 15, 16, 17]","[22, 18, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[3, 3, -1]",0.2559715788811445,0.6,False,0.6666666666666666,0.4314290473017988,0
128,123,"[22, 18, 10, 11, 12, 15, 16, 17]","[19, 18, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[3, 2, 0]",0.17493062342206636,0.3,False,1.0,0.29990784154612043,0
129,123,"[22, 18, 10, 11, 12, 15, 16, 17]","[23, 18, 10, 11, 12, 15, 16, 17]","[0, 0, 0]","[3, 2, 0]",0.30911939094463986,0.3,False,1.0,0.2947035309793471,0
