,Fact id,Fact,SF,Fact actions,Recourse,fidelity,uncertainty,num_cfs,sparsity,exceptionality,Value
0,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[13, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[3, 0, 2]",0.08225559443235397,0.8,False,1.0,0.018314662545431775,0
1,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[15, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[2, 3, 1]",0.2513287514448166,0.6,False,1.0,0.8397435897435898,0
2,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[23, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[0, 3, 1]",0.10260522582878669,1.0,False,1.0,0.012898225817605621,0
3,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[3, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[2, 3, 3]",0.046961224327484764,1.0,False,1.0,0.3466693562847409,0
4,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[10, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[3, 1, 1]",0.35051978131135303,0.6,False,1.0,0.07796844181459567,0
5,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[12, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[1, 2, -1]",0.3020737450569868,0.3,False,0.6666666666666666,0.09894432490586336,0
6,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[14, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[2, 0, 4]",0.10532999907930692,0.9,False,1.0,0.011051270666655282,0
7,0,"[12, 19, 10, 11, 12, 15, 16, 17]","[9, 19, 10, 11, 12, 15, 16, 17]","[1, 0, 1]","[2, 3, 0]",0.06423834338784218,0.9,False,1.0,0.03043004004542466,0
8,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[7, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[1, 0, 2]",0.15297823771834373,1.0,False,1.0,0.02192423841908378,0
9,2,"[2, 1, 10, 11, 12, 15, 16, 17]","[12, 1, 10, 11, 12, 15, 16, 17]","[2, 3, 2]","[1, 1, 4]",0.0352122001349926,1.0,False,1.0,0.023397860582361114,0
10,7,"[12, 12, 10, 11, 12, 15, 16, 17]","[18, 12, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[1, 1, -1]",0.07040327228605747,0.8,False,0.6666666666666666,0.009582702074714854,0
11,7,"[12, 12, 10, 11, 12, 15, 16, 17]","[2, 12, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[4, 3, -1]",0.38389488542452455,0.4,False,0.6666666666666666,0.06506539962422316,0
12,7,"[12, 12, 10, 11, 12, 15, 16, 17]","[13, 12, 10, 11, 12, 15, 16, 17]","[1, 2, 2]","[1, 2, 3]",0.2521253563463688,0.4,False,1.0,0.29743324416921285,0
